username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
mouthfeely,visceral awful beautiful biological reality by briar ripley page flameswallower will be in mouthfeel issue 1,visceral. awful. beautiful. biological reality by briar ripley page @flameswallower will be in MOUTHFEEL ISSUE 1.,08/29/2023,1.0,0.0,0.0,0.0,0.0,0,0,0.2263,-1,0.765982985496521
Ether_Seashell,i have no idea about league of legends,I have no idea about League of Legends,09/03/2023,0.0,0.0,0.0,0.0,0.0,-1,0,-0.296,0,0.580845057964325
briarfleur,i have one i might be selling its way more than fv bc i bought resale and found a better ticket but dm me,I have one I might be selling! it’s way more than fv bc I bought resale and found a better ticket but dm me!,09/03/2023,0.0,0.0,0.0,0.0,1.0,2,1,0.2382,0,0.7598620057106018
Diviously,pokemon x league of legends turning all champions into pokemon  amumu as yamask,[pokemon x league of legends]turning all champions into pokemon!amumu as yamask,09/03/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,1,0.5331920981407166
Diviously,i have one i might be selling its way more than fv bc i bought resale and found a better ticket but dm me,I have one I might be selling! it’s way more than fv bc I bought resale and found a better ticket but dm me!,09/02/2023,0.0,0.0,0.0,0.0,1.0,2,1,0.2382,0,0.7598620057106018
GuardiansEz,ill double this silly creatures ahoge size if we reach 2 likes   briar,Ill double this silly creatures ahoge size if we reach >>2 likes<< !! 🩸🩸#Briar,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0516,0,0.5346468687057495
Riloyoy,would you hold my hand  leagueoflegends briar artoflegends,Would you hold my hand #LeagueOfLegends #Briar #ArtofLegends,09/02/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.4939,0,0.7710983753204346
briarfleur,i have one i might be selling its not fv bc i bought resale but dm me,i have one I might be selling! it’s not fv bc I bought resale but dm me!,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9468533992767334
erineberries,look at this diana from league of legends casual that i did before that instagram made me look as memory,Look at this Diana from League of Legends casual that I did before that Instagram made me look as memory 🥰,09/01/2023,0.0,0.0,0.0,1.0,0.0,0,0,0.2023,0,0.9618627429008484
JucDuc,i present to you my work a list of todays and tomorrows future talents in the emea league of legends scene   dont hesitate to share it this list is for the community  they are between 1320 yo  docsgooglecomspreadsheets,I present to you my work a list of todays and tomorrows future talents in the EMEA League of Legends scene 💪. Dont hesitate to share it this list is for the community. (they are between 13-20 yo)docs.google.com/spreadsheets…,09/03/2023,0.0,0.0,0.0,0.0,1.0,-1,2,0.4453,1,0.569308876991272
femme_thoughts,what the actual fuck,What the actual fuck,09/03/2023,1.0,0.0,0.0,0.0,0.0,-4,-1,-0.5423,-1,0.960293710231781
assignedmedia,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
LeagueHardstuck,would you hold my hand  leagueoflegends briar artoflegends,Would you hold my hand #LeagueOfLegends #Briar #ArtofLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.4939,0,0.7710983753204346
zaket07,minecraft tomb raider legend  spiderman ps4 dying light dishonored apex legends fallout 4 assassins creed origins tony hawk american wasteland far cry 4 god of war 2 call of duty ghosts league of legends,MinecraftTomb Raider Legend Spider-Man PS4Dying LightDishonoredApex LegendsFallout 4Assassins Creed OriginsTony Hawk American WastelandFar Cry 4God of War 2Call of Duty GhostsLeague of Legends,09/03/2023,0.0,0.0,0.4,0.2,0.4,-2,-3,-0.7096,0,0.8536929488182068
wJamiroquai,ill double this silly creatures ahoge size if we reach 2 likes   briar,Ill double this silly creatures ahoge size if we reach >>2 likes<< !! 🩸🩸#Briar,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0516,0,0.5346468687057495
minnniemou,briar is balanced,BRIAR IS BALANCED 💀,08/29/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9021657705307007
Riloyoy,briar  legit cannot wait to play her aahhhh briar leagueoflegends fanart,Briar ..👹✨Legit cannot wait to play her AAHHHH#briar #LeagueOfLegends #fanart,09/02/2023,0.0,0.0,0.0,0.0,1.0,0,0,-0.2584,1,0.9927775859832764
_BriarRoses,im so happy for you zach congratulations,IM SO HAPPY FOR YOU ZACH CONGRATULATIONS!!!! 💜💜💜💜,09/03/2023,1.0,0.0,0.0,0.0,0.0,5,2,0.8357,1,0.9926522970199585
Jackowo_,me when briar feet,me when briar feet,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.931688666343689
Pierrepilled,hybe has signed an exclusive contract with riot games music to sign seraphine to the label for a total of 4844848krw 38 usd,HYBE has signed an exclusive contract with Riot Games Music to sign Seraphine to the label for a total of 48448.48KRW ($38 USD),02/13/2023,0.0,0.0,0.0,0.0,1.0,0,0,-0.4767,0,0.9169440865516663
mae_chus,guys we honestly need to remember our roots,Guys we honestly need to remember our roots,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.4588,0,0.8922531604766846
afkfavv,league of legends is so fun dont you just love having no bitches no life no love no money no jungler no bot lane feeding top laner and 15 assist as a mid laner dddddddddddd i love lol leagueoflegends vtubersen,LEAGUE OF LEGENDS IS SO FUN DONT YOU JUST LOVE HAVING NO BITCHES NO LIFE NO LOVE NO MONEY NO JUNGLER NO BOT LANE FEEDING TOP LANER AND 15 ASSIST AS A MID LANER :DDDDDDDDDDDD I LOVE LOL #LeagueOfLegends #VtubersEN,09/03/2023,0.67,0.0,0.17,0.0,0.17,7,5,-0.9465,1,0.9846397638320923
he4rtlessX0,icebreaker the spanish love deception my missing piece briar 2 vendetta captive campus drivers 2 landonshay las de coeur,icebreaker the spanish love deception my missing piece briar 2 vendetta captive campus drivers 2 landon&shay l’as de coeur,09/03/2023,0.5,0.0,0.0,0.5,0.0,-2,0,0.0258,0,0.8579800128936768
birdylilohale,clean game,clean game,09/02/2023,0.0,0.0,0.0,0.0,0.0,2,1,0.4019,0,0.670243501663208
holliehives,i think their relationship works in some way because their god complexes dont crash against each other briar doesnt like sharing the spotlight with anyone but rose because they complement each other so well their god complexes only becomes stronger when theyre together,I think their relationship works in some way because their god complexes dont crash against each other. Briar doesnt like sharing the spotlight with anyone but Rose because they complement each other so well. Their god complexes only becomes stronger when theyre together,09/03/2023,0.0,0.0,0.43,0.0,0.57,4,4,0.8631,1,0.9511626958847046
speckvoices,theyre so cute they dont deserve to live in the sewer they should live in little houses made of flowers and sugar and they should have a little rat neighborhood and they befriend a bunch of local butterflies,they’re so cute they don’t deserve to live in the sewer they should live in little houses made of flowers and sugar and they should have a little rat neighborhood and they befriend a bunch of local butterflies,09/03/2023,0.5,0.0,0.0,0.5,0.0,2,1,0.5095,1,0.6836709380149841
omizo_omizo,g2 playing for content vs g2 playing seriously,G2 playing for content vs G2 playing seriously,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.2263,0,0.9480056166648865
ValorantNews_jp,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,08/14/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
LeagueHardstuck,briar is balanced,BRIAR IS BALANCED 💀,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9021657705307007
DumbsYT,playing briar griffin live right now  twitchtvdumbsyt,PLAYING BRIAR GRIFFIN LIVE RIGHT NOWtwitch.tv/dumbsyt,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.2023,0,0.9372356534004211
DumbsYT,me i cant wait to play some league of legends today  enemy team every game,me: i can’t wait to play some league of legends todayenemy team every game:,09/03/2023,0.0,0.0,0.5,0.0,0.5,-2,-1,-0.6742,1,0.9923976063728333
1v9GG_,today im just breathing mountain air and not thinking about league of legends,Today I’m just breathing mountain air and not thinking about league of legends,09/03/2023,0.0,0.0,0.0,0.5,0.5,0,0,0.0,1,0.9213836789131165
AlphaWolfAmarok,har har league of legends ft alligatorsundae  _ furrycommunity furryart furryfandom furryartwork,har har league of legends ft @/AlligatorSundae _#furrycommunity #furryart #furryfandom #furryartwork,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7649044990539551
kutiekittenxo,league of legends giveaway you get  wukong champ  elderwood wukong skin    lpp exclusive emerald chroma    the codes are no longer region locked thanks leaguepartner  follow like and retweet for a chance to win winners will be announced on the 21st of september,League of legends giveaway❤️You get:-Wukong champ -Elderwood Wukong skin   -LPP Exclusive Emerald Chroma!  The Codes are NO LONGER region locked! Thanks #Leaguepartner!  Follow Like and Retweet for a chance to win! Winners will be announced on the 21st of September,09/02/2023,0.0,0.0,0.0,0.0,1.0,11,4,0.9403,1,0.9033138751983643
crazyclipsonly,mercury through cloth,Mercury through cloth,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9420130252838135
mooncakephel,im a huge fan i swear  he has painted some of the best splashes in the game its just that on the rare occasion he misses even after the kda akali incident he brought it back  then some with true damage and star guardian  i just need redemption for nami diana and soraka,IM A HUGE FAN I SWEAR 😭he has painted some of the best splashes in the gameits just that. on the RARE occasion he misses…even after the kda akali incident he brought it back + then some with true damage and star guardian i just need redemption for nami diana and soraka 😭,09/03/2023,0.0,0.33,0.0,0.67,0.0,2,0,0.743,1,0.9851601123809814
artsywak,excited to see more of briar,excited to see more of briar,08/25/2023,0.0,0.0,0.0,1.0,0.0,3,1,0.34,1,0.9907845258712769
Diviously,never played league of legends sorry if i am wrong  but what does that mean,never played league of legends (sorry if I am wrong ;-;) but what does that mean?,09/02/2023,0.0,0.0,0.0,0.5,0.5,-3,-2,-0.4055,0,0.8797165751457214
murillomags,double down on how shadowheart doesnt like clorinde more than briar but maybe its cause i didnt romance shadowheart this time,Double down on how Shadowheart doesnt like Clorinde more than Briar but maybe its cause I didnt romance Shadowheart this time.,09/03/2023,0.0,0.0,0.0,0.0,0.0,4,1,-0.6642,0,0.6098099946975708
BriarLennyn,pokemon x league of legends turning all champions into pokemon  alistar as miltank,[pokemon x league of legends]turning all champions into pokemon!alistar as miltank,09/03/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,0,0.6106424331665039
Diviously,bye vex hope you have a sweet night   gwen leagueoflegendsfanart league_of_legends リグオブレジェンド artoflegends グウェン vex,“Bye Vex! Hope you have a sweet night!” 💙#Gwen #LeagueOfLegendsFanArt #League_of_Legends #リグオブレジェンド #ArtofLegends #グウェン #Vex,09/01/2023,0.0,0.0,0.0,0.0,1.0,4,-1,0.7096,1,0.944731593132019
VivaLoudoun,aug 31 2023  trey dudleys 185 rushing yards sparked briar woods to a 2713 win over a good loudoun county squad   chuck moore ran with the action with these pics  bitly3l6pvnq bwhsathletics lchscaptains   let drchadparsons help you get running again,Aug. 31 2023 - Trey Dudleys 185 rushing yards sparked Briar Woods to a 27-13 win over a good Loudoun County squad. Chuck Moore ran with the action with these pics:  bit.ly/3L6pvNq@BWHSAthletics @lchscaptains Let @DrChadParsons help you get running again!,09/03/2023,0.33,0.0,0.0,0.0,0.67,9,2,0.8555,1,0.8022605776786804
BriarStarrTV,with the run brown is still not locked into mondays race antronbrown will have one more chance later today to make something happen   nhra  nhra  usnats,With the run Brown is still not locked into Mondays race. @AntronBrown will have one more chance later today to make something happen. #NHRA | @NHRA | #USNats,09/03/2023,0.0,0.0,0.0,0.5,0.5,2,0,0.3167,0,0.8974016308784485
AbMotorsports1,im doing a clorinde playthrough and somehow laezel likes my pacifist dragonborn over my chaotic one,Im doing a Clorinde playthrough and somehow Laezel likes my Pacifist Dragonborn over my Chaotic one????,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,-0.1027,0,0.7820591926574707
heiqi0,ill double this silly creatures ahoge size if we reach 2 likes   briar,Ill double this silly creatures ahoge size if we reach >>2 likes<< !! 🩸🩸#Briar,09/02/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0516,0,0.5346468687057495
Riloyoy,literally all of us,Literally all of us,09/02/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8712138533592224
G2League,the games are too quick when were stomping so getting a few extra games in is easier,The games are too quick when were stomping so getting a few extra games in is easier,09/03/2023,0.0,1.0,0.0,0.0,0.0,0,1,0.4215,0,0.861018180847168
alexandererdem,briar from league of legends wip,Briar from League of Legends WIP,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9186139702796936
Jangdaraa,league of legends  star guardian,League of Legends - Star Guardian,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8627396821975708
pokebeach,league of legends  classé soloduo tag fil nunu disco,LEAGUE OF LEGENDS CLASSÉ SOLO/DUOTAG FILNUNU DISCO.,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9020238518714905
StelioKDL,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
zeerTwt,league of legends this league of legends is league of legends league of legends a league of legends cry league of legends for league of legends help ahhhhhhh,LEAGUE OF LEGENDS this LEAGUE OF LEGENDS is LEAGUE OF LEGENDS LEAGUE OF LEGENDS a LEAGUE OF LEGENDS cry LEAGUE OF LEGENDS for LEAGUE OF LEGENDS help AHHHHHHH,09/02/2023,0.0,0.0,0.0,0.0,0.0,1,-1,-0.1027,1,0.8646330833435059
YubatVT,bye vex hope you have a sweet night   gwen leagueoflegendsfanart league_of_legends リグオブレジェンド artoflegends グウェン vex,“Bye Vex! Hope you have a sweet night!” 💙#Gwen #LeagueOfLegendsFanArt #League_of_Legends #リグオブレジェンド #ArtofLegends #グウェン #Vex,09/03/2023,0.0,0.0,0.0,0.0,1.0,4,-1,0.7096,1,0.944731593132019
LVPesLoL,pt_crow i cant help but start making herbriar briarlol,@PT_CROW I cant help but start making her🥹#Briar #briarlol,09/03/2023,0.0,0.0,0.0,1.0,0.0,2,0,-0.1603,1,0.581625759601593
mewzys,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
LeagueHardstuck,pokemon x league of legends turning all champions into pokemon  amumu as yamask,[pokemon x league of legends]turning all champions into pokemon!amumu as yamask,09/03/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,1,0.5331920981407166
Diviously,league of legends certeza,League of legends certeza,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8400294780731201
Diviously,ive solved the strategic elements of league of legends  gms if youre looking for a coach who can  instill fundamentals  unite team identity  creatively solve metas  adapt to constraints  im the top guy for the job  lft any region i will bring you to worlds,Ive solved the strategic elements of League of LegendsGMs if youre looking for a coach who can- Instill fundamentals- Unite team identity- Creatively solve metas- Adapt to constraintsIm the top guy for the jobLFT any region I will bring you to worlds,09/02/2023,0.0,0.0,0.29,0.14,0.57,4,1,0.7351,1,0.9228160381317139
renatovilarosa,briar  legit cannot wait to play her aahhhh briar leagueoflegends fanart,Briar ..👹✨Legit cannot wait to play her AAHHHH#briar #LeagueOfLegends #fanart,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,-0.2584,1,0.9927775859832764
JensenGohLoL,enough content back to winning,Enough content back to winning 😤,09/03/2023,0.0,0.0,0.0,0.0,1.0,4,2,0.5267,1,0.8548601269721985
mayacatto,pt_crow i cant help but start making herbriar briarlol,@PT_CROW I cant help but start making her🥹#Briar #briarlol,08/28/2023,0.0,0.0,0.0,1.0,0.0,2,0,-0.1603,1,0.581625759601593
ElvenovaBlue,gets first pick chooses briar  game dodged,*gets first pick**chooses briar**game dodged*,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8884950876235962
Minato_ffxiv,the fun thing about min is the worst things hes done are perfectly acceptable in his eyes  hes shuffled more than one monstrous person free of the mortal coil doing dirty work those with stricter morals wouldnt themselves even if they turn a blind eye to him doing it,The fun thing about Min is the worst things hes done are perfectly acceptable in his eyes.Hes shuffled more than one monstrous person free of the mortal coil doing dirty work those with stricter morals wouldnt themselves even if they turn a blind eye to him doing it.,09/03/2023,0.3,0.1,0.2,0.1,0.3,2,0,0.5267,-1,0.5164955854415894
Orion_bun,briar is balanced,BRIAR IS BALANCED 💀,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9021657705307007
marianahkitty,play league of legends on the move   weve customized a kiafrance shuttle to fit two gaming setups lights and the roar of a crowd battle your friends on the rift while being transported from montepellier to the sud de france arena   laneofmovement,Play League of Legends on the Move! We’ve customized a @Kiafrance shuttle to fit two gaming setups lights and the roar of a crowd. Battle your friends on the rift while being transported from Montepellier to the Sud de France Arena! #LaneOfMovement,09/03/2023,0.4,0.4,0.0,0.0,0.2,0,-1,0.6597,0,0.8038824200630188
TeamVitality,you sound perfect for league of legends,you sound perfect for league of legends,09/01/2023,0.0,0.0,0.0,1.0,0.0,3,1,0.5719,1,0.986407995223999
cumtac,the tickets are live  secure your spot in the kiafrance laneofmovement shuttle and get your once in a lifetime opportunity to play league of legends in a car   billetwebfrkia,THE TICKETS ARE LIVE!Secure your spot in the @Kiafrance #LaneOfMovement Shuttle and get your once in a lifetime opportunity to play League of Legends in a car! billetweb.fr/kia,09/03/2023,0.25,0.0,0.0,0.0,0.75,4,1,0.765,1,0.6832396388053894
TeamVitality,bye vex hope you have a sweet night   gwen leagueoflegendsfanart league_of_legends リグオブレジェンド artoflegends グウェン vex,“Bye Vex! Hope you have a sweet night!” 💙#Gwen #LeagueOfLegendsFanArt #League_of_Legends #リグオブレジェンド #ArtofLegends #グウェン #Vex,09/01/2023,0.0,0.0,0.0,0.0,1.0,4,-1,0.7096,1,0.944731593132019
Kureko0w0,yo someone write this in braile so i can read pls,Yo someone write this in braile so I can read pls,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.144,0,0.9357930421829224
maqicant,when i visited riot games you could see the fucking building and the wood fence was not very tall but for pixar the bush fence was so high you cant even see the building wild what are they hiding,When I visited riot games you could see the fucking building and the wood fence was not very tall but for Pixar the bush fence was so high you can’t even see the building wild what are they hiding,09/03/2023,0.14,0.14,0.0,0.0,0.71,-7,-2,-0.6249,-1,0.9316850304603577
crownsforkings,pokemon x league of legends turning all champions into pokemon  amumu as yamask,[pokemon x league of legends]turning all champions into pokemon!amumu as yamask,08/31/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,1,0.5331920981407166
Diviously,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
Diviously,league of legends,League of Legends :,09/02/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7530611753463745
TheDonRedPhish,league of legends had access to an account that was under the control of me im sorry and i wont let this happen again,League of Legends had access to an account that was under the control of me. I’m sorry and I won’t let this happen again,09/03/2023,0.0,0.0,0.0,0.5,0.5,-1,-1,-0.0772,-1,0.8890402913093567
jenny_briar,yeah hes either confused or being very sneaky here,Yeah hes either confused or being very sneaky here,09/03/2023,0.0,0.0,0.0,0.0,1.0,-2,-2,-0.3167,-1,0.8142898678779602
greyeveryman,i might have to try it in one of my old briar pipes,I might have to try it in one of my old briar pipes 🤔,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8875386714935303
G2League,what if we pick all of them in 1 comp,What if we pick all of them in 1 comp,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.9661391973495483
nightpowered,twitchtvnightpowered sonic frontiers  cyberpunk 2077  league of legends starfield happening in 2 hours spotemgang,Twitch.tv/nightpowered Sonic Frontiers / Cyberpunk 2077 / League of Legends. Starfield happening in 2 hours. #SPOTEMGANG,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.61680668592453
_lynnear,briar is balanced,BRIAR IS BALANCED 💀,07/03/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9021657705307007
flowrmosh,league of legends  sorteio  wukong sabugueiro  croma esmeralda exclusivo ticket twitchtvmrjonhytorres leaguepartner academiadepiltover leagueoflegends,LEAGUE OF LEGENDS | SORTEIO: Wukong Sabugueiro + Croma Esmeralda exclusivo! !ticket twitch.tv/mrjonhytorres#LeaguePartner #AcademiadePiltover #LeagueOfLegends,09/01/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.83049076795578
MrJonhyTorres,pokemon x league of legends turning all champions into pokemon  amumu as yamask,[pokemon x league of legends]turning all champions into pokemon!amumu as yamask,09/03/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,1,0.5331920981407166
Diviously,thank you for everything,Thank you for everything ✨,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,1,0.3612,1,0.9806488156318665
Diviously,pokemon x league of legends turning all champions into pokemon  alistar as miltank,[pokemon x league of legends]turning all champions into pokemon!alistar as miltank,09/02/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,0,0.6106424331665039
Diviously,pokemon x league of legends turning all champions into pokemon  akshan as pawmot,[pokemon x league of legends]turning all champions into pokemon!akshan as pawmot,09/01/2023,0.5,0.0,0.5,0.0,0.0,0,0,0.5267,1,0.5605387687683105
Diviously,would you hold my hand  leagueoflegends briar artoflegends,Would you hold my hand #LeagueOfLegends #Briar #ArtofLegends,08/31/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.4939,0,0.7710983753204346
ladyofmorh,little rengar needs help to get down   league of legends leagueoflegends,Little Rengar needs help to get down 😾⬇️ - League of Legends #LeagueOfLegends,09/03/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.3477,0,0.9572486281394958
LeagueHardstuck,theres no way you could play a game of gold 2 league of legends and come out of it pro life,Theres no way you could play a game of gold 2 league of legends and come out of it pro life,09/03/2023,0.0,0.0,0.0,0.0,1.0,-1,1,0.0516,0,0.6569018363952637
possumthebarb,𝐂𝐋𝐔𝐁 𝐇𝐎𝐋𝐎𝐒𝐓𝐀𝐑𝐒  ホロスタagf2023 holostart holotempus,⌞𝐂𝐋𝐔𝐁 𝐇𝐎𝐋𝐎𝐒𝐓𝐀𝐑𝐒⌝#ホロスタAGF2023 #HolostArt #holotempus,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9585519433021545
Katsugyuuuu,briar is balanced,BRIAR IS BALANCED 💀,08/19/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9021657705307007
Joaosdrawings,never fight with kyomu suzume pihakkasso,never fight with kyomu suzume #PIHAKKASSO,09/03/2023,0.0,0.0,0.0,1.0,0.0,-1,0,0.2924,0,0.5002629160881042
mstarsgasuki,but it wasnt private i went on and looked for myself when it happened,But it wasnt private? I went on and looked for myself when it happened,01/30/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9669797420501709
