username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
StatiFrancesco,nasa robots help us do tasks in space that are too dangerous or challenging for humans were working on a new generation of robotic spacecraft that can work together without being controlled by astronauts or teams on earth,NASA: Robots help us do tasks in space that are too dangerous or challenging for humans. We’re working on a new generation of robotic spacecraft that can work together without being controlled by astronauts or teams on Earth.,aug 18 2023  722 am utc,0.0,0.0,0.17,0.0,0.83,2,-1,0.0516,0,0.702779233455658
caretosolve,yes nasa keeps denying existence of ufo or uap in our skies and space ufox but there are always some leaks,Yes #NASA keeps denying existence of #UFO or #UAP in our skies and Space #ufoX but there are always some leaks.,aug 13 2023  1009 am utc,0.0,0.0,0.0,0.0,0.0,-1,-2,0.0387,0,0.6174777150154114
Johnspeare101,im not even going to explain the fact that the main point of this was calling out the edited vid if you want to speak about spaces go host your own space or join nasa 1 time,Im not even going to explain the fact that the main point of this was calling out the edited vidIf you want to speak about spaces go host your own space or join NASA 1 time🤷🏾‍♂️,aug 18 2023  600 am utc,0.0,0.0,0.5,0.0,0.5,2,1,0.3612,0,0.5983862280845642
RoxUniverse,nasa is the mic partner in space they are pure window dressing for the public they screen photoshop and doctor all the photos and footage they release and lie or ignore any questions regarding the phenomenon their job is to lie about  cover up the biggest story history,NASA is the MIC partner in Space. They are pure window dressing for the Public. They screen photoshop and Doctor all the photos and footage they release and lie or ignore any questions regarding the Phenomenon. Their job is to lie about & cover up the biggest story history.,aug 18 2023  125 am utc,0.0,0.0,0.17,0.0,0.83,-1,-2,-0.3612,-1,0.9136950969696045
GabriellaCKelly,i havent read whether or not the weve never used blood to test the absorption rate of period products article is real yet but i do know that nasa proposed sending sally ride to space for 6 days with 100 tamponsand asked if itd be enoughso likei wouldnt be surprised,I haven’t read whether or not the “we’ve never used blood to test the absorption rate of period products” article is real yet. But I do know that NASA proposed sending Sally Ride to space for 6 days with 100 tampons…and asked if it’d be enough…so like…I wouldn’t be surprised.,aug 15 2023  154 am utc,0.14,0.0,0.29,0.14,0.43,0,0,-0.2498,0,0.8894745707511902
payidotemrx,do the satellites orbiting around earth should produce a shade on earth when in line between the sun and the earth or their size is significant for something like that to occur science earth nasa astronautic space,Do the satellites orbiting around earth should produce a shade on earth when in line between the sun and the earth? Or their size is significant for something like that to occur? #science #earth #nasa #astronautic #space,aug 18 2023  250 am utc,0.17,0.0,0.67,0.0,0.17,3,2,0.5106,0,0.9638490676879883
medennis3467,no you wont and if ya do your life is as lonely and pathetic as mine or you used chatgpt will do a two for one 1 two professional thieves connect via a space age hypercar that runs on water and designed by an ex nasa engineer 2 blinded war vet turned ninja rescues son,No you won’t and if ya do your life is as lonely and pathetic as mine or you used ChatGPT. Will do a two for one.1. Two professional thieves connect via a space age hyper-car that runs on water and designed by an ex NASA engineer.2. Blinded war vet turned Ninja rescues son…,aug 18 2023  236 am utc,0.0,0.12,0.25,0.38,0.25,-5,-1,-0.9231,-1,0.9486418962478638
michaelcav39330,come on now this is 2023 you need a black man or woman as well in that group,Come on now this is 2023 You need a black man or woman as well in that group.,aug 18 2023  231 am utc,0.0,0.0,1.0,0.0,0.0,0,1,0.2732,0,0.9244146347045898
NicholosPoma,okay lets go with fake images of space planets and the iss show me a pic of something you believe is real or that nasa has pushed as real ill wait,Okay lets go with Fake Images of space planets and the ISS. Show me a pic of something you believe is real or that NASA has pushed as real. Ill wait.,aug 18 2023  207 am utc,0.0,0.0,0.17,0.67,0.17,-5,-1,-0.6124,0,0.5322110652923584
LaithRMFC,how thick is the ice layer on dione and is nasa or any other space agency planning to send a probe to land on the surface,How thick is the ice layer on Dione? And is NASA or any other space agency planning to send a probe to land on the surface?,aug 18 2023  1236 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9727124571800232
Ashle_Marie,tiunew news technologies technology nasas buildings are even older than its graying workforce its big news when a hurricane damages buildings at nasas kennedy space center or hits a rocket factory in new orleans theres damage that needs  newstechnopronasasbuildi,#tiunew #news #technologies #technologyNASA’s buildings are even older than its graying workforceIts big news when a hurricane damages buildings at NASAs Kennedy Space Center or hits a rocket factory in New Orleans. Theres damage that needs ...newstechno.pro/nasa-s-buildi…,aug 18 2023  1227 am utc,0.0,0.25,0.0,0.0,0.75,-5,-2,-0.7269,0,0.5621453523635864
lionelpicot,tiunew news technologies technology nasas buildings are even older than its graying workforce its big news when a hurricane damages buildings at nasas kennedy space center or hits a rocket factory in new orleans theres damage that needs  newstechnopronasasbuildi,#tiunew #news #technologies #technologyNASA’s buildings are even older than its graying workforceIts big news when a hurricane damages buildings at NASAs Kennedy Space Center or hits a rocket factory in New Orleans. Theres damage that needs ...newstechno.pro/nasa-s-buildi…,aug 18 2023  1227 am utc,0.0,0.25,0.0,0.0,0.75,-5,-2,-0.7269,0,0.5621453523635864
tweetpolartech,high altitude balloon satellite just like the chinese spy one why do you think nasa is the largest buyer of helium its probably cheaper and easier to float a balloon out there that can last months or years and just refill it when it starts to come down than to fly to space,High Altitude Balloon Satellite just like the Chinese spy one. Why do you think NASA is the largest buyer of helium. It’s probably cheaper and easier to float a balloon out there that can last months or years and just refill it when it starts to come down than to fly to space.,aug 17 2023  1109 pm utc,0.0,0.0,0.0,0.0,1.0,2,3,0.6486,0,0.8211618065834045
gidianoschluter,space x as in no space x is absence of a mark of universal absence  incorrectness you fool you have to be a bot or an absolute sweaty loser to care about space so much  nasa im here to purely wreck you into submission via clear evidence until you submit to truth,Space X (As in no space) X is absence of a mark of universal absence / incorrectness. You fool. You have to be a bot or an absolute sweaty loser to care about space so much & NASA. Im here to purely wreck you into submission via clear evidence until you submit to truth.,aug 17 2023  1026 pm utc,0.0,0.0,0.0,0.6,0.4,-5,-5,-0.5563,-1,0.8292608857154846
