username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
NJBIZ,thank you for your support and partnership we are looking forward to it too,Thank you for your support and partnership! We are looking forward to it too.,aug 14 2023  758 pm utc,0.0,0.0,0.0,0.0,0.0,4,2,0.6369,1,0.9927495718002319
CMPNewYork,tune into the gvillesatmarket ig channel tomorrow 815 where well be sharing some stories check us out  yeahthatgreenville gvlsaturdays whatsgoingongreenville tdbank pikayfireslaw spicyslaw haitianfood howdoyoupikay,Tune into the @gvillesatmarket IG channel tomorrow 8/15 where well be sharing some stories! Check us out!#yeahthatgreenville #gvlsaturdays #whatsgoingongreenville #tdbank #PikayFireSlaw #spicyslaw #haitianfood #howdoyoupikay,aug 14 2023  819 pm utc,0.0,0.0,0.0,0.0,0.0,0,1,0.5994,0,0.8041303157806396
pickledpeppeep,charles sigwart at tdbank_us understands the importance of credibility and quality to a stresstesting program   learn why the company chose workiva to launch the now successful program smworkivacom3sannsi banking,Charles Sigwart at @TDBank_US understands the importance of credibility and quality to a #StressTesting program. Learn why the company chose Workiva to launch the now successful program: sm.workiva.com/3saNnsI#Banking,aug 14 2023  757 pm utc,0.0,0.0,0.0,0.0,1.0,5,1,0.743,1,0.8078701496124268
DJStr8Fiyah,cherry hillbased tdbank_us will modernize hundreds of its stores over the next several years find out which nj locations are already scheduled for upgrades and get a sneak peek of what theyll look like  njbizcomtdbanktorenovat,Cherry Hill-based @TDBank_US will modernize hundreds of its stores over the next several years. Find out which NJ locations are already scheduled for upgrades (and get a sneak peek of what theyll look like) ⤵️ njbiz.com/td-bank-to-renovat…,aug 14 2023  725 pm utc,0.0,0.0,1.0,0.0,0.0,2,0,0.3612,0,0.5602244138717651
NJBIZ,cherry hillbased tdbank_us will modernize hundreds of its stores over the next several years find out which nj locations are already scheduled for upgrades and get a sneak peek of what theyll look like  njbizcomtdbanktorenovat,Cherry Hill-based @TDBank_US will modernize hundreds of its stores over the next several years. Find out which NJ locations are already scheduled for upgrades (and get a sneak peek of what theyll look like) ⤵️ njbiz.com/td-bank-to-renovat…,aug 14 2023  457 pm utc,0.0,0.0,1.0,0.0,0.0,2,0,0.3612,0,0.5602244138717651
NJCitizenAction,were celebrating a 2 billion community investment agreement with hcdnnj and tdbank_us whose voluntary commitment includes affordable housing affordable mortgages and small business lending  we urge other banks to follow the standard that tdbank_us has set,Were celebrating a $2 billion community investment agreement with @HCDNNJ and @TDBank_US whose voluntary commitment includes affordable housing affordable mortgages and small business lending.  We urge other banks to follow the standard that @TDBank_US has set.,aug 14 2023  432 pm utc,0.12,0.0,0.0,0.0,0.88,6,3,0.8591,1,0.9723860025405884
HCDNNJ,network president  ceo staciberger signed a historic community reinvestment act agreement today with tdbank_us  njcitizenaction  more details to come  housenj,Network President & CEO @staciberger signed a historic Community Reinvestment Act agreement today with @TDBank_US & @NJCitizenAction 👏 more details to come!#HouseNJ,aug 14 2023  420 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,0.4939,1,0.8549663424491882
TDBank_US,this is very concerning to hear and would love to know more about your experience please send us a private message with no account information kb,This is very concerning to hear and would love to know more about your experience. Please send us a private message with no account information. ^KB,aug 14 2023  437 pm utc,0.25,0.0,0.0,0.25,0.5,3,1,0.6486,0,0.8279911279678345
Pisces03124758,youve charged me interest on credit card purchases for years when i havent made a single purchase profiting at my expense while committing what i believe would be called fraud or theft not that im surprised how would your competitors and customers would feel about this,You’ve charged me interest on credit card purchases for YEARS when I haven’t made a single purchase profiting at my expense while committing what I believe would be called fraud or theft (not that I’m surprised). How would your competitors and customers would feel about this?,aug 14 2023  433 pm utc,0.2,0.0,0.1,0.1,0.6,-5,-1,0.3036,-1,0.9619912505149841
TomBergeron5,community reinvestment act from td bank includes funding for affordable housing mortgage assistance small business support and other commitments tdbank_us njcitizenaction hcdnnj roinjcom20230814financ,Community Reinvestment Act from TD Bank includes funding for affordable housing mortgage assistance small business support and other commitments.@TDBank_US @NJCitizenAction @HCDNNJroi-nj.com/2023/08/14/financ…,aug 14 2023  126 pm utc,0.0,0.0,0.0,0.0,1.0,2,2,0.4939,0,0.8709004521369934
SahroKapti,8 years  zero 0 vacation days  tdbank_us   pto will kill workers,8 years.  Zero [0] vacation days.@TDBank_US 🤨#PTO will kill workers.,aug 14 2023  406 pm utc,0.5,0.0,0.5,0.0,0.0,-3,-1,-0.6908,-1,0.9802992343902588
BKCyclones,jett williams gets things started on sunday afternoon with a tdbank_us double off the wall on the first pitch of the game  amazinstartshere lgm,Jett Williams gets things started on Sunday afternoon with a @TDBank_US Double off the wall on the first pitch of the game.  #AmazinStartsHere #LGM,aug 13 2023  619 pm utc,0.0,0.33,0.33,0.33,0.0,0,0,0.0,1,0.9704527258872986
TDBank_US,good morning we would like to learn more and ask that you please send us a dm  no account numbers with additional details trina,Good morning. We would like to learn more and ask that you please send us a DM  (no account numbers) with additional details. -Trina,aug 14 2023  200 pm utc,0.0,0.0,0.0,0.0,1.0,5,2,0.6705,0,0.8662814497947693
a1roadrunners,tdbank_us why  am i waiting for a banker for 25 minutes meanwhile i see plenty of staff doing absolutely nothing now im wondering why nobody answered my call when i was calling for 10 minutes straight my cash deposit of 2800 is nowhere to be found since frdy night when i dep,@TDBank_US why  am I waiting for a banker for 25 minutes meanwhile I see plenty of staff doing absolutely nothing. Now I’m wondering why nobody answered my call when I was calling for 10 minutes straight. My cash deposit of $2800 is nowhere to be found since Frdy night when I dep,aug 14 2023  159 pm utc,0.0,0.0,0.67,0.0,0.33,1,0,0.2263,-1,0.9561706781387329
FFCFC,its not just the weather thats sunny in southflorida  83 of soflo small business owners are optimistic about meeting or exceeding 2023 business goals source tdbank_us  optimism is a positive sign amid inflation woes how do you feel about h2 storiestdcomusenarticle,Its not just the weather thats sunny in #SouthFlorida – 83% of #SoFlo small business owners are optimistic about meeting or exceeding 2023 business goals. (source: @TDBank_US)Optimism is a positive sign amid inflation woes. How do you feel about #H2?stories.td.com/us/en/article…,aug 14 2023  116 pm utc,0.29,0.0,0.0,0.14,0.57,6,3,0.8519,1,0.825664758682251
sheluvsmyscent,i love ally ive used it for about 78 years now highlights include getting reimbursed up to 15 a month in atm fees however since theres no physical branches or ally atms you cant deposit cash,I love ally! Ive used it for about 7-8 years now. Highlights include getting reimbursed up to $15 a month in ATM fees! However since theres no physical branches or ally ATMs you cant deposit cash.,aug 14 2023  1231 pm utc,0.25,0.0,0.0,0.0,0.75,2,1,0.4588,1,0.9815161228179932
TDBank_US,good morning christie we saw your tweet and we would like to learn more we kindly ask that you please send us a dm no account numbers so we may chat trina,Good morning Christie. We saw your tweet and we would like to learn more. We kindly ask that you please send us a DM (no account numbers) so we may chat. -Trina,aug 14 2023  1211 pm utc,0.2,0.0,0.0,0.0,0.8,5,3,0.8393,0,0.691378653049469
antichristie666,lmao at tdbank_us charging me 15 for going 141 below the minimum balance requirement even though my paycheck dropped not 12 hours later restoring it to well over the minimum  anyway taking recommendations for better banks,lmao at @TDBank_US charging me $15 for going $1.41 below the minimum balance requirement even though my paycheck dropped not 12 hours later restoring it to well over the minimumanyway taking recommendations for better banks 🙏🏻,aug 14 2023  1209 pm utc,0.25,0.0,0.25,0.0,0.5,7,3,0.8779,-1,0.8194026947021484
TDBank_US,good morning venom i appreciate you connecting with us and we can discuss your concerns further please send us a dm no account numbers so we may chat trina,Good morning Venom. I appreciate you connecting with us and we can discuss your concerns further. Please send us a DM (no account numbers) so we may chat. -Trina,aug 14 2023  1104 am utc,0.17,0.0,0.0,0.17,0.67,5,0,0.6908,1,0.9878528118133545
jcubillos57,tdbank_us if a check is deposited on a friday before 5pm how long is 6 business days for it to clear i deposited a check on the 4th  its still not clear,@TDBank_US if a check is deposited on a Friday before 5pm how long is 6 business days for it to clear. I deposited a check on the 4th & its still not clear,aug 14 2023  1102 am utc,0.2,0.0,0.0,0.4,0.4,2,2,0.6369,0,0.6048542261123657
TeamRWB,from the fireman running up the stairs in one of the towers to the grunt e4 who never made it back to his wife and kids freedom isnt free  mike harkins army reservist  honor the fallen by taking on our 911 stair climb presented by tdbank_us  bitly3kdlygm,“From the fireman running up the stairs in one of the towers to the grunt E-4 who never made it back to his wife and kids. Freedom isn’t free” - Mike Harkins Army ReservistHonor the fallen by taking on our 9/11 Stair Climb presented by @TDBank_US.bit.ly/3KDlYGm,aug 12 2023  224 am utc,0.4,0.0,0.4,0.2,0.0,3,2,0.4936,0,0.8386439085006714
BKCyclones,ryan clifford opens the scoring for brooklyn with a 111 mph laser off the centerfield wall to score a pair for the tdbank_us double of the game    amazinstartshere lgm,Ryan Clifford opens the scoring for Brooklyn with a 111 MPH laser off the centerfield wall to score a pair for the @TDBank_US Double of the Game.  #AmazinStartsHere #LGM,aug 12 2023  1119 pm utc,0.0,0.75,0.0,0.0,0.25,0,0,0.0,1,0.8736534118652344
firenfury12,as you requested have sent you my phone number,As you requested have sent you my phone number.,aug 13 2023  639 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0772,0,0.9306890964508057
TDBank_US,hello amit we would like to learn more about your experience if you could please send us a dm with details thank you sarah,Hello Amit. We would like to learn more about your experience if you could please send us a DM with details. Thank you! -Sarah,aug 13 2023  635 pm utc,0.0,0.0,0.0,0.0,1.0,5,2,0.743,0,0.7365142107009888
firenfury12,tdbank_us  yesterday in your ramsey nj branch i experienced the worst kind of customer service and racism we were in the branch for 40 min and no one even said hello but that was same for everyone who was coming in there was no list and no customer had any idea,@TDBank_US Yesterday in your Ramsey NJ branch I experienced the worst kind of customer service and racism. We were in the branch for 40 min and no one even said hello. But that was same for everyone who was coming in. There was no list and no customer had any idea,aug 13 2023  634 pm utc,0.2,0.0,0.2,0.2,0.4,-7,-2,-0.8834,-1,0.9816561341285706
copyrightGAB,check out gabrielle bs review of td bank on yelp yelpcombiztdbanknewyor tdbank_us,Check out Gabrielle B.’s review of TD Bank on @yelp yelp.com/biz/td-bank-new-yor… @TDBank_US,aug 13 2023  320 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,0,0.8660706877708435
pickledpeppeep,well be taking over the gvillesatmarket ig channel on tues 815 and sharing some stories tune in  yeahthatgreenville gvlsaturdays whatsgoingongreenville tdbank pikayfireslaw spicyslaw haitianfood howdoyoupikay,Well be taking over the @gvillesatmarket IG channel on Tues 8/15 and sharing some stories! Tune in!!#yeahthatgreenville #gvlsaturdays #whatsgoingongreenville #tdbank #PikayFireSlaw #spicyslaw #haitianfood #howdoyoupikay,aug 13 2023  300 pm utc,0.0,0.0,1.0,0.0,0.0,0,1,0.5994,0,0.8137140274047852
ccdphila,from lunch on the tdbank_us terrace to a quick splash in the fountains dilworthpark is the place for families to unwind this summer,From lunch on the @TDBank_US Terrace to a quick splash in the fountains #DilworthPark is the place for families to unwind this summer ☀️,aug 13 2023  1226 pm utc,0.2,0.2,0.2,0.0,0.4,0,0,0.0,1,0.9728828072547913
MarshaCollier,he loses 24k in a scam and his bank wont help    he received a text supposedly from jpmorganchase where hes been a customer for 25 years it asked if he authorized a 4000 transfer to a tdbank account  heres the scary way the fraud happened bitly3qrg3i8,He loses $24K in a scam and his bank won’t help. 💸 He received a text supposedly from JPMorganChase where he’s been a customer for 25 years. It asked if he authorized a $4000 transfer to a TDBank account.Here’s the scary way the fraud happenedbit.ly/3Qrg3I8,aug 10 2023  528 pm utc,0.0,0.0,0.17,0.17,0.67,-6,-4,-0.9355,-1,0.9635998606681824
buzzard89,the td bank weighs in on the impact of the record increase in immigration and studentwork visas on housing nutshell  the governments left hand doesnt know what the right hand is doing,The TD Bank weighs in on the impact of the record increase in immigration and student/work visas on housing. Nutshell - the governments left hand doesnt know what the right hand is doing.,aug 15 2023  517 am utc,0.0,0.33,0.0,0.0,0.67,1,1,0.8271,0,0.7752231359481812
onceand4444,td bank is on wut  my td bank is on kylie,TD bank is on WUT❓My TD BANK IS ON KYLIE,aug 15 2023  448 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9634115099906921
OnlineSalesGuy,avoid td bank at all costs,Avoid TD Bank at all costs…,aug 15 2023  442 am utc,0.0,0.0,0.5,0.0,0.5,-1,0,-0.296,-1,0.6833862662315369
SOMPatriots,yankees top prospects drew thorpe and ben rice have swept eastern league pitcher and player of the week honors after a dominant series at td bank ballpark milbcomsomersetnewsdrew,Yankees top prospects Drew Thorpe and Ben Rice have swept Eastern League Pitcher and Player of the Week honors after a dominant series at TD Bank Ballpark. milb.com/somerset/news/drew-…,aug 14 2023  623 pm utc,0.0,0.0,0.33,0.0,0.67,3,1,0.743,0,0.6093253493309021
bigbagbucks,the fraud dept   td bank drop   dm to purchase now available balance 100000000,THE FRAUD DEPT. 🏦📞🟢 TD BANK DROP 💳 DM TO PURCHASE NOW‼️(AVAILABLE BALANCE: $100000000),aug 15 2023  240 am utc,0.0,0.0,0.0,0.0,1.0,-5,0,-0.7096,0,0.9469174146652222
fylth1,yeah that mcdonalds is a dump these losers also use the td bank foyer as a restroom,Yeah that McDonalds is a dump. These losers also use the TD bank foyer as a restroom.,aug 14 2023  1156 pm utc,0.0,0.0,0.0,0.5,0.5,0,-2,-0.5859,-1,0.9791572093963623
TDAmeritrade,hi you may be looking for td bank which is a separate entity td ameritrade is a brokerage firm and we do not offer such services we wish you the best nk,Hi! You may be looking for TD Bank which is a separate entity. TD Ameritrade is a brokerage firm and we do not offer such services. We wish you the best! ^NK,aug 14 2023  1141 pm utc,0.0,0.33,0.0,0.0,0.67,4,1,0.7845,0,0.6736818552017212
PanoramaIndia,panorama india would like to thank td bank group for being our premium sponsor for our india day 2023 celebrations we appreciate your support    indiaday2023 indiaday2023 azadikaamritmahotsav,Panorama India would like to thank TD Bank Group for being our Premium Sponsor for our India Day 2023 Celebrations! We appreciate your support!  #indiaday2023 #indiaday2023 #AzadiKaAmritMahotsav,aug 14 2023  1130 pm utc,0.4,0.0,0.2,0.0,0.4,8,4,0.8555,1,0.9904692769050598
prioritygroups,thrilled to have been part of the meet your match event a celebration of black business month by td bank x ny urban league on august 7th 2023 such an inspiring day for priority groups  blackbusinessmonth meetyourmatch,Thrilled to have been part of the Meet Your Match event a celebration of Black Business Month by TD Bank x NY Urban League on August 7th 2023. Such an inspiring day for Priority Groups! 🎉💼 #BlackBusinessMonth #MeetYourMatch,aug 14 2023  641 pm utc,0.33,0.0,0.33,0.0,0.33,8,3,0.6908,1,0.9927800297737122
Afrocanadianinc,afro canadian development inc presents second annual back to school aid event 2023  supporters td bank group  royale canada cibc foundation impact life home care inc and inside lagos kitchen   together we shape brighter futures  backtoschoolaid2023 backtoschool,Afro Canadian Development Inc. presents Second Annual Back to School Aid Event 2023.Supporters: TD Bank Group & Royale Canada CIBC Foundation Impact Life Home Care Inc. and Inside Lagos Kitchen. “Together we shape brighter futures”.#backtoschoolaid2023 #BackToSchool,aug 14 2023  923 pm utc,0.0,0.17,0.17,0.33,0.33,3,1,0.8271,1,0.9625342488288879
401_da_sarpanch,vehicle goes through td bank on  bovairdbrisdale in brampton   brampton accident roadsafety fail bank peel toronto driverslicense dotd weekend trucking truckdriver towing,Vehicle Goes Through TD Bank On 📍Bovaird/Brisdale In Brampton .#Brampton #accident #RoadSafety #fail #bank #Peel #Toronto #driverslicense #dotd #weekend #trucking #TruckDriver #towing,aug 14 2023  1258 am utc,0.0,0.0,0.0,0.0,1.0,-4,-1,-0.765,0,0.7988208532333374
pentaplexinvest,i didnt get my 6 postcard notices with td bank in canada i also didnt get my voting info back in march via mail i had to contact td and have the info sent via email,I didnt get my 6 postcard notices with TD Bank in Canada. I also didnt get my voting info back in March via mail. I had to contact TD and have the info sent via email.,aug 14 2023  710 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.8504855632781982
BillTufts,canadian society is collapsing undervthe weight of its mass migration   in the past 12 months 12 millions entered the country thats the size of calgary the countries 3rd largest city   td bank reports 4 times more immigration than us   corybmorgan,Canadian society is collapsing undervthe weight of its Mass Migration In the past 12 months 1.2 millions entered the country. Thats the size of Calgary the countries 3rd largest city Td Bank reports 4 times more immigration than US @CoryBMorgan,aug 14 2023  509 pm utc,0.0,0.0,0.0,0.6,0.4,-2,0,-0.296,-1,0.8986794352531433
FlashFactsHub,vehicle goes through td bank on  bovairdbrisdale in brampton   brampton accident roadsafety fail bank peel toronto driverslicense dotd weekend trucking truckdriver towing fail,Vehicle Goes Through TD Bank On  📍Bovaird/Brisdale In Brampton  . #Brampton #accident #RoadSafety #fail #bank #Peel #Toronto #driverslicense #dotd #weekend #trucking #TruckDriver #towing #fail,aug 14 2023  502 pm utc,0.0,0.0,0.0,0.0,1.0,-6,-2,-0.8779,-1,0.9369176626205444
moneytalkstweet,quote of the week the td bank weighs in on the impact of the record increase in immigration studentwork visas on housing nutshell  the governments left hand doesnt know what the right hand is doing click to listen at 3544 mikesmoneytalkscacategory,Quote of the WeekThe TD Bank weighs in on the impact of the record increase in immigration student/work visas on housing. Nutshell - the governments left hand doesnt know what the right hand is doing. Click to listen at 35:44.mikesmoneytalks.ca/category/…,aug 13 2023  717 pm utc,0.0,0.33,0.0,0.0,0.67,1,1,0.8271,0,0.9307050108909607
BrittJWhit,gonna need td bank to work faster on my pending transactions like phew,gonna need td bank to work faster on my pending transactions like phew,aug 14 2023  439 pm utc,0.0,0.0,0.33,0.0,0.67,2,3,0.3612,0,0.684920608997345
AlCoCourtWatch,filed 5 days ago td bank usa na vs kopecki 23cv040398 category collections case  seller plaintiff      type civil limited,Filed 5 days ago: TD BANK USA N.A. vs KOPECKI (23CV040398)Category: Collections Case - Seller Plaintiff     Type: Civil Limited,aug 14 2023  426 pm utc,0.25,0.0,0.25,0.0,0.5,-1,-1,-0.2263,0,0.9786600470542908
DanMarinoFdtn,have you heard of eduex    eduex is a virtual platform designed in partnership with td bank charitable foundation  click here to learn more bitly3ksfruz,👀 Have you heard of EduEx? ➡️ EduEx is a virtual platform designed in partnership with TD Bank Charitable FoundationClick here to learn more: bit.ly/3KsfRUZ,aug 14 2023  415 pm utc,0.0,0.0,0.5,0.0,0.5,0,1,0.4019,0,0.8327308297157288
WallycrawlerII,not tesla or twitter  meta is one  i invest in companies that will be here for another 30 years td bank for sure,Not Tesla or Twitter...  Meta is one. I invest in companies that will be here for another 30 years... TD Bank for sure.,aug 14 2023  403 pm utc,0.0,0.0,0.0,0.5,0.5,0,0,0.3182,0,0.7742590308189392
ROINJNews,citizen action offers great praise for td banks 2b commitment  and push for others to follow its lead  opinion njcitizenaction roinjcom20230814opinio,Citizen Action offers great praise for TD Bank’s $2B commitment — and push for others to follow its lead | opinion @NJCitizenActionroi-nj.com/2023/08/14/opinio…,aug 14 2023  130 pm utc,0.2,0.0,0.0,0.0,0.8,8,4,0.8834,1,0.9780805706977844
ROINJNews,td ready challenge 10m in grants available to address affordable housing barriers  roinjcom20230811financ,TD Ready Challenge: $10M in grants available to address affordable housing barriersroi-nj.com/2023/08/11/financ…,aug 11 2023  1230 pm utc,0.33,0.0,0.0,0.0,0.67,0,3,0.5719,0,0.8492172360420227
eIevatorpitches,tidefall capital tidefallcapital  initiated a position in first horizon corporation fhn a small cap bank headquartered in nashville tennessee the bank was set to be acquired by canadian td bank but td got cold feet and abandoned the deal in may,Tidefall Capital @TidefallCapital  initiated a position in First Horizon Corporation $FHN a small cap bank headquartered in Nashville Tennessee. The bank was set to be acquired by Canadian TD Bank but TD got cold feet and abandoned the deal in May.,aug 14 2023  331 pm utc,0.0,0.0,0.14,0.0,0.86,-2,-1,-0.6124,0,0.937370240688324
NJCPA_CEO,td bank making massive 2b commitment to low and moderateincome communities in nj roinjcom20230814financ via roinjnews tombergeron5,TD Bank making massive $2B commitment to low- and moderate-income communities in N.J. roi-nj.com/2023/08/14/financ… via @ROINJNews @TomBergeron5,aug 14 2023  232 pm utc,0.0,0.0,0.0,0.67,0.33,2,1,0.128,1,0.503087043762207
eltorpedo0,not to defend this but this is in london ontario and is an ad for the meetup the location of the meet is not at the sex store its omewhere in this building interesting to note they are assisted financially by td bank  on of the largest banks in na hivaidsconnectioncanode52,Not to defend this but this is in London Ontario and is an ad for the meet-up. The location of the meet is not at the sex store its omewhere in this building. Interesting to note they are assisted financially by TD Bank - on of the largest banks in NA.hivaidsconnection.ca/node/52,aug 14 2023  227 pm utc,0.25,0.0,0.0,0.0,0.75,2,1,0.5499,0,0.8415790796279907
airdriechamber,receive up to 1200 from july 5th to october 31st 2023 customers wishing to open a business banking accountline of credit or merchant solutions payment processing with td bank can take advantage of this offer  view offer tdcomcaenbusinessbankin airdriechamber banking,Receive up to $1200!From July 5th to October 31st 2023 customers wishing to open a Business Banking account/Line of Credit or Merchant Solutions (payment processing) with TD Bank can take advantage of this offer.View Offer: td.com/ca/en/business-bankin…#airdriechamber #banking,aug 14 2023  200 pm utc,0.09,0.0,0.09,0.0,0.82,4,1,0.7351,0,0.5337114334106445
TDNews_US,parents are expected to spend record amounts for both backtoschool and backtocollege shopping this year but there are ways to get school necessities without going over budget check out these money saving tips bitly45tpnwm nrfnews backtoschool,Parents are expected to spend record amounts for both back-to-school and back-to-college shopping this year but there are ways to get school necessities without going over budget. Check out these money saving tips: bit.ly/45tpNWm @NRFnews #backtoschool,aug 14 2023  123 pm utc,0.33,0.0,0.0,0.33,0.33,0,0,0.0,0,0.820897102355957
4BitsComic,hey discover   is there anyway for you not to lock out my account whenever i try to add my checking account from td bank as an external accpunt for my discover savings account  even customer service over the phone couldnt do anything about it,Hey @Discover is there anyway for you NOT to lock out my account whenever I try to add my checking account from TD Bank as an external accpunt for my Discover Savings accounteven customer service over the phone couldnt do anything about it,aug 14 2023  123 pm utc,0.0,0.0,0.38,0.12,0.5,0,1,0.0,-1,0.880377471446991
ROINJNews,td bank is making a massive 2b commitment to low and moderateincome communities in new jersey tdnews_us roinjcom20230814financ,TD Bank is making a massive $2B commitment to low- and moderate-income communities in New Jersey. @TDNews_USroi-nj.com/2023/08/14/financ…,aug 14 2023  1224 pm utc,0.0,0.0,0.0,0.67,0.33,2,1,0.128,1,0.6693293452262878
SunnyKols,which banks are going cbdc  bnymellon citigroup pnc td bank truist us bank and wells fargo are among the financial institutions participating in the new york fed test along with mastercard and swif  americanbankercompayments,Which banks are going #CBDC?#BNYMellon #Citigroup #PNC #TD Bank Truist U.S. Bank and Wells Fargo are among the financial institutions participating in the New York Fed test along with Mastercard and SWIFamericanbanker.com/payments/….,aug 14 2023  927 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.25,0,0.9523565769195557
EricSwierenga,td bank the standard of living in canada is collapsing pipedvideolivew2l0bnwxay via youtube,TD Bank: The Standard of Living in Canada is Collapsing piped.video/live/W2L0b-nWxAY… via @YouTube,aug 14 2023  747 am utc,0.0,0.0,0.0,0.5,0.5,-2,0,-0.296,-1,0.9583056569099426
GavinClimie,breakingnews   td bank has reported a 700112 increase in its ownership of amc based on its most recent 13f filing  adding 5299848 to its 757 shares from the q2 filing bringing its total to 5300605 shares worth 259m  amc moass  source holdingschannelcomallstoc,🚨 #BreakingNews 🚨TD Bank has reported a 700112% increase in its ownership of $AMC based on its most recent 13-F filingAdding 5299848 to its 757 shares from the Q2 filing Bringing its total to 5300605 shares worth $25.9M#AMC #MOASSSOURCE👇holdingschannel.com/all/stoc…,aug 12 2023  101 pm utc,0.0,0.0,0.0,0.6,0.4,5,1,0.765,0,0.6590573191642761
