username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
uniondesign,the reason i suspect its a cached token is because adding a new scotiabank cc that had never been added to any of my devices before worked perfectly first try the card that tortured me for 2 hours was a card that had previous been added but got deleted due to a appleid signout,The reason I suspect it’s a cached token is because adding a new Scotiabank CC that had NEVER been added to ANY of my devices before worked perfectly first try. The card that tortured me for 2 hours was a card that had previous been added but got deleted due to a AppleID sign-out,aug 17 2023  122 am utc,0.0,0.0,0.0,0.67,0.33,-2,0,-0.0772,0,0.6263553500175476
uniondesign,iphone wallet app says try again  iphone watch app says already in wallet nope  adding on watch say already in wallet nope  adding on macbook says call bank because cs will be so helpful   adding on ipad actually works w scotiabank app verification,- iPhone Wallet app says “try again”- iPhone Watch app says “already in wallet” (nope)- Adding on Watch say “already in wallet” (nope)- Adding on MacBook says call bank (because CS will be so helpful) 🤣🤣🤣- Adding on iPad actually… works?! w/ Scotiabank app verification,aug 17 2023  117 am utc,0.12,0.0,0.25,0.38,0.25,2,2,0.5598,0,0.6526445746421814
uniondesign,scotiabank you really need to fix all your apple pay verification issues this has been going on since february unacceptable i just spent 2 hours trying to add a cc to my watch i actually got it added once but on ipad it said it was unavailable so i removed it from ipad,@scotiabank you really need to fix all your Apple Pay verification issues. This has been going on since February. Unacceptable. I just spent 2 hours trying to add a CC to my watch. I actually got it added once. But on iPad it said it was unavailable. So I removed it from iPad.,aug 17 2023  117 am utc,0.0,0.0,0.33,0.67,0.0,-3,-3,-0.296,-1,0.969965398311615
ScotiabankHelps,hello tjr thank you for reaching out to scotiabank canadas twitter support page we are happy to assist with your inquiries regarding select pay please connect with us via dm kind regards,Hello TJR thank you for reaching out to Scotiabank Canadas Twitter support page.We are happy to assist with your inquiries regarding Select Pay. Please connect with us via DM.Kind Regards.,aug 17 2023  113 am utc,0.5,0.0,0.0,0.25,0.25,10,3,0.9325,1,0.9662802219390869
GoldRheaa,always two cases i will always remember the yahoo ceo and scotiabank ja bill clarke im old lol they were held in high esteem until they were dismissed,Always. Two cases I will always remember- the Yahoo CEO and Scotiabank (Ja) Bill Clarke ...Im old lol. They were held in high esteem until they were dismissed.,aug 17 2023  100 am utc,0.5,0.0,0.0,0.0,0.5,3,0,0.4215,0,0.6441968083381653
ScotiabankArena,twice at scotiabank arena is a reason to celebrate  inspired by their song moonlight sunrise we gave jypetwice matching necklaces depicting two moon phases the first is the moon phase on their debut date the second features the moon on their scotiabank arena debut,#TWICE at Scotiabank Arena is a reason to celebrate 💖Inspired by their song MOONLIGHT SUNRISE we gave @JYPETWICE matching necklaces depicting two moon phases. The first is the moon phase on their debut date the second features the moon on their Scotiabank Arena debut 🌙,jul 5 2023  1201 am utc,0.33,0.0,0.0,0.33,0.33,5,1,0.7845,1,0.981665313243866
cj_prin,very specific tiff related question is this year the first time a wavelengths feature is playing in the imax theatre at scotiabank,Very specific TIFF related question: Is this year the first time a Wavelengths feature is playing in the IMAX theatre at Scotiabank?,aug 17 2023  1223 am utc,0.0,0.33,0.0,0.0,0.67,0,0,0.2023,0,0.9682138562202454
JoeTheberge,trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 17 2023  1215 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5295143723487854
mullie0907,scotiabank why are you bank machine so bad at accepting cash what joke go back to envelopes also branches close at 5 come on think it is time to make a change,@scotiabank why are you bank machine so bad at accepting cash. What joke!!! Go back to envelopes. Also branches close at 5 come on. Think it is time to make a change.,aug 17 2023  1211 am utc,0.33,0.0,0.0,0.17,0.5,0,-2,-0.1097,-1,0.9761437177658081
BNNBloomberg,scotiabank has launched the first home savings account fhsa making it the latest canadian bank to offer the new banking option geared to help canadians enter the redhot housing market bitly47dyq2o,Scotiabank has launched the First Home Savings Account (FHSA) making it the latest Canadian bank to offer the new banking option geared to help Canadians enter the red-hot housing market. bit.ly/47Dyq2O,aug 16 2023  1145 pm utc,0.0,0.0,0.0,0.29,0.71,3,1,0.4939,1,0.8044960498809814
RomiosGold,copper  scotiabank analyst sees big second half ahead for copper mining stocks mining theglobeandmailcominvestin rg rmiof,#Copper - Scotiabank analyst sees big second half ahead for copper mining stocks #Mining theglobeandmail.com/investin… $RG $RMIOF,aug 16 2023  127 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,0.0,1,0.6609529256820679
eth_88888888,canadian cpi estimates for tomorrow moodys 29 rbc 29 national bank 3 gurgavin capital 3 scotiabank 3 bmo 31 cibc 31 td 31 median 3 everyonen hardknocks loveislandusa snapchat,CANADIAN CPI ESTIMATES FOR TOMORROW MOODY’S 2.9% RBC 2.9% NATIONAL BANK 3% GURGAVIN CAPITAL 3% SCOTIABANK 3% BMO 3.1% CIBC 3.1% TD 3.1% MEDIAN 3%#EveryoneN #HardKnocks #LoveIslandUSA #Snapchat,aug 16 2023  1140 pm utc,0.25,0.0,0.0,0.25,0.5,0,0,0.0,0,0.9538493156433105
ScotiabankArena,introducing a brand new membersonly allinone entertainment experience at scotiabank arena with exclusive access to all leafs and raptors games including 1st round playoffs,Introducing a brand new members-only all-in-one entertainment experience at Scotiabank Arena with exclusive access to all Leafs and Raptors games (including 1st round playoffs).,aug 15 2023  515 pm utc,0.0,0.0,0.0,1.0,0.0,2,0,0.5106,1,0.6269534230232239
DeanBercier,exciting news for firsttime homebuyers scotiabank launched its first home savings account fhsa  contribute up to 8000year max 40000 get 500 interest till jan 31 2024 more details here scotiasocialme6xcpr,🏡 Exciting news for first-time homebuyers! Scotiabank launched it’s First Home Savings Account (FHSA) 🌟 Contribute up to $8000/year max $40000. Get 5.00% interest till Jan 31 2024. More details here. scotiasocial.me/6xcpr,aug 16 2023  1111 pm utc,0.25,0.0,0.0,0.5,0.25,5,2,0.7717,1,0.9797275066375732
jcpglickwebber,yeah i have to leave early on thursday will try to get into one of the public screenings of hamaguchi before i try sprinting from the lightbox to the scotiabank,Yeah I have to leave early on Thursday. Will try to get into one of the public screenings of Hamaguchi before I try sprinting from the Lightbox to the Scotiabank.,aug 16 2023  1106 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0,0.8081273436546326
hockey_tr,day 3 at our calgary flames alumni hockey school kris kolanos and rhett warrener were out for our 3 sessions today and signed lots of a autographs as well alumniflames opaofgreece scotiabank foothillscreamery nhlflames nhlalumniassociation hockeyschools,Day 3 at our Calgary Flames Alumni Hockey School. Kris Kolanos and Rhett Warrener were out for our 3 sessions today and signed lots of a autographs as well. @AlumniFlames @OPAofGreece @scotiabank @foothillscreamery @NHLFlames @nhlalumniassociation #hockeyschools,aug 16 2023  1104 pm utc,0.25,0.25,0.0,0.25,0.25,0,1,0.2732,1,0.7197383642196655
__Emilykelly_,selling of my 2 floor drake tour tickets for oct7scotiabank arena 40 bay street waytoronto onm5j 2x2 section 302 row 6 hmu if interested in them,Selling of my 2 floor drake tour tickets for Oct7@scotiabank Arena 40 Bay Street wayToronto ONM5J 2X2Section 302 ROW 6 .HMU if interested in them,aug 16 2023  1059 pm utc,0.33,0.0,0.33,0.33,0.0,2,0,0.4019,0,0.9057896733283997
wesgroup,thank you to our river district partners and sponsors river district energy prosperacu orangetheory scotiabank ewinebc signage sponsor vancouver sign group for more information visit riversidestreetvibeca,Thank you to our River District partners and sponsors.River District Energy@ProsperaCU@orangetheory@scotiabank@EWineBCSignage Sponsor: Vancouver Sign Group.For more information visit RiversideStreetVibe.ca.,aug 16 2023  1035 pm utc,0.0,0.0,0.33,0.0,0.67,2,1,0.5574,1,0.9726658463478088
thesavingstech,scotiabank theatre west edmonton mall,Scotiabank theatre west Edmonton mall,aug 16 2023  1017 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9460930824279785
greg_scott84,4 this app was developed in cooperation with canadas top banks bmo cibc desjardins national bank rbc scotiabank and td,4) This app was developed in cooperation with Canadas top banks: BMO CIBC Desjardins National Bank RBC Scotiabank and TD.,mar 5 2023  821 pm utc,0.2,0.0,0.2,0.0,0.6,2,1,0.2023,0,0.5825811624526978
canadian_ivy,i love how intimate budweiser stage is whenever 5sos come to toronto but i really think its time they play scotiabank arena,i love how intimate budweiser stage is whenever 5sos come to toronto but i really think it’s time they play scotiabank arena,aug 16 2023  1013 pm utc,0.5,0.0,0.0,0.0,0.5,3,2,0.6908,1,0.9895706176757812
TribeNetwork_ca,fyi tickets for the 75th anniversary celebration of the nova scotia cooperative council featuring a conversation with michelle obama presented by east coast credit union in halifax will go on sale august 17th at 10 am via the scotiabank centre website,🚨 FYI: Tickets for the 75th Anniversary Celebration of the Nova Scotia Co-operative Council featuring a conversation with Michelle Obama presented by East Coast Credit Union in #Halifax will GO ON SALE AUGUST 17TH AT 10 AM via the Scotiabank Centre website.,aug 16 2023  1007 pm utc,0.0,0.0,0.0,0.0,1.0,0,2,0.5267,0,0.7782638669013977
Stampthumper,trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 16 2023  1006 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5295143723487854
CopperBullish,copper  scotiabank analyst sees big second half ahead for copper mining stocks mining theglobeandmailcominvestin,#Copper - Scotiabank analyst sees big second half ahead for copper mining stocks #Miningtheglobeandmail.com/investin…,aug 15 2023  821 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,0.0,1,0.6434422731399536
globeandmail,scotiabank hires new yorkbased investment banker from credit suisse theglobeandmailcombusiness,Scotiabank hires New York-based investment banker from Credit Suisse theglobeandmail.com/business…,aug 16 2023  936 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.3818,0,0.9346929788589478
Jack_VE4JRG,bank of canada losing the fight against inflation says scotiabank economist theepochtimescomworldbank,Bank of Canada ‘Losing the Fight’ Against Inflation Says Scotiabank Economist theepochtimes.com/world/bank…,aug 16 2023  940 pm utc,0.0,0.0,0.0,0.67,0.33,-4,-1,-0.6369,-1,0.684649646282196
Danskine1,trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 16 2023  931 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5295143723487854
LarryNeufeldSK,in about 5 years fossilfuels will be reaching their peak this is probably one of the worst times to invest in building a pipeline note to rbc bmo scotiabankcibc  td_canada get ready to have stranded investments greenpeaceca renewables oilpricecomenergyenergyg,In about 5 years #Fossilfuels will be reaching their peak. This is probably one of the worst times to invest in building a #pipeline. Note to @RBC @BMO @scotiabank@cibc & @TD_Canada get ready to have stranded investments @GreenpeaceCA #renewables oilprice.com/Energy/Energy-G…,aug 16 2023  920 pm utc,0.2,0.0,0.0,0.2,0.6,-2,0,-0.2023,-1,0.9680120944976807
DeMureDeb,trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 16 2023  916 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5295143723487854
day_leap,actually it seems the extension was just for the 70mm imax version not sure why scotiabank theatre keeps it too but as far as i can tell its canadas only true imax screen in a cineplex ie not museumscience center thats not doing 70mm so maybe theyre just not bothering,Actually it seems the extension was just for the 70mm IMAX version. Not sure why Scotiabank Theatre keeps it too but as far as I can tell its Canadas only true IMAX screen in a cineplex (i.e. not museum/science center) thats NOT doing 70mm so maybe theyre just not bothering.,aug 16 2023  906 pm utc,0.0,0.0,1.0,0.0,0.0,0,-1,0.718,0,0.877711832523346
crflames,this is from a real expert an economist with scotiabank has blasted prime minister justin trudeaus annual target to bring in 500000 immigrants into canada each year as one of the pressures leading to inflation this also affects housing carbon tax raises prices of,This is from a real expert!An economist with Scotiabank has blasted Prime Minister Justin Trudeaus annual target to bring in 500000 immigrants into Canada each year as one of the pressures leading to inflation. This also affects housing!! Carbon tax raises prices of…,aug 16 2023  901 pm utc,0.0,0.0,0.0,0.67,0.33,0,0,-0.3182,0,0.49253591895103455
scotiabank,theres a home out there just for you one of lifes biggest and most exciting moments is owning your first home get there with the first home savings account fhsa the fhsa is now available at scotiabank,There’s a home out there just for you.One of life’s biggest and most exciting moments is owning your first home. Get there with the First Home Savings Account (FHSA).The FHSA is now available at Scotiabank.,aug 16 2023  900 pm utc,0.0,0.0,0.0,0.57,0.43,3,3,0.5413,1,0.9917663931846619
Sharon01881196,mr moore makes so much sense i didnt know who he was ive been living under a mushroom but i saw his interview with carole taylor on bc legends so good,Mr. Moore makes so much sense. I didnt know who he was (Ive been living under a mushroom) but I saw his interview with Carole Taylor on B.C. Legends. So good.,aug 16 2023  843 pm utc,0.0,0.0,0.0,0.5,0.5,3,1,0.7279,1,0.9801948070526123
Gbernard14,scotiabank,Scotiabank:,aug 16 2023  836 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9118030667304993
RuralGrubby,trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 16 2023  831 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.5295143723487854
BobbiMenard,hey scotiabank telling a teen customer that you dont know how it works but the kid should google how to access their  while on student exchange in japan isnt a great look,Hey @scotiabank telling a teen customer that you dont know how it works but the kid should Google how to access their $ while on student exchange in Japan isnt a great look,aug 16 2023  812 pm utc,0.4,0.0,0.2,0.2,0.2,3,2,-0.6642,-1,0.9461718201637268
BinkyPaulBeast,scotiabank can you guys have a branch in halifax thats opened past 5pm its legit the only reason i want to switch banks its impossible to get to the bank during the work day pathetic,@scotiabank can you guys have a branch in halifax thats opened past 5pm?? Its legit the only reason I want to switch banks. Its impossible to get to the bank during the work day. Pathetic.,aug 16 2023  811 pm utc,0.11,0.0,0.0,0.33,0.56,-1,-1,-0.5267,-1,0.9523077011108398
jessehawken,even in regular format at scotiabank its deadsville theyre holding on to oppy,Even in regular format at Scotiabank it’s DEADSVILLE (they’re holding on to Oppy),aug 16 2023  802 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9071958661079407
diana_lockie,coming from scotiabank who closed peoples bank accounts because of justin and his idiots really thats rich,Coming from scotiabank who closed peoples bank accounts because of Justin and his Idiots? Really thats rich!,aug 16 2023  756 pm utc,0.2,0.0,0.2,0.0,0.6,2,0,0.5965,-1,0.9768109321594238
FrutaGuayaba,scotiabankhelps how can we raise service gaps at scotiabank thanks,@ScotiabankHelps how can we raise service gaps at @scotiabank?Thanks.,aug 16 2023  745 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,0.4404,1,0.5482499599456787
ZaidBaba9,if anyone need tickets for drake at scotiabank arena toronto canada concert please please let me know im selling my 2 for decent price,IF ANYONE NEED TICKETS FORDRAKE AT SCOTIABANK ARENA TORONTO CANADA CONCERTPLEASE PLEASE LET ME KNOW I’M SELLING MY 2× FOR DECENT PRICE,aug 16 2023  728 pm utc,0.0,0.0,1.0,0.0,0.0,2,1,0.5574,0,0.7389689087867737
JMatch9,ya think him  freeland too stupid  dont care to acknowledge trudeaus record immigration targets contributing to inflation scotiabank economist tncnews20230815trudeau via truenorthcentre,Ya think???? Him & Freeland too stupid & don’t care to acknowledge!!Trudeau’s record immigration targets contributing to inflation: Scotiabank economist tnc.news/2023/08/15/trudeau-… via @truenorthcentre,aug 16 2023  726 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,-0.7208,-1,0.948623538017273
janetripp_,bank of canada losing the fight against inflation says scotiabank economist theepochtimescomworldbank,Bank of Canada ‘Losing the Fight’ Against Inflation Says Scotiabank Economist theepochtimes.com/world/bank…,aug 16 2023  725 pm utc,0.0,0.0,0.0,0.67,0.33,-4,-1,-0.6369,-1,0.684649646282196
Lukathor,a scotiabank economist pins inflation on jolsons runaway immigration tncnews20230815trudeau,A Scotiabank economist pins inflation on Jolsons runaway immigration.tnc.news/2023/08/15/trudeau-…,aug 16 2023  724 pm utc,0.0,0.0,0.0,0.5,0.5,0,-1,0.0,0,0.8809424638748169
PARDONyurfrench,scotiabanks hold music pisses me off maybe its because i am forced to listen to it and knowing that once it stops someone is going to give me some bull shit run around and not be able to help me,Scotiabanks hold music pisses me off. Maybe its because I am forced to listen to it and knowing that once it stops someone is going to give me some bull shit run around and not be able to help me,aug 16 2023  724 pm utc,0.0,0.25,0.25,0.0,0.5,-4,-1,-0.7845,-1,0.9789922833442688
DailyDarkWeb,mexico   allegedly database of scotiabank mexico is leaked threat actor claims to have leaked 141050 lines of data darkweb,#Mexico 🇲🇽 - Allegedly Database of Scotiabank Mexico is leakedThreat actor claims to have leaked 141050 lines of data.#DarkWeb,aug 14 2023  130 pm utc,0.0,0.0,0.33,0.0,0.67,-4,-1,-0.7906,-1,0.8326188325881958
tradwifeobama,scotiabank will not survive my wrath,Scotiabank will not survive my wrath,aug 16 2023  713 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,-1,0.9664342999458313
AIteach01,you couldnt pay me to be a sb customer i dont like my accounts being frozen or being de banked,You couldnt PAY me to be a SB customer.I dont like my accounts being frozen or being de- banked.,aug 16 2023  704 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,-0.2057,-1,0.9651552438735962
Jess4xm,am selling 3x tickets to sza  sos tour on oct  4  800pm  scotiabank arena  toronto canada  sostour szatickets sza ticketmaster sostourtoronto can,Am selling 3x tickets to SZA - SOS Tour on OCT • 4 • 8:00pm @ Scotiabank Arena - Toronto Canada …. #sostour #szatickets #SZA #ticketmaster #sostourtoronto #can,aug 16 2023  652 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8683966398239136
BNNBloomberg,scotiabank has launched the first home savings account fhsa making it the third canadian bank to offer the new banking option geared to help canadians enter the redhot housing market bnnbloombergcascotiabankb,Scotiabank has launched the First Home Savings Account (FHSA) making it the third Canadian bank to offer the new banking option geared to help Canadians enter the red-hot housing market. bnnbloomberg.ca/scotiabank-b…,aug 16 2023  630 pm utc,0.0,0.0,0.0,0.29,0.71,3,1,0.4939,1,0.7751428484916687
Shiromi2m,am selling 3x tickets to sza  sos tour on oct  4  800pm  scotiabank arena  toronto canada  sostour szatickets sza ticketmaster sostourtoronto can,Am selling 3x tickets to SZA - SOS Tour on OCT • 4 • 8:00pm @ Scotiabank Arena - Toronto Canada …. #sostour #szatickets #SZA #ticketmaster #sostourtoronto #can,aug 16 2023  642 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8683966398239136
MonicaMorelli19,if anyone is selling tickets to these artists for toronto dm me  arctic monkeys  noah kahan  tate mcrae  laufey  drake  toronto history budweiser stage massey hall danforth scotiabank arena,if anyone is selling tickets to these artists for toronto dm me!- arctic monkeys- noah kahan- tate mcrae- laufey- drake🏷️ toronto history budweiser stage massey hall danforth scotiabank arena,aug 15 2023  344 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9002151489257812
Sxrgio,am selling 3x tickets to sza  sos tour on oct  4  800pm  scotiabank arena  toronto canada  sostour szatickets sza ticketmaster sostourtoronto can,Am selling 3x tickets to SZA - SOS Tour on OCT • 4 • 8:00pm @ Scotiabank Arena - Toronto Canada …. #sostour #szatickets #SZA #ticketmaster #sostourtoronto #can,aug 16 2023  621 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8683966398239136
FromPayne,scotiabank the debanking of jeremy mackenzie may have played a role in that as well,Scotiabank. The de-banking of Jeremy Mackenzie may have played a role in that as well.,aug 16 2023  612 pm utc,0.0,0.0,0.0,0.0,1.0,0,1,0.5423,0,0.9633973240852356
SenecaInnov,explore your entrepreneurial mindset at helix rise a unique event designed for women by women register eventbritecomehelixrise   to learn more visit senecacollegecahelixrise senecacollege scotiabank senecahelix,Explore your Entrepreneurial mindset at HELIX RISE. A unique event designed for women by women.Register:eventbrite.com/e/helix-rise-… To learn more visit: senecacollege.ca/helixrise@SenecaCollege @scotiabank#SenecaHELIX,aug 16 2023  406 pm utc,0.0,0.0,0.5,0.0,0.5,0,0,0.0,1,0.7180771827697754
77BlueJays,justintrudeaus record immigration targets contributing to inflation scotiabank economist scotiaeconomics derekholt13 truenorthcentre cosmindzs inflation justinflation cdnpoli trudeauresign tncnews20230815trudeau,@JustinTrudeau’s record immigration targets contributing to inflation: @scotiabank economist. @ScotiaEconomics @DerekHolt13 @TrueNorthCentre @cosminDZS #inflation #Justinflation #cdnpoli #TrudeauResigntnc.news/2023/08/15/trudeau-…,aug 16 2023  119 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.573813796043396
AlumniFlames,another day of onice sessions are complete at this years flames alumni hockey school today cory sarich and jeff schultz led the kids on the ice and signed autographs and took pictures afterwards opaofgreece  scotiabank  fhcreamery,Another day of on-ice sessions are complete at this years #Flames Alumni Hockey School!Today Cory Sarich and Jeff Schultz led the kids on the ice and signed autographs and took pictures afterwards!@OPAofGreece | @scotiabank | @FHCreamery,aug 16 2023  141 am utc,0.5,0.25,0.0,0.0,0.25,0,1,0.0,0,0.6210232377052307
GamingHokage2,someone is raging rn in scotiabank,Someone is raging rn in Scotiabank 😶,aug 16 2023  544 pm utc,0.0,1.0,0.0,0.0,0.0,0,-1,-0.5267,-1,0.6146144270896912
Samsjamz3,scotiabank viciously promotes pedophilia they closed my account because i told them i hate pedophiles,Scotiabank viciously promotes pedophilia they closed my account because I told them I hate pedophiles.,aug 16 2023  526 pm utc,0.25,0.0,0.0,0.5,0.25,-2,-2,-0.5574,-1,0.9768972396850586
