username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
JakeSucky,yea but we dont know how much theyll add or remove to the same weapon in other skinlines how much theyre willing to change it  for example here my idea was that her hands are inside two black holes and the rest is the golden floating thingie holding them captive,yea but we dont know how much theyll add or remove to the same weapon in other skinlines how much theyre willing to change itfor example here my idea was that her hands are inside two black holes and the rest is the golden floating thingie holding them captive,08/25/2023,0.0,0.0,0.0,0.67,0.33,0,2,-0.4215,0,0.950095534324646
KenApplepi,me if saying this episode would be better with castiel was illegal,me if saying this episode would be better with Castiel was illegal,08/25/2023,0.0,0.0,0.0,1.0,0.0,-1,0,-0.1779,0,0.6685288548469543
Shakarez,you didnt even know league of legends i was already doing this hard hitting analysis and deep theorycrafting,You didnt even know league of legends I was already doing this hard hitting analysis and deep theorycrafting 😎,08/25/2023,0.0,0.67,0.0,0.0,0.33,-1,-1,-0.128,1,0.5456795692443848
yinyangmidnight,all the boys are so amazing so funny and theyre so supportive they are talented it would not be luxiem without any of them being different they all what make luxiem is they all make luxiem special luxiem is very special even if i leave they are special,🦊: all the boys are so amazing so funny and theyre so supportive. they are talented. it would not be luxiem without any of them being different. they all what make luxiem is. they all make luxiem special. luxiem is very special. even if i leave they are special,08/25/2023,0.0,0.0,0.62,0.38,0.0,9,2,0.9719,1,0.9925334453582764
zb1luna,my mom and i driving to school while listening to glee songs nitternetzb1lunastatus1,my mom and i driving to school while listening to glee songs nitter.net/zb1luna/status/1…,08/25/2023,0.5,0.0,0.0,0.0,0.5,3,1,0.6369,1,0.4994368851184845
BRWLVS,our journey with you might be cut short but were so glad to have met you both all the same        magniopus vespart,Our journey with you might be cut short but were so glad to have met you both all the same.   💜🩶 #magniopus #vespart,08/25/2023,0.5,0.5,0.0,0.0,0.0,2,1,0.6955,1,0.9714495539665222
DMGesportGG,league of legends ggligaen round 1 mic check  norpride ploxy_lol theroyalkanin tide_lol kasing,League of Legends @ggligaen Round 1 Mic Check!🔥@NORPride@Ploxy_lol@TheRoyalKanin@Tide_lol@Kasing,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.8070011734962463
406mtsports,rocky mountain colleges onlyever fivesport athlete joe whites halfcentury as an high school official in wyoming and montana has been a fantastic ride 406mtsportscomextrawhere,Rocky Mountain Colleges only-ever five-sport athlete Joe Whites half-century as an high school official in Wyoming and Montana has been a fantastic ride. 406mtsports.com/extra/where-…,08/25/2023,0.2,0.0,0.0,0.2,0.6,4,0,0.5574,1,0.9851387143135071
sahtsukii,im back with briar,Im back with Briar ♡,08/24/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9145912528038025
boxler1224,20230826 서울 팝콘 리그오브레전드 tpa 이즈리얼 ksmm752님  league_of_legends cosplay cosplayer ezreal ezreal 이즈리얼,2023.08.26 서울 팝콘리그오브레전드 TPA 이즈리얼📷@ksmm752님#League_of_Legends #cosplay#cosplayer #ezreal #Ezreal #이즈리얼,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9729399085044861
Riot_Kassadin,lol                                         league of legends,lol                                         league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
ChimesCollector,i thought of shalltear as soon as i saw briar but wow the vibes are strong,i thought of shalltear as soon as i saw briar but wow the vibes are strong,08/25/2023,0.5,0.0,0.5,0.0,0.0,6,2,0.8922,1,0.9155929684638977
mooncakephel,bettelful i edited his hair to look short just to see and it haunted me for a week straight,#BettelfulI edited his hair to look short (just to see) and it haunted me for a week straight,08/24/2023,0.0,0.5,0.5,0.0,0.0,-1,0,-0.296,0,0.6180543303489685
GIBiz,were trying to find our footing trying to find a way to refresh our league riot games says  gamesindustrybizleagueof,Were trying to find our footing trying to find a way to refresh our league Riot Games saysgamesindustry.biz/league-of-…,08/25/2023,0.0,0.0,0.0,0.0,1.0,-2,1,-0.5574,0,0.9719930291175842
whatmustbedone_,all they have to do is just add mmr system and copy league of legends ranks it would literally be so easy,All they have to do is just add mmr system and copy league of legends ranks it would literally be so easy,08/25/2023,0.0,0.0,0.0,0.5,0.5,1,1,0.5777,0,0.6077251434326172
Irving1Bell,almost literally with my dogs sometimes living in western bc salmon country get along well or just ignore each other one time my shitzu briar  i walked along a short trail right beside a large cinnamon colored black bear we didnt know was there just 15 ft away,almost literally with my Dogs sometimes living in western BC salmon country!!! Get along well or just ignore each other. One time my Shitzu Briar & I walked along a short trail right beside a large cinnamon colored Black Bear we didnt know was there! Just 15 ft away.,08/25/2023,0.0,0.4,0.0,0.6,0.0,-1,1,-0.1027,0,0.899250328540802
PokeWhale,if you are high silver in league of legends and play with someone who is bronze but skills are equal to iron then i suggest you start solo qing cause goddamn my mmr just got ruined big time,If you are high silver in league of legends and play with someone who is bronze but skills are equal to iron then I suggest you start solo qing cause goddamn my MMR just got ruined big time,08/25/2023,0.0,0.0,0.0,0.33,0.67,-4,-1,-0.8225,-1,0.9517704844474792
JumaraloHexCore,soul fighter  viego throne artwork  league of legends by goodname studio  artstationcomartworkalay2,Soul Fighter - Viego Throne Artwork - League of Legends by Goodname Studioartstation.com/artwork/Alay2…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.8842601180076599
M0mmy_M3dard4,hakka gifting stuff to his senpai uyu senpai mic ok i cant hear your beautiful voice speak please   uyu  stealing his shit and running away im sorry hakka i took your items i dont have a mic hakka im sorry  ホロスタrust,Hakka: [Gifting stuff to his senpai] UYU SENPAI! MIC OK? I CANT HEAR YOUR BEAUTIFUL VOICE! SPEAK PLEASE! Uyu: 🔇 [Stealing his shit and running away] IM SORRY HAKKA I TOOK YOUR ITEMS I DONT HAVE A MIC HAKKA IM SORRY#ホロスタRUST,08/25/2023,0.11,0.22,0.22,0.22,0.22,-2,-3,-0.8199,-1,0.9394769072532654
KrisseDofus,lol                                         league of legends,lol                                         league of legends,08/24/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
naufrago3000,i mean might as well post my old art of vesper from that daily thing i did for a bit  vespart magniopus artxel workofalt,I mean might as well post my old art of vesper from that daily thing I did for a bit☆#VespART #MagniOpus #ArtXel #WorkofAlt,08/24/2023,0.0,0.0,0.0,0.0,0.0,0,1,0.2732,0,0.9006258249282837
drainerfemcel,since i got a lot of followers recently ill be doing an introductionpinned  hi im audrey im an androgynous presenting transfem and i play many fighting games league of legends adc and love emo music ptv is my fav band  id love to be your friend my dms are open,since i got a lot of followers recently ill be doing an introduction/pinnedHi Im Audrey. Im an androgynous presenting transfem and I play many fighting games League of Legends (adc) and love emo music (ptv is my fav band)Id love to be your friend my dms are open!,08/25/2023,0.38,0.0,0.0,0.25,0.38,4,3,0.9136,1,0.9725388884544373
OchreHorns,do you guys think the munge dweevil was a league of legends player,Do you guys think the munge dweevil was a league of legends player,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9564160108566284
vatheja,briar appreciation doodlewip leagueoflegends,#briar appreciation doodle/wip💕 #Leagueoflegends,08/24/2023,0.0,0.0,0.0,0.0,0.0,2,0,0.5106,1,0.7664220929145813
Arjuna_625,1st time trying digi art and still learning  shiorinsketch,1st time trying digi art and still learning 😅#ShiorinSketch,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.6265092492103577
RiotAugust,i wake up with 20 briar bugs  i fix 10 i go to bed i wake up with 20 briar bugs,I wake up with 20 Briar bugs. I fix 10.I go to bed.I wake up with 20 Briar bugs...,08/23/2023,0.0,0.0,0.0,0.0,1.0,0,-2,0.0,-1,0.6931657791137695
JaneDav95570456,by a funny  amusing person  i was surprised that he was so gentle  very loving to me we were enjoying ourselves alot i just was surprised bc i wasnt expecting that why is he so good 2 me i dunno i always thought he was snobby lol and why did he take the time to show me,by a Funny & Amusing person.  I was surprised that he was so Gentle & very Loving to me. We were enjoying ourselves Alot I just was Surprised bc I wasn’t Expecting that. Why is he so good 2 me? I dunno I Always thought he was Snobby Lol…And why did he take the Time to Show me,08/25/2023,0.5,0.0,0.5,0.0,0.0,14,3,0.9743,1,0.9886296987533569
JumaraloHexCore,soul fighter viego  isolde 3d model  league of legends by yuriy porubov  artstationcomartworkbxz9d,Soul Fighter Viego & Isolde 3D Model - League of Legends by Yuriy Porubovartstation.com/artwork/BXz9d…,08/25/2023,0.0,0.0,0.5,0.0,0.5,0,0,0.1531,0,0.9123049974441528
sykapath,which one do you like the most   jinx arcane or jinx from league of legends  arcane league_of_legends jinx,Which one do you like the most? 😎😎 Jinx Arcane or Jinx from League of Legends?#arcane #League_of_Legends #Jinx,08/24/2023,0.0,0.0,0.0,0.0,0.0,2,-1,0.3612,0,0.8858135342597961
KenApplepi,aaa i didnt know  now i know for future reference,AAA I DIDNT KNOW !!! Now i know for future reference...,08/25/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.7812248468399048
Aqua_Simpage,briar and vladimir sharing a cuppa tea,Briar and Vladimir sharing a cuppa tea 🍵💖,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.4215,0,0.8204408884048462
gruff1989,let me get this straight   tim mcgraw on the first show of the us leg her first stolen song  new years day on the last show of the us leg her last stolen song  iftye her first owned song on the 1st international date immediately after s downfall began,Let me get this straight.- Tim Mcgraw on the first show of the US leg her first stolen song- New Years Day on the last show of the US leg her last stolen song- IFTYE her first owned song on the 1st international date immediately after 🛴s downfall began,08/25/2023,0.33,0.0,0.67,0.0,0.0,-3,-3,-0.6457,0,0.5161682367324829
tumblingcats,thank you for everything magniopus vespart,Thank you for everything!#MagniOpus #VespART,08/25/2023,0.0,0.0,0.0,0.0,0.0,2,1,0.3612,1,0.9754870533943176
hapycb,your main  kaisa league_of_legends cospaly,Your main?#kaisa #League_of_Legends #cospaly,06/23/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9431721568107605
KenApplepi,we dont have a model yet so i wasnt super sure how much i could push it i ended up just doodling an idea i had in mind d i can always add on it once i have the references,we dont have a model yet so I wasnt super sure how much I could push it I ended up just doodling an idea I had in mind :D I can always add on it once I have the references 💗,08/25/2023,0.0,0.0,0.17,0.17,0.67,3,1,-0.6859,0,0.9163109660148621
Perni16812,natos epic fail  swentrsiteshowscrosstalk,NATO’s epic failswentr.site/shows/crosstalk/…,08/25/2023,0.0,0.0,0.0,0.0,0.0,-2,-1,-0.5423,-1,0.9752564430236816
Cpop_Melon,summary of dilirebas  endorsement jierou  magazine shangcheng shi  sep marie claire  nov  variety show resident guest of divas hit the road s5 recording will start in september  drama teams of wan zha chao huang  league of legends are in contact will enter the group at the end of this year or the beginning of next year,Summary of #Dilirebas 🍉Endorsement: JieRou Magazine: Shangcheng Shi - Sep Marie Claire - Nov Variety show: Resident guest of Divas Hit The Road S5 recording will start in September Drama: Teams of Wan Zha Chao Huang & League of Legends are in contact will enter the group at the end of this year or the beginning of next year.,08/24/2023,0.0,0.2,0.2,0.4,0.2,2,2,0.3182,0,0.9630679488182068
LeagueHardstuck,run while you can   league of legends leagueoflegends,Run... while you can! 🐺🩸 - League of Legends #LeagueOfLegends,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.5055705904960632
bloodisthecolor,eyy its creator day over on itch so that means no cut is taken today on any sale if youve been looking at something its a great day to grab it and multiple of our books are paywhatyoulike3 traumbooksitchio,Eyy its Creator Day over on ITCH so that means no cut is taken today on any sale. If youve been looking at something its a great day to grab it!) (And multiple of our books are pay-what-you-like.<3) traumbooks.itch.io/,08/25/2023,0.75,0.0,0.25,0.0,0.0,1,0,0.1372,1,0.9768025279045105
ConverseEsports,rising to the top cvus next league of legends player will srttyly dominate top lane   please help us in welcoming _srtty to our league of legends roster  govalkyries,Rising to the top CVUs next League of Legends player will SRTTY-ly dominate top lane! 🔝⭐️Please help us in welcoming @_Srtty to our League of Legends roster!#GoValkyries,08/02/2023,0.33,0.0,0.67,0.0,0.0,7,3,0.8402,1,0.9823135733604431
SteadDonne,trans ideology is a briar patch  from the outside it is an impenetrable tangle of nonsense  from the inside it is an inescapable tangle of nonsense  the believers are welcome to stay trapped but they cant call the shots for the rest of us who roam free,Trans ideology is a briar patch.From the outside it is an impenetrable tangle of nonsense.From the inside it is an inescapable tangle of nonsense.The believers are welcome to stay trapped but they cant call the shots for the rest of us who roam free.,08/25/2023,0.5,0.25,0.25,0.0,0.0,-3,-4,0.3716,-1,0.9177162051200867
DumbsYT,league of legends player trying out dota 2 for the first time  surely nothing can go wrong  stream link below,League of Legends player trying out DOTA 2 FOR THE FIRST TIMEsurely nothing can go wrong...STREAM LINK BELOW 👇,08/25/2023,0.0,0.0,0.0,0.0,0.0,-2,-1,0.6656,1,0.9072734713554382
JkMegenio,repost  battle academia irelia  irelia battleacademia leagueoflegendsfanart league_of_legends skins design,[REPOST] BATTLE ACADEMIA IRELIA 💗#Irelia #Battleacademia #LeagueOfLegendsFanArt #League_of_Legends #Skins #Design,08/25/2023,0.0,0.0,1.0,0.0,0.0,-1,0,-0.3818,0,0.9033396244049072
dhchvhghcg,leagueoflegendsfanart leagueoflegends briar,#LeagueOfLegendsFanArt #LeagueOfLegends#briar 🩸,08/24/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8614150285720825
kkollkkull,rust s1 bttl heard a bassy sound bttl runs to shnri shinri i thought that was u talking it was a ship horn  rust s2 shnr talks in sleepy voice hkka i thought u were a bear,Rust S1:bttl: *heard a bassy sound*bttl runs to shnri: “shinri i thought that was u talking”it was a ship horn.Rust S2:shnr: *talks in sleepy voice*hkka: “I THOUGHT U WERE A BEAR!”,08/25/2023,0.0,0.0,0.0,0.5,0.5,0,-2,0.0,0,0.8956391215324402
_joeysticks,oh wow thank you for explaining i had no idea champion cards were actual champions from league of legends,oh wow thank you for explaining! I had no idea champion cards were actual champions from league of legends !!!,08/25/2023,0.67,0.0,0.33,0.0,0.0,5,3,0.9081,1,0.8106788396835327
SealyCDN,the charmedplay family sleeps on our sealy posturepedic luxury proback briar mattress  ideal support for all shapes and sizes available at thebrick sealyca dreamsdocometrue proudsupporterofyou familyresort travelalberta,The @CHARMEDPlay family sleeps on our Sealy Posturepedic® Luxury Proback Briar mattress - ideal support for all shapes and sizes. Available at @TheBrickSealy.ca#DreamsDoComeTrue#ProudSupporterOfYou#familyresort #travelalberta,08/25/2023,0.0,0.0,1.0,0.0,0.0,2,4,0.7269,1,0.9922502040863037
J7x1033,looked like a league of legends teamfight,Looked like a league of legends teamfight,08/25/2023,0.0,0.0,0.0,0.0,0.0,2,1,0.3612,0,0.9474718570709229
KenApplepi,ill become briar ceo must it be the last i do,Ill become Briar CEO must it be the last I do !!! 💗,08/25/2023,0.0,0.0,0.0,0.0,0.0,-2,0,-0.4215,0,0.8915299773216248
LeagueOfLeaks,full briar splashart leaked  leagueoflegends,Full Briar Splashart Leaked | #LeagueOfLegends,08/23/2023,0.0,0.0,0.0,0.0,0.0,-1,0,-0.3182,0,0.9227913618087769
KrisseDofus,no but fr at first i was like no way we can make anything creative with such a specific sillhouette on her head but now that im thinking about it the possibilities are endless,No but fr!!!! At first I was like no way we can make anything creative with such a specific sillhouette (on her head) but now that im thinking about it the possibilities are endless!!!,08/24/2023,0.0,0.0,0.0,0.5,0.5,2,2,0.5719,0,0.6742730140686035
KenApplepi,to head towards the mountain top we were trekking upwards through the rocky terrain  it was beautiful it reminded me of  the sound of music with julie andrews the hills were very lush and green  there were wildflowers everywhere i was getting a lovely piggy back ride,to head towards the Mountain Top.We were trekking upwards through the Rocky terrain & it was Beautiful… It reminded me of “ The Sound of Music” with Julie Andrews… The Hills were Very Lush and Green… & there were Wildflowers Everywhere I was getting a lovely Piggy back ride,08/25/2023,0.33,0.0,0.17,0.17,0.33,8,3,0.8591,1,0.9914905428886414
thebriarroseee,this time last year we were so excited about walker and walkerindependence starting soon around this time we got the first photos of windy  i miss these shows,This time last year we were SO excited about #Walker and #WalkerIndependence starting soon (around this time we got the first photos of #WIndy).I miss these shows.,08/25/2023,0.0,0.0,0.0,1.0,0.0,1,0,0.3646,1,0.889431357383728
Himmely_art,sona  alt swimsuit  league of legends fanart,Sona - alt swimsuit 🔥[league of legends fanart],08/23/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9114261865615845
ReplyGameStudio,gamescom  meeting stefaniegmj  its always a pleasure to see the extraordinary stefanie voice of both briar and lute in soulstice,✅ #Gamescom✅ Meeting @stefanieGMJIts always a pleasure to see the extraordinary Stefanie voice of both Briar and Lute in #Soulstice 🙌,08/25/2023,0.67,0.0,0.0,0.0,0.33,3,2,0.5719,1,0.9925353527069092
__enjoyheyhey,thank you for all the fun memories i will always love you mystart luxiem goodbyemysta,Thank you for all the fun memories.I will always love you🧡#MystArt #Luxiem #GOODBYEMYSTA,08/25/2023,1.0,0.0,0.0,0.0,0.0,9,3,0.875,1,0.9925544857978821
InwaNoireVT,do you know that lor stands for legends of runeterra the world of riots hit game league of legends of course you didnt know j,Do you know that LoR stands for legends of runeterra? The world of riots hit game league of legends? Of course you didnt know! /j,08/25/2023,0.0,0.33,0.0,0.0,0.67,-2,0,-0.5106,0,0.9128747582435608
SenkushaSKS,creative sentinel of senkusha inkzmo   a visionary and creative force within senkusha zmo infuses life into the senkuverse  with a background as a concept artist and illustrator zmo has mastered his artistry through projects for renowned games like league of legends call of duty mobile tower of saviors and arena of valor his expertise lies in crafting immersive visual experiences that elevate gameplay to new heights,Creative Sentinel of Senkusha @inkZMO A visionary and creative force within Senkusha ZMO infuses life into the Senkuverse. With a background as a concept artist and illustrator ZMO has mastered his artistry through projects for renowned games like League of Legends Call of Duty: Mobile Tower of Saviors and Arena of Valor. His expertise lies in crafting immersive visual experiences that elevate gameplay to new heights.,08/25/2023,0.0,0.0,0.17,0.17,0.67,9,6,0.836,1,0.8842747807502747
EmiilyExtacy,doodles  p arcane jinx jinxarcane league_of_legends silco silcoarcane,Doodles : p #arcane#Jinx #Jinxarcane #League_of_Legends #Silco #silcoarcane,08/24/2023,0.0,0.0,0.0,0.0,0.0,0,-1,0.0,0,0.9471186399459839
danilles_,i adore these two go check out their new song,I adore these two go check out their new song! 💛,08/24/2023,1.0,0.0,0.0,0.0,0.0,3,1,0.5574,1,0.9926451444625854
nerdsandbeyond,another briar banger rly nice,Another Briar banger rly? Nice 🦝,08/25/2023,1.0,0.0,0.0,0.0,0.0,3,1,0.4215,1,0.9780666828155518
chisi64726930,riot games issued paper rex a warning for teabagging at valorant champs,Riot Games issued Paper Rex a warning for teabagging at Valorant Champs,08/25/2023,0.0,0.0,0.0,0.0,1.0,-5,-1,-0.4939,-1,0.5119225382804871
JakeSucky,soul fighter viego  isolde 3d model  league of legends by yuriy porubov  artstationcomartworkbxz9d,Soul Fighter Viego & Isolde 3D Model - League of Legends by Yuriy Porubovartstation.com/artwork/BXz9d…,08/25/2023,0.0,0.0,0.5,0.0,0.5,0,0,0.1531,0,0.9123049974441528
ValorINTEL,soul fighter  viego throne artwork  league of legends by goodname studio  artstationcomartworkalay2,Soul Fighter - Viego Throne Artwork - League of Legends by Goodname Studioartstation.com/artwork/Alay2…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.8842601180076599
foorafff,i had an eyeopening chat with one of riot games esports chiefs  league esports does not break even  unlike traditional sports broadcast rights not the  goal  trying to focus on digital item sales monetizing players  taking lessons from valorant axioscom20230825riotga,I had an eye-opening chat with one of Riot Games esports chiefs:- League esports does not break even- Unlike traditional sports broadcast rights not the $$ goal- Trying to focus on digital item sales monetizing players- Taking lessons from Valorantaxios.com/2023/08/25/riot-ga…,08/24/2023,0.0,0.0,0.5,0.0,0.5,-2,-1,-0.5574,0,0.8980434536933899
KenApplepi,thank you i have a couple more ideas for skins for her ddd i feel super inspired,thank you!!!!! I have a couple more ideas for skins for her :DDD i feel super inspired,08/25/2023,1.0,0.0,0.0,0.0,0.0,7,2,0.8625,1,0.9927419424057007
yamineco0912,hes on a roll  scholart,Hes on a roll#ScholART,07/25/2022,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.8718641996383667
Past10s_idk,we are the holostars with the new bois vespart artxel magniopus workofalt josuijiart bettelful flayonscrayons pihakkasso,[We are the Holostars!] With the new bois!#VespART #ArtXel #MagniOpus #WorkofAlt#JosuijiArt #bettelful #FlayonsCrayons #PIHAKKASSO,01/21/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8034953474998474
KrisseDofus,new champion briar fanart artist 生气也要好好吃饭 weibo  leagueoflegends artoflegends lol fanart lolfanart wildrift riotgames briar,New champion Briar fanartArtist: 生气也要好好吃饭 /Weibo#LeagueOfLegends #ArtofLegends #lol #fanart #lolfanart #wildrift #RiotGames #Briar,08/24/2023,1.0,0.0,0.0,0.0,0.0,3,1,0.7717,0,0.9284486770629883
ahrifoxlovers,i never did a proper drawing for the anniversary but i did join the magma board with this hq was and is unbelievably special and truly one of a kind for me brothers  holotempus,I never did a proper drawing for the anniversary but I did join the magma board with this. HQ was and is unbelievably special and truly one of a kind for me. Brothers 🫶#holoTEMPUS,08/25/2023,0.4,0.0,0.4,0.0,0.2,3,0,0.9488,1,0.9845147132873535
PI4SS4V4GE,league of legends player trying out dota 2 for the first time  surely nothing can go wrong  stream link below,League of Legends player trying out DOTA 2 FOR THE FIRST TIMEsurely nothing can go wrong...STREAM LINK BELOW 👇,08/25/2023,0.0,0.0,0.0,0.0,0.0,-2,-1,0.6656,1,0.9072734713554382
