username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
DrPhiltill,elonmusk im not trying to dismiss your ambitions  but why didnt you just get a job at nasa if you were so interested in space honestly thats what i wouldve done since it would have been way cheaper,@elonmusk Im not trying to dismiss your ambitions ... but why didnt you just get a job at nasa if you were so interested in space? Honestly thats what I wouldve done since it would have been way cheaper.,09/03/2023,0.33,0.33,0.0,0.0,0.33,2,1,0.8669,0,0.7079728841781616
RomanTicker7,but not in nasa controllcenter on earth,But not in NASA Controllcenter on earth…😂😂😂,09/03/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.9477226734161377
karldickey,in the cosmic carnival of spacex the starships dance in earths orbit is set to defy expectations  a habitable behemoth born from propellant tanks buckle up for the wild ride to the stars  spacex starshipstation spaceadventure,🚀 In the cosmic carnival of SpaceX the Starships dance in Earths orbit is set to defy expectations. 🌌 A habitable behemoth born from propellant tanks? Buckle up for the wild ride to the stars! 🌠 #SpaceX #StarshipStation #SpaceAdventure,09/03/2023,0.0,0.0,0.17,0.17,0.67,0,-4,0.0,0,0.6738882660865784
elonmusk,great work by the spacex team successfully launching 61 falcon rocket missions this year   if tomorrows mission goes well we will exceed last years flight count   spacex has delivered 80 of all earth payload mass to orbit in 2023 china is 10  rest of world other 10,Great work by the @SpaceX team successfully launching 61 Falcon rocket missions this year! If tomorrow’s mission goes well we will exceed last year’s flight count. SpaceX has delivered ~80% of all Earth payload mass to orbit in 2023. China is ~10% & rest of world other ~10%.,09/02/2023,0.4,0.0,0.2,0.0,0.4,3,5,0.8555,1,0.9898251891136169
SpaceX,biden and the doj target elon musk  remember when biden didnt invite elon or mention tesla at the white house electric vehicle summit  well now x tesla and spacex are all being investigatedsued by the biden administration  1 tesla the doj and the sec this week claimed musk used millions of dollars from tesla to secretly build himself a spacious glass structure labelled as house for ceo elon musk  foxs jesse waters described these investigations as having less to do about glass houses and more to do with biden exacting revenge on musk for buying twitter  elon replied to jesse this is one of the funniest things ive ever heard where is this house metaphors dont count  2 xtwitter x got in trouble with the biden administration after refusing to hand over to prosecutors trumps personal twitter data and information  the information included   trumps use of the account   whether others had access to it   whether he might have written draft tweets that he left unposted  twitter initially resisted complying with the search warrant arguing that the order violated trumps constitutional right of free speech resulting in a federal judge holding the company in contempt and fining it 350000  3 spacex it doesnt stop there this week the doj sued spacex for discriminating against refugees in the companys hiring process   they claim the company discourage refugees from applying for positions giving their applications unfair consideration and refusing to hire them even if they were deemed qualified applicants  is elon being targeted for political reasons or is this more about twitterx defending free speech,🚨BIDEN AND THE DOJ TARGET ELON MUSKRemember when Biden didn’t invite Elon or mention Tesla at the White House Electric Vehicle Summit?Well... Now X Tesla and SpaceX are ALL being investigated/sued by the Biden administration!1. TESLA: The DOJ and the SEC this week claimed Musk used millions of dollars from Tesla to secretly build himself a ‘spacious glass structure’ labelled as House for CEO Elon MuskFox’s Jesse Waters described these investigations as having “less to do about glass houses and more to do with Biden exacting revenge on Musk for buying Twitter”Elon replied to Jesse: “This is one of the funniest things I’ve ever heard. Where is this house!? Metaphors don’t count!”2. X/TWITTER: X got in trouble with the Biden Administration after refusing to hand over to prosecutors Trump’s personal Twitter data and information.The information included:- Trump’s use of the account - Whether others had access to it - Whether he might have written draft tweets that he left unposted.Twitter initially resisted complying with the search warrant arguing that the order violated Trump’s constitutional right of free speech resulting in a federal judge holding the company in contempt and fining it $350000.3. SPACEX: It doesn’t stop there… This week the DOJ sued SpaceX for discriminating against refugees in the company’s hiring process. They claim the company discourage refugees from applying for positions giving their applications unfair consideration and refusing to hire them even if they were deemed qualified applicants.Is Elon being targeted for political reasons? Or is this more about Twitter/X defending Free Speech?,09/03/2023,0.06,0.0,0.25,0.34,0.34,-12,0,-0.8503,0,0.9196438789367676
iskrenikomentar,nasa still has plans to install a radio telescope inside a crater on the far side of the moon  with no disruption from earths atmosphere it could see further than the james webb telescope,NASA still has plans to install a radio telescope inside a crater on the far side of the MoonWith no disruption from Earths atmosphere it could see further than the James Webb telescope ✨,09/03/2023,0.0,0.0,0.25,0.5,0.25,-3,-1,-0.5719,0,0.8304124474525452
MrMatthewTodd,deeply enraging watching this happening 35 years after nasa warned us 17 years after al gores film  with media and politicians having essentially ignored it,deeply enraging watching this happening 35 years after NASA warned us 17 years after Al Gore’s film - with media and politicians having essentially ignored it,09/03/2023,0.0,0.0,0.33,0.33,0.33,-6,-2,-0.8173,-1,0.9389748573303223
volcaholic1,thought to share another fancam to give a perspective on how relatively small the stage was for the 5 of them and their very dynamic choreography yung mga props ni jvke nasa likod and couldnt be moved anymore and because they came from a place of nothing before i used this word loosely obviously where they had to share 23 mics work with subpar equipments and technical glitches they were able to make it work like it was easypeasy but i bet it was challenging so if yall see some small issues with choreo remember the environment they had to adapt to wala lang i just admire them more because of their professionalism and flexibility tapos parang wala lang carry lang nagworry pa kami for nothing lol galing nyo sobra   the view up top wasnt that great  pls excuse the cable hanging from the ceiling and blocking the view    sb19official sb19 jvkewhattourfeelslikewithsb19,Thought to share another fancam to give a perspective on how relatively small the stage was for the 5 of them and their very dynamic choreography. Yung mga props ni jvke nasa likod and couldn’t be moved anymore. And because they came from a place of “nothing” before (I used this word loosely obviously where they had to share 2-3 mics work with subpar equipments and technical glitches) they were able to make it work like it was easy-peasy but I bet it was challenging. So if y’all see some small issues with choreo remember the environment they had to adapt to. Wala lang I just admire them more because of their professionalism and flexibility tapos parang wala lang carry lang. Nagworry pa kami for nothing lol Galing nyo sobra 🥹The view up top wasn’t that great 😅 pls excuse the cable hanging from the ceiling and blocking the view ✌🏻 @SB19Official #SB19 #JVKEWhatTourFeelsLikeWithSB19,09/03/2023,0.08,0.08,0.08,0.15,0.62,13,4,0.5461,0,0.6606553792953491
stiffmeister_md,biden and the doj target elon musk  remember when biden didnt invite elon or mention tesla at the white house electric vehicle summit  well now x tesla and spacex are all being investigatedsued by the biden administration  1 tesla the doj and the sec this week claimed musk used millions of dollars from tesla to secretly build himself a spacious glass structure labelled as house for ceo elon musk  foxs jesse waters described these investigations as having less to do about glass houses and more to do with biden exacting revenge on musk for buying twitter  elon replied to jesse this is one of the funniest things ive ever heard where is this house metaphors dont count  2 xtwitter x got in trouble with the biden administration after refusing to hand over to prosecutors trumps personal twitter data and information  the information included   trumps use of the account   whether others had access to it   whether he might have written draft tweets that he left unposted  twitter initially resisted complying with the search warrant arguing that the order violated trumps constitutional right of free speech resulting in a federal judge holding the company in contempt and fining it 350000  3 spacex it doesnt stop there this week the doj sued spacex for discriminating against refugees in the companys hiring process   they claim the company discourage refugees from applying for positions giving their applications unfair consideration and refusing to hire them even if they were deemed qualified applicants  is elon being targeted for political reasons or is this more about twitterx defending free speech,🚨BIDEN AND THE DOJ TARGET ELON MUSKRemember when Biden didn’t invite Elon or mention Tesla at the White House Electric Vehicle Summit?Well... Now X Tesla and SpaceX are ALL being investigated/sued by the Biden administration!1. TESLA: The DOJ and the SEC this week claimed Musk used millions of dollars from Tesla to secretly build himself a ‘spacious glass structure’ labelled as House for CEO Elon MuskFox’s Jesse Waters described these investigations as having “less to do about glass houses and more to do with Biden exacting revenge on Musk for buying Twitter”Elon replied to Jesse: “This is one of the funniest things I’ve ever heard. Where is this house!? Metaphors don’t count!”2. X/TWITTER: X got in trouble with the Biden Administration after refusing to hand over to prosecutors Trump’s personal Twitter data and information.The information included:- Trump’s use of the account - Whether others had access to it - Whether he might have written draft tweets that he left unposted.Twitter initially resisted complying with the search warrant arguing that the order violated Trump’s constitutional right of free speech resulting in a federal judge holding the company in contempt and fining it $350000.3. SPACEX: It doesn’t stop there… This week the DOJ sued SpaceX for discriminating against refugees in the company’s hiring process. They claim the company discourage refugees from applying for positions giving their applications unfair consideration and refusing to hire them even if they were deemed qualified applicants.Is Elon being targeted for political reasons? Or is this more about Twitter/X defending Free Speech?,09/03/2023,0.06,0.0,0.25,0.34,0.34,-12,0,-0.8503,0,0.9196438789367676
ArenaPhysi19021,this is a spacecraft maneuvering with its thruster in the darkness of space precisely spacexs dragon bringing crew6 back to earth nitternetspacexstatus16 its navigation lights have those colors not because its italian but because they indicate the port r and starboard g sides and interestingly this comes from the nautical tradition ships and aircraft use the same codification,This is a spacecraft maneuvering with its thruster in the darkness of space. Precisely SpaceXs Dragon bringing Crew-6 back to Earth.nitter.net/SpaceX/status/16…Its navigation lights have those colors not because its Italian but because they indicate the port (r) and starboard (g) sides and interestingly this comes from the nautical tradition. Ships and aircraft use the same codification,08/31/2023,0.0,0.0,0.25,0.5,0.25,-1,0,0.4678,0,0.6718217730522156
Rainmaker1973,hey elonmusk we arent leaving till you join us it will be fun promise mmtlp mmtlp releasetheauditedsharecount mmtlpfiasco nakedshortwar tesla spacex 269days nitternetispaces1vaxraq,Hey @elonmusk… We aren’t leaving till you join us. It will be fun… Promise! #MMTLP $MMTLP #ReleaseTheAuditedShareCount #MMTLPfiasco #NakedShortWar #Tesla #SpaceX #269days nitter.net/i/spaces/1vAxRAQ…,09/03/2023,0.33,0.0,0.33,0.33,0.0,6,2,0.7783,1,0.9820076823234558
NWSJacksonville,nasa astronauts are expected to splashdown in our ne flse ga coastal waters around midnight tonight,🚀🧑🏻‍🚀NASA Astronauts are expected to splashdown in our NE FL/SE GA coastal waters around midnight tonight!,09/03/2023,0.33,0.0,0.33,0.33,0.0,0,0,0.0,0,0.9283590912818909
NWSTallahassee,great work by the spacex team successfully launching 61 falcon rocket missions this year   if tomorrows mission goes well we will exceed last years flight count   spacex has delivered 80 of all earth payload mass to orbit in 2023 china is 10  rest of world other 10,Great work by the @SpaceX team successfully launching 61 Falcon rocket missions this year! If tomorrow’s mission goes well we will exceed last year’s flight count. SpaceX has delivered ~80% of all Earth payload mass to orbit in 2023. China is ~10% & rest of world other ~10%.,09/03/2023,0.4,0.0,0.2,0.0,0.4,3,5,0.8555,1,0.9898251891136169
sana2335nasa,yung nasa harap namin were jumping raising their arms and singing gento sabi ni husband ah atin din pala sila but then after the set of sb19 they should sing again in the end to wrap this up that was sooo good and they are all good looking,Yung nasa harap namin we’re jumping raising their arms and singing #Gento sabi ni husband ah A’Tin din pala sila but then after the set of #SB19 “They should sing again in the end to wrap this up. That was sooo good and they are all good looking.”,09/03/2023,0.0,0.0,0.33,0.33,0.33,6,1,0.8271,1,0.991320788860321
aeongyizhuo,deeply enraging watching this happening 35 years after nasa warned us 17 years after al gores film  with media and politicians having essentially ignored it,deeply enraging watching this happening 35 years after NASA warned us 17 years after Al Gore’s film - with media and politicians having essentially ignored it,09/03/2023,0.0,0.0,0.33,0.33,0.33,-6,-2,-0.8173,-1,0.9389748573303223
oryzias0213,the atlantic ocean gleams with pinkishorange and white clouds as the iss hovers 260 miles above  credit nasa johnson,The Atlantic Ocean gleams with pinkish-orange and white clouds as the ISS hovers 260 miles above.(Credit: NASA Johnson),09/03/2023,0.0,0.25,0.0,0.25,0.5,0,0,0.3818,0,0.9423408508300781
annmarieestrel1,thought to share another fancam to give a perspective on how relatively small the stage was for the 5 of them and their very dynamic choreography yung mga props ni jvke nasa likod and couldnt be moved anymore and because they came from a place of nothing before i used this word loosely obviously where they had to share 23 mics work with subpar equipments and technical glitches they were able to make it work like it was easypeasy but i bet it was challenging so if yall see some small issues with choreo remember the environment they had to adapt to wala lang i just admire them more because of their professionalism and flexibility tapos parang wala lang carry lang nagworry pa kami for nothing lol galing nyo sobra   the view up top wasnt that great  pls excuse the cable hanging from the ceiling and blocking the view    sb19official sb19 jvkewhattourfeelslikewithsb19,Thought to share another fancam to give a perspective on how relatively small the stage was for the 5 of them and their very dynamic choreography. Yung mga props ni jvke nasa likod and couldn’t be moved anymore. And because they came from a place of “nothing” before (I used this word loosely obviously where they had to share 2-3 mics work with subpar equipments and technical glitches) they were able to make it work like it was easy-peasy but I bet it was challenging. So if y’all see some small issues with choreo remember the environment they had to adapt to. Wala lang I just admire them more because of their professionalism and flexibility tapos parang wala lang carry lang. Nagworry pa kami for nothing lol Galing nyo sobra 🥹The view up top wasn’t that great 😅 pls excuse the cable hanging from the ceiling and blocking the view ✌🏻 @SB19Official #SB19 #JVKEWhatTourFeelsLikeWithSB19,09/03/2023,0.08,0.08,0.08,0.15,0.62,13,4,0.5461,0,0.6606553792953491
SpaceX,one week after nasas crew7 arrived at the space_station dragon and the crew6 astronauts are set to depart on sunday september 3  spacexcomlaunches,One week after @NASAs Crew-7 arrived at the @space_station Dragon and the Crew-6 astronauts are set to depart on Sunday September 3 → spacex.com/launches,09/03/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9457021355628967
GridDBCommunity,learn how to conduct predictive maintenance with griddb using the nasa turbofan kaggle dataset  griddbnetenblogpredictiv python foss opensource dataanalysis dataviz predictivemaintence ml machinelearning lstm,Learn how to conduct predictive maintenance with #GridDB using the #NASA turbofan @kaggle datasetgriddb.net/en/blog/predictiv…#Python #FOSS #OpenSource #DataAnalysis #DataViz #PredictiveMaintence #ML #MachineLearning #LSTM,10/21/2021,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9432595372200012
Shane_Alan_Wood,the first time i saw one of your rockets land i thought wow it will remain as a wow moment for me like seeing color tv as a child only now with an adult mind im thinking of all the science that goes into that first landing incredible simply incredible,The first time I saw one of your rockets land I thought wow! It will remain as a wow moment for me like seeing color TV as a child only now with an adult mind Im thinking of all the science that goes into that first landing. Incredible simply incredible.,09/03/2023,0.0,0.0,0.56,0.11,0.33,10,5,0.8779,1,0.987467348575592
lightedpen,maraming teens sa concert ni jvke last night they all went there to party kaya when sb19 sang their songs they also cheered jumped and danced nasa middle kami yung katabi namin even said that they are really good jvkexsb19,Maraming teens sa concert ni Jvke last night. They all went there to party. Kaya when #Sb19 sang their songs they also cheered jumped and danced. Nasa middle kami. Yung katabi namin even said that they are really good. #jvkexsb19,09/03/2023,0.25,0.25,0.25,0.0,0.25,5,1,0.8479,1,0.9901078939437866
Aquada343,i dont blame them leaving youtube so many crpto accounts trying to scam using spacex likeness and youtube doesnt do anything i see them everyday at 5k viewers,I don’t blame them leaving YouTube. So many crpto accounts trying to scam using spacex likeness and youtube doesn’t do anything. I see them everyday at 5k viewers,09/03/2023,0.0,0.0,0.0,0.0,1.0,-4,-2,-0.3948,-1,0.8778842687606812
elonmusk,based on the falcon launch plan for next year spacex will deliver 90 of all earth payload to orbit  starship will take that to 99 in future years  these magnitudes are madness to consider but necessary to make consciousness multiplanetary,Based on the Falcon launch plan for next year SpaceX will deliver ~90% of all Earth payload to orbit.Starship will take that to >99% in future years.These magnitudes are madness to consider but necessary to make consciousness multiplanetary.,09/03/2023,0.0,0.0,0.25,0.75,0.0,-3,-1,-0.2382,0,0.8169751763343811
SpaceX,nasa engineer named clayton anderson spent 15 years trying to become an astronaut being rejected 14 times before finally being selected in 1998,NASA engineer named Clayton Anderson spent 15 years trying to become an astronaut being rejected 14 times before finally being selected in 1998.,09/03/2023,0.0,0.0,0.0,0.0,1.0,-1,-1,-0.5106,0,0.677815854549408
yeobosuga,and i also dont understand the suspended for public discretion ng private cause why magkaiba ba weather sa private may baon silang araw or are we simply implying divided classes here hindi lahat ng nasa private may kotse or elite at hindi lahat ng nagaaral sa qc taga qc,And i also don’t understand the “suspended for public discretion ng private” cause why magkaiba ba weather sa private? May baon silang araw? Or are we simply implying divided classes here? Hindi lahat ng nasa private may kotse or elite. At hindi lahat ng nagaaral sa qc taga qc,09/03/2023,0.25,0.0,0.25,0.25,0.25,-1,1,0.3724,-1,0.7817561626434326
latestinspace,nasa still has plans to install a radio telescope inside a crater on the far side of the moon  with no disruption from earths atmosphere it could see further than the james webb telescope,NASA still has plans to install a radio telescope inside a crater on the far side of the MoonWith no disruption from Earths atmosphere it could see further than the James Webb telescope ✨,09/03/2023,0.0,0.0,0.25,0.5,0.25,-3,-1,-0.5719,0,0.8304124474525452
SpaceflightNow,spacex dragon endeavorcrew6 update  nasa_johnson mission control says at 1124 pm edt there will be a 16 minute 4 second deorbit burn setting up the crew dragon endeavor for splashdown at 1217 am et sept 4 just east of jacksonville fl  spaceflightnowcom2023090,SpaceX Dragon Endeavor/Crew-6 update:@NASA_Johnson Mission Control says at 11:24 pm EDT there will be a 16 minute 4 second deorbit burn setting up the Crew Dragon Endeavor for splashdown at 12:17 am ET Sept. 4 just east of Jacksonville FL.spaceflightnow.com/2023/09/0…,09/03/2023,0.0,0.0,0.0,0.5,0.5,0,-1,0.0,0,0.9669645428657532
lightedpen,yung nasa harap namin were jumping raising their arms and singing gento sabi ni husband ah atin din pala sila but then after the set of sb19 they should sing again in the end to wrap this up that was sooo good and they are all good looking,Yung nasa harap namin we’re jumping raising their arms and singing #Gento sabi ni husband ah A’Tin din pala sila but then after the set of #SB19 “They should sing again in the end to wrap this up. That was sooo good and they are all good looking.”,09/03/2023,0.0,0.0,0.33,0.33,0.33,6,1,0.8271,1,0.991320788860321
DimaZeniuk,these are two spacex rockets and theyre doing something astonishing  coming back and landing  elonmusk,These are two SpaceX rockets and theyre doing something astonishing - coming back and landing! 🚀 @elonmusk,09/03/2023,0.0,0.0,0.67,0.0,0.33,0,1,0.0,1,0.9705101251602173
trumperhawk,nasa的 crew7 抵达space_station一周后dragon 和 crew6 宇航员将于 9 月 3 日星期日出发 spacexcomlaunches,@NASA的 Crew-7 抵达@space_station一周后，Dragon 和 Crew-6 宇航员将于 9 月 3 日星期日出发→ spacex.com/launches,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9729578495025635
SpaceX,spacex bringing nasa astronauts back to earth tomorrow,SpaceX bringing @NASA astronauts back to Earth tomorrow,09/03/2023,0.0,0.0,0.5,0.5,0.0,0,0,0.0,0,0.8834782242774963
elonmusk,yes morganmcgarvey repmcgarvey knew about the denial of my 6th amendment right he was assigned by tad thomas to the case of which of course andybeshearky favorite judge phillip shepherd was assigned  assigned to shut it down,Yes @MorganMcGarvey @RepMcGarvey knew about the denial of my 6th Amendment Right. He was assigned by Tad Thomas to the case of which of course @AndyBeshearKY favorite Judge Phillip Shepherd was assigned.Assigned to shut it down.,09/03/2023,0.33,0.33,0.0,0.33,0.0,3,1,0.6908,0,0.6572105884552002
MacagbaJaphy,the moon is on somalinimo  ssc  breaking a rare blue supermoon will rise wednesday night august 30th  the next moon of its kind wont be seen until january 2037 according to nasa,The Moon is on Somalinimo 🤣 #SSCBREAKING: A rare “Blue Supermoon” will rise Wednesday night (August 30th)  The next moon of its kind wont be seen until January 2037 according to NASA.,09/03/2023,0.33,0.0,0.33,0.33,0.0,2,-1,0.5267,0,0.8597607016563416
hshmahalima_,spacexの配信がyoutubeからxに移行されるみたい  a live webcast of this mission will begin on x spacex だって  あと数時間後のstarlink missionの配信からでyoutubeには枠もたってない  今まではxとy同時配信してたけどy側の配信は無くなるってコト  そんなぁ,SpaceXの配信がYoutubeからXに移行されるみたい...！！A live webcast of this mission will begin on X @SpaceX だって...あと数時間後のStarlink missionの配信からで、Youtubeには枠もたってない...😭今まではXとY同時配信してたけど、Y側の配信は無くなるってコト...????そんなぁ🥺🥺,09/03/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9573373198509216
