username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
JumaraloHexCore,i had an eyeopening chat with one of riot games esports chiefs  league esports does not break even  unlike traditional sports broadcast rights not the  goal  trying to focus on digital item sales monetizing players  taking lessons from valorant axioscom20230825riotga,I had an eye-opening chat with one of Riot Games esports chiefs:- League esports does not break even- Unlike traditional sports broadcast rights not the $$ goal- Trying to focus on digital item sales monetizing players- Taking lessons from Valorantaxios.com/2023/08/25/riot-ga…,08/25/2023,0.0,0.0,0.5,0.0,0.5,-2,-1,-0.5574,0,0.8980434536933899
KrisseDofus,league of legends player trying out dota 2 for the first time  surely nothing can go wrong  stream link below,League of Legends player trying out DOTA 2 FOR THE FIRST TIMEsurely nothing can go wrong...STREAM LINK BELOW 👇,08/24/2023,0.0,0.0,0.0,0.0,0.0,-2,-1,0.6656,1,0.9072734713554382
DumbsYT,i made a video a league video  pipedvideowuaryccnabs league_of_legends leagueoflegends youtube,I MADE A VIDEO A LEAGUE VIDEO!piped.video/WUaRYccnabs#League_of_Legends #leagueoflegends #YouTube,08/25/2023,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.8560841083526611
Tysmoothed,repost  battle academia irelia  irelia battleacademia leagueoflegendsfanart league_of_legends skins design,[REPOST] BATTLE ACADEMIA IRELIA 💗#Irelia #Battleacademia #LeagueOfLegendsFanArt #League_of_Legends #Skins #Design,08/25/2023,0.0,0.0,1.0,0.0,0.0,-1,0,-0.3818,0,0.9033396244049072
JkMegenio,lol                                         league of legends,lol                                         league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
ValorantNews_jp,unexpected day   elonmusks spacex announces a new partnership with booster 9 for interstellar travel while the league of legends community rallies around the latest championship  meanwhile  discussions about trump arrest continue to spark debates,Unexpected day:🚀 #ElonMusks SpaceX announces a new partnership with Booster 9 for interstellar travel while the League of Legends community rallies around the latest championshipMeanwhilediscussions about Trump arrest continue to spark debates!! 🌌,08/25/2023,0.5,0.0,0.25,0.0,0.25,-1,0,0.34,0,0.8525543808937073
JumaraloHexCore,inkshadow yone concept art  league of legends by luca xu  artstationcomartworkzp95q,Inkshadow Yone Concept Art - League of Legends by Luca Xuartstation.com/artwork/zP95Q…,08/24/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8973681330680847
jetneptune_,nothing worse than someone who regularly plays league of legends at that point just go fuck dogs and shoot fentanyl,Nothing worse than someone who regularly plays league of legends at that point just go fuck dogs and shoot fentanyl,08/24/2023,0.25,0.0,0.25,0.25,0.25,-8,-2,-0.3283,-1,0.9821549654006958
ValorantNews_jp,paper rexeg戦でriot gamesから屈伸煽りを警告されていたことを明かす valorantnewsjparchives741 vct valorantchampions,Paper Rex、EG戦でRiot Gamesから屈伸煽りを警告されていたことを明かすvalorantnews.jp/archives/741…#VCT #VALORANTChampions,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9689838886260986
JumaraloHexCore,soul fighter viego  gwen concept art  league of legends by luca xu  artstationcomartworkalak2 artstationcomartwork5vok1,Soul Fighter Viego & Gwen Concept Art - League of Legends by Luca Xuartstation.com/artwork/Alak2… artstation.com/artwork/5vOK1…,08/24/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.9122939109802246
imckfolder,20230825  changkyun on bbl  kyun said min taught him lol league of legends during covid and now his tier is higher than mins   shared chat between ck  mh  teacher 　　  your teaching has made me a true jungler  wow you made it up there  아이엠 민혁,[2023.08.25] 🫧 Changkyun on bblKyun said Min taught him LOL (League of Legends) during Covid and now his tier is higher than Mins—————Shared chat between CK & MH:🐱: Teacher　　  Your teaching has made me a true jungler🐶: Wow you made it up there#아이엠 #민혁,08/25/2023,0.0,0.0,0.2,0.8,0.0,8,1,0.8957,1,0.9852945804595947
soruvecoagvla,yo pero cambia new game por league of legends,Yo pero cambia new game por league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8518096804618835
NoContextHumans,havnt been more bullish on a coin than dubbz in a long time   playdubbz   gaming play2earn usdc circle partnership     founders working their ass off   wager on your skills in fifa call of dufy fortnite league of legends  and more,Havnt been more bullish on a coin than $DUBBZ in a LONG TIME @playdubbz 📈🚀#gaming #Play2earn $USDC@circle partnership  🤝 Founders working their ass off Wager on your skills in Fifa Call of Dufy Fortnite League of Legends  and more,08/25/2023,0.0,0.0,0.0,0.0,1.0,-4,1,-0.5423,1,0.9545789957046509
ImChangkyunBr,riot games issued paper rex a warning for teabagging at valorant champs,Riot Games issued Paper Rex a warning for teabagging at Valorant Champs,08/25/2023,0.0,0.0,0.0,0.0,1.0,-5,-1,-0.4939,-1,0.5119225382804871
JakeSucky,lol                                         league of legends,lol                                         league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
ImChangkyunBr,this gives me league of legends vibes,this gives me league of legends vibes,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.6607578992843628
Rajp_14,soul fighter evelynn concept art  league of legends by vlad băcescu  artstationcomartworkxg4dx,Soul Fighter Evelynn Concept Art - League of Legends by Vlad Băcescuartstation.com/artwork/Xg4Dx…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.9332647323608398
drowsy_akumu,3 years ago i started playing league of legends and found inspiration for art again and the first champ i drew a fan skin for was zoe     please enjoy  spirit blossom zoe concept 2022 and the 2023 wip  leagueoflegendsfanart artoflegends zoe spiritblossom leagueoflegends,3 years ago I started playing League of Legends and found inspiration for art again and the first champ I drew a fan skin for was zoe 😌  Please enjoy  Spirit blossom Zoe concept 2022 and the 2023 wip #LeagueOfLegendsFanArt #ArtofLegends #Zoe #spiritblossom #leagueoflegends,08/25/2023,0.25,0.0,0.0,0.25,0.5,9,4,0.9413,1,0.956291139125824
heyitstokki,is it just me or does everyone get a lil toxic on riot games xd,IS IT JUST ME or does everyone get a lil toxic on riot games xd,08/25/2023,0.0,0.0,0.0,0.0,1.0,-2,-1,0.0516,-1,0.9234603643417358
JumaraloHexCore,soul fighter evelynn concept art  league of legends by vlad băcescu  artstationcomartworkxg4dx,Soul Fighter Evelynn Concept Art - League of Legends by Vlad Băcescuartstation.com/artwork/Xg4Dx…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.9332647323608398
ChimesCollector,lol                                         league of legends,lol                                         league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
Riot_Kassadin,literally no game has 5 mill live players warzone is at 300k live users right now a far cry from the 5 mil you made up lol only 3 games ever reach 3 mill live players and thats minecraft fortnite and league of legends no other games come close to that number at all,Literally no game has 5 mill live players. Warzone is at 300k live users right now a far cry from the 5 mil you made up lol. Only 3 games ever reach 3 mill live players and that’s Minecraft Fortnite and League of Legends. No other games come close to that number at all,08/25/2023,0.33,0.0,0.0,0.33,0.33,1,0,-0.5106,0,0.7617028951644897
JonLunaLoveGood,twitchtvbiggrev  ranked climb to plat streaming now  leagueoflegends league league_of_legends clips pngtuber twitchstreamers twitch twitchstreamer clip funny gamer leaguetopplays,Twitch.tv/biggrev - Ranked Climb to Plat Streaming now#LeagueOfLegends #League #League_of_Legends #clips #pngtuber #TwitchStreamers #twitch #twitchstreamer #clip #funny #gamer #LeagueTopPlays,08/25/2023,0.0,0.0,1.0,0.0,0.0,4,-1,0.4404,1,0.5599468946456909
Biggrev,soul fighter viego  gwen concept art  league of legends by luca xu  artstationcomartworkalak2 artstationcomartwork5vok1,Soul Fighter Viego & Gwen Concept Art - League of Legends by Luca Xuartstation.com/artwork/Alak2… artstation.com/artwork/5vOK1…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.9122939109802246
jacoockk,league of legends card game,League Of Legends card game,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8392887711524963
lethal_affu,brother you play league of legends im surprised you have showered in the past 4 days,Brother you play League of Legends I’m surprised you have showered in the past 4 days,08/25/2023,0.2,0.0,0.4,0.2,0.2,0,0,0.5106,0,0.5216437578201294
MichaelRSmiley,creative sentinel of senkusha inkzmo   a visionary and creative force within senkusha zmo infuses life into the senkuverse  with a background as a concept artist and illustrator zmo has mastered his artistry through projects for renowned games like league of legends call of duty mobile tower of saviors and arena of valor his expertise lies in crafting immersive visual experiences that elevate gameplay to new heights,Creative Sentinel of Senkusha @inkZMO A visionary and creative force within Senkusha ZMO infuses life into the Senkuverse. With a background as a concept artist and illustrator ZMO has mastered his artistry through projects for renowned games like League of Legends Call of Duty: Mobile Tower of Saviors and Arena of Valor. His expertise lies in crafting immersive visual experiences that elevate gameplay to new heights.,08/25/2023,0.0,0.0,0.17,0.17,0.67,9,6,0.836,1,0.8842747807502747
SenkushaSKS,saying you too in league  league of legends leagueoflegends,Saying You too in League👑🤝 - League of Legends #LeagueOfLegends,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7017502188682556
4T7VN,giveaway time    doing a giveaway of the famous weed malphite league of legends account below are some stats   s13 silver 1  botted as fuck can get banned any second  youre only allowed to play malphite  has green malphite skin  like  rt to enter,⚠️⚠️ GIVEAWAY TIME  ⚠️⚠️doing a giveaway of the famous weed malphite league of legends account below are some stats:- s13 silver 1- botted as fuck can get banned any second- youre only allowed to play malphite- has green malphite skin!!like + rt to enter,08/24/2023,0.2,0.0,0.0,0.4,0.4,-4,1,-0.3818,0,0.5282089114189148
heyitskyooo,she also just won a pokemon unite league of legends twitch rivals tourney without knowing tf shes doing,she also just won a pokemon unite (league of legends) twitch rivals tourney without knowing tf shes doing,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,1,0.5719,0,0.7277923226356506
PropGeekZeke,prizepicks 5000 cash 25x  bangggg league of legends so free come tail the best and my partner xwunarm   want plays like this code wunarm for 10 off  link in bio  250 to someone who likesrts   gamblingtwitter  prizepicks  playerprops  dfs,PrizePicks $5000 CASH 25x✅🤭BANGGGG!!! League of Legends so FREE. Come tail the best and my partner @xWunArm 🔥🔥Want plays like this? Code “WUNARM” for 10% off📚Link in bio👀$250 to someone who Likes/RTs 🚨#GamblingTwitter | #PrizePicks | #PlayerProps | #DFS,08/24/2023,0.33,0.0,0.0,0.0,0.67,7,3,0.9223,1,0.9217233657836914
deludedidiot,the worst part is that eg were the ones to start with tbagging so riot games is basically playing favorites with the americas region or only na,the worst part is that eg were the ones to start with tbagging so riot games is basically playing favorites with the americas region or only na,08/25/2023,0.2,0.0,0.0,0.2,0.6,-3,-1,-0.7283,-1,0.9573553800582886
LifeOfAagony,mundo league of legends  support is appreciated,Mundo league of legendsSupport is appreciated,08/25/2023,1.0,0.0,0.0,0.0,0.0,4,2,0.7184,1,0.9800161719322205
SeanyBitcoinz,havnt been more bullish on a coin than dubbz in a long time   playdubbz   gaming play2earn usdc circle partnership     founders working their ass off   wager on your skills in fifa call of dufy fortnite league of legends  and more,Havnt been more bullish on a coin than $DUBBZ in a LONG TIME @playdubbz 📈🚀#gaming #Play2earn $USDC@circle partnership  🤝 Founders working their ass off Wager on your skills in Fifa Call of Dufy Fortnite League of Legends  and more,08/25/2023,0.0,0.0,0.0,0.0,1.0,-4,1,-0.5423,1,0.9545789957046509
G2League,this isnt even his final form,This isnt even his final form,08/25/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.7147026062011719
El_rickfo_c137,league of legends vs wild rift  mecha aatrox comparison   link below pipedvideoyz3tr7j7878 pipedvideoyz3tr7j7878  hope you enjoy this video please like comment  follow now to watch more videos  leagueoflegends wildrift wildriftaatrox lolaatrox,League of Legends VS Wild Rift | Mecha Aatrox Comparison 🔥🔥LINK BELOW:piped.video/YZ3tr7j7878piped.video/YZ3tr7j7878Hope you enjoy this video🙂 Please like Comment & FOLLOW Now to watch more videos☺#leagueoflegends #wildrift #wildriftaatrox #lolaatrox,08/25/2023,0.33,0.0,0.33,0.0,0.33,7,0,0.872,1,0.9428310990333557
PragtigeG,riot games give sweet pea her acc back  nitternetcosbonniestatus,Riot games give sweet pea her acc back !!!! nitter.net/CosBonnie/status…,08/25/2023,0.0,0.0,0.0,0.0,1.0,0,1,-0.1531,0,0.9275791049003601
eomitas,im more of a league of legends man,im more of a league of legends man,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.6542474627494812
KrisseDofus,charming and hot seraphine by mikael03150788 from league of legends on tiktok   part 6  cosplayergirl cosplay18,Charming and Hot Seraphine by @Mikael03150788 From league of legends on Tiktok. Part: 6 #cosplayergirl #cosplay18,08/24/2023,0.5,0.0,0.0,0.5,0.0,3,2,0.5859,1,0.7945098280906677
BiaaFisher,soul fighter  viego throne artwork  league of legends by goodname studio  artstationcomartworkalay2,Soul Fighter - Viego Throne Artwork - League of Legends by Goodname Studioartstation.com/artwork/Alay2…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.8842601180076599
seve_topic,how the league of legends community reacted to briar,how the league of legends community reacted to briar,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9417011737823486
NeverIand444,at least i dont play league of legends,at least i dont play league of legends,08/25/2023,0.0,0.0,0.0,0.0,1.0,0,0,-0.2584,0,0.831623911857605
oasissi_,lol                                         league of legends,lol                                         league of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.5231692790985107
stephentotilo,i had an eyeopening chat with one of riot games esports chiefs  league esports does not break even  unlike traditional sports broadcast rights not the  goal  trying to focus on digital item sales monetizing players  taking lessons from valorant axioscom20230825riotga,I had an eye-opening chat with one of Riot Games esports chiefs:- League esports does not break even- Unlike traditional sports broadcast rights not the $$ goal- Trying to focus on digital item sales monetizing players- Taking lessons from Valorantaxios.com/2023/08/25/riot-ga…,08/25/2023,0.0,0.0,0.5,0.0,0.5,-2,-1,-0.5574,0,0.8980434536933899
itsj4j,this is why valve will forever clear poverty riot games,This is why Valve will forever clear poverty riot games,08/25/2023,0.0,0.0,0.0,0.5,0.5,-2,0,-0.6486,0,0.51004958152771
ValorantNews_jp,soul fighter  viego throne artwork  league of legends by goodname studio  artstationcomartworkalay2,Soul Fighter - Viego Throne Artwork - League of Legends by Goodname Studioartstation.com/artwork/Alay2…,08/25/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.1531,0,0.8842601180076599
JumaraloHexCore,riot games issued paper rex a warning for teabagging at valorant champs,Riot Games issued Paper Rex a warning for teabagging at Valorant Champs,08/25/2023,0.0,0.0,0.0,0.0,1.0,-5,-1,-0.4939,-1,0.5119225382804871
LoL_France,inkshadow yone concept art  league of legends by luca xu  artstationcomartworkzp95q,Inkshadow Yone Concept Art - League of Legends by Luca Xuartstation.com/artwork/zP95Q…,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8973681330680847
JumaraloHexCore,content and voicecomms  pipedvideowatchv9kmbivev,CONTENT (and voicecomms) 👇 piped.video/watch?v=9KMBiVEv…,08/24/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9590778350830078
LoLArabia,we got sihyeon gossip girl eu family guy mia league of legends onda joker 2019 aisha jurassic park yiren animal crossing,we got sihyeon gossip girl eu family guy mia league of legends onda joker 2019 aisha jurassic park yiren animal crossing,08/25/2023,0.0,0.25,0.5,0.0,0.25,0,-2,-0.34,1,0.5746830105781555
JorgeRibeiroKS,surely g2 doesnt actually play for content  g2,Surely G2 doesnt ACTUALLY play for content...G2:,08/25/2023,0.0,0.0,0.0,0.0,1.0,0,0,0.2177,0,0.8552188277244568
SolSongVT,live now  streaming league_of_legends  road to emerald today we start from platinum iii will i go up will i be able to keep it was it a dream  envtuber  vtubersuprising vtuberen,🔴 Live Now 🔴Streaming #League_of_Legends Road to Emerald: today we start from Platinum III will I go up? Will I be able to keep it? Was it a dream?#ENVtuber | #VTubersUprising #VtuberEN,08/25/2023,0.0,0.0,0.0,0.0,0.0,1,0,0.25,0,0.7126657962799072
danilles_,jinx preview  arcane arcaneshow league_of_legends jinx jinxfanart arcanefanart sculpture sculptureart arcaneart,JINX preview ❤️‍🔥❤️‍🔥❤️‍🔥#arcane #arcaneshow #League_of_Legends #jinx #jinxfanart #arcanefanart #sculpture #sculptureart #ArcaneArt,08/22/2023,0.0,0.0,0.0,0.0,0.0,0,-1,0.0,0,0.940517783164978
evrythinsajoke,my league of legends love you all,My League Of Legends. Love you all. 🌼,08/24/2023,1.0,0.0,0.0,0.0,0.0,3,1,0.6369,1,0.992422878742218
JumaraloHexCore,soul fighter viego  isolde 3d model  league of legends by yuriy porubov  artstationcomartworkbxz9d,Soul Fighter Viego & Isolde 3D Model - League of Legends by Yuriy Porubovartstation.com/artwork/BXz9d…,08/25/2023,0.0,0.0,0.5,0.0,0.5,0,0,0.1531,0,0.9123049974441528
LeagueHardstuck,dont mind if i take that one   league of legends leagueoflegends,Dont mind If I take that one ⛓️💀 - League of Legends #LeagueOfLegends,08/19/2023,0.0,0.0,1.0,0.0,0.0,0,0,0.0,1,0.8801777362823486
Adrix017,kickcomadrixver07 on live now road to platino in league of legends sigueme si t gusta el contenido,kick.com/adrixver07¡¡On Live Now!!¡¡Road to platino in league of legends!!¡¡Sigueme si t gusta el contenido!!,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7611926794052124
LOUDgg,havnt been more bullish on a coin than dubbz in a long time   playdubbz   gaming play2earn usdc circle partnership     founders working their ass off   wager on your skills in fifa call of dufy fortnite league of legends  and more,Havnt been more bullish on a coin than $DUBBZ in a LONG TIME @playdubbz 📈🚀#gaming #Play2earn $USDC@circle partnership  🤝 Founders working their ass off Wager on your skills in Fifa Call of Dufy Fortnite League of Legends  and more,08/24/2023,0.0,0.0,0.0,0.0,1.0,-4,1,-0.5423,1,0.9545789957046509
SeanyBitcoinz,ign can exclusively reveal a brand new trailer for song of nunu a league of legends story and it features gameplay a look at the beautiful but treacherous region of freljord and even an appearance from fellow champion braum  gamescom2023 bitly3oqy5as,IGN can exclusively reveal a brand new trailer for Song of Nunu: A League of Legends Story and it features gameplay a look at the “beautiful but treacherous” region of Freljord and even an appearance from fellow champion Braum.#gamescom2023 bit.ly/3OQy5AS,08/25/2023,0.4,0.0,0.2,0.2,0.2,3,1,0.8316,1,0.6719794869422913
gamerscorebr,our gamescom2023 handson with tequilaworks and riotforges song of nunu a league of legends story left us utterly impressed with the charming chill game  read more buffly3e9wtby,Our #Gamescom2023 hands-on with @TequilaWorks and @RiotForges Song of Nunu: A League of Legends Story left us utterly impressed with the charming chill game.Read more: buff.ly/3E9WtbY,08/23/2023,0.67,0.0,0.0,0.33,0.0,6,0,0.8016,1,0.9853675961494446
bara_moe_bltch,does anyone remember when everyone was trying to make yandere simultor but every project just crashed and burned,does anyone remember when everyone was trying to make yandere simultor but every project just crashed and burned,08/25/2023,0.0,0.0,0.33,0.67,0.0,0,-2,0.0,-1,0.6346554756164551
TokyoBurger1912,assassins are like 4 patches good and riot games decides to destroy everything again i guess mages are just allowed to walk around with 4000hp zhonyas  and shit times where enemys mispositioned in lane and got punished for it by assassins lvl 13 are long over,Assassins are like 4 patches good and riot games decides to destroy everything again. I guess mages are just allowed to walk around with 4000hp Zhonyas  and shit. Times where enemys mispositioned in lane and got punished for it by assassins lvl 1-3 are long over.,08/25/2023,0.0,0.0,0.5,0.0,0.5,-6,0,-0.8519,-1,0.9343639016151428
KitcatTheOg,sir i play league of legends  i am unable to take care of myself,Sir i play league of legends I am unable to take care of myself,08/25/2023,0.0,0.0,0.0,0.5,0.5,2,-1,0.6808,-1,0.9080708026885986
RaynelRed,im going to get started today on twitch im going to be livestreaming league of legends there and other cool games,Im going to get started today on twitch Im going to be livestreaming League of Legends there and other cool games.,08/25/2023,1.0,0.0,0.0,0.0,0.0,1,1,0.3182,1,0.9772830605506897
DrakostormX,cosmic meteor vfx i made in unity  was inspired by league of legends cosmic skin lines  some arpgs with similar spell effects  unity vfx realtimevfx,Cosmic Meteor VFX I made in Unity 👀 was Inspired by league of legends cosmic skin lines + some ARPGs with similar spell effects#Unity #VFX #realtimeVFX,08/25/2023,0.17,0.0,0.17,0.17,0.5,2,2,0.4939,0,0.7508137822151184
NoNamesVAL,day 27 of asking riot games for champs karambit riotgames playvalorant,Day 27 of asking riot games for champs karambit @riotgames @PlayVALORANT,08/25/2023,0.5,0.0,0.0,0.0,0.5,-2,0,-0.2023,0,0.9671369194984436
kyunified,230825 균톡  1018pm kst  for reference minhyuk hyung taught me how to play lol league of legends but my tier is higher,🐈‍⬛🫧 230825 #균톡🐱10:18PM KST- for reference minhyuk hyung taught me [how to play] LOL (league of legends) but my tier is higher,08/25/2023,0.0,0.0,0.0,0.33,0.67,3,0,0.3818,1,0.8397056460380554
kyunified,230825 균톡  1014pm kst  originally as i do music i havent had a big goal i wanted to accomplish or anything of that sort but as i gamed i started to have a dream  lol league of legends cup theme song,🐈‍⬛🫧 230825 #균톡🐱10:14PM KST- originally as i do music i haven’t had a big goal i wanted to accomplish or anything of that sort but as i [gamed] i started to have a dream- LOL (league of legends) cup theme song,08/25/2023,0.0,0.0,0.0,0.0,0.0,7,1,0.7964,1,0.8167351484298706
LeagueOfLegends,tweet like league of legends just launched today,tweet like League of Legends just launched today,08/24/2023,0.0,0.0,0.0,0.0,0.0,3,1,0.4588,0,0.8194067478179932
m_lequire,outlaw jinx gmv  league of legends pipedvideorgwpydaurfisitxpb via youtube,Outlaw [Jinx GMV] - League of Legends piped.video/RGWpydauRFI?si=TXPb… via @YouTube,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,-1,0.0,0,0.9274574518203735
TurtleLoveCat,anyway changkyun said he has a dream which is to make league of legends world championship theme song,anyway changkyun said he has a dream which is to make league of legends world championship theme song 😭❤️‍🔥,08/25/2023,0.0,0.0,0.0,1.0,0.0,1,0,0.5994,1,0.7408338189125061
HexWreck,hi lily how do you feel about kayn from league of legends,Hi Lily how do you feel about kayn from League of legends!,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9399697780609131
Pixferno,dont forget he was the art director for league of legends from 2014 2020 and valorant during its first year  straight up designing the most recognizable characters in gaming history,Dont forget he was the art director for League of Legends from 2014- ~2020 and Valorant during its first yearStraight up designing the most recognizable characters in gaming history,08/25/2023,0.0,0.2,0.4,0.0,0.4,0,0,0.3749,1,0.8925230503082275
HukAleksandra,what has the justice system taught you that it doesnt matter if youve committed one of the biggest financial frauds in history if you are from a rich and privileged family you can be home in time for christmas playing league of legends,What has the justice system taught you? That it doesn’t matter if you’ve committed one of the biggest financial frauds in history if you are from a rich and privileged family you can be home in time for Christmas playing League of Legends.,12/23/2022,0.0,0.0,0.1,0.2,0.7,4,2,0.8565,0,0.7198390364646912
Jaysamuelzz,league of legends,League of legends,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.7530611753463745
B_Senkawa,you have to understand small indie company riot games didnt have budget for the 10th anniversary,You have to understand. Small indie company Riot games. Didnt have budget for the 10th anniversary,08/25/2023,0.0,0.0,0.0,0.0,1.0,-2,0,-0.5574,0,0.7074686884880066
Roy12143373,accidentally clicked on storts and i hear is some dudes saying a league of legends skin since it criticizes and deconstructs capatlaizm wtf is this dog shit,Accidentally clicked on storts and I hear is some dudes saying a league of legends skin since it criticizes and deconstructs capatlaizm wtf is this dog shit,08/25/2023,0.0,0.0,0.5,0.5,0.0,-12,-1,-0.9042,-1,0.9495330452919006
R4VENGOTHIC,ah o league of legends brasileiro,ah o league of legends brasileiro,08/25/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8567972779273987
