username,tweet_text,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
gay444pay,lol dont use the guy who just got arrested for securities fraud to shill this,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,-4,-1,-0.4404,-1,0.7958583235740662
R89Capital,lol  you should not drink alcohol child  your hero fat jesus doesnt he snorts adderall,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,6,0,0.7506,-1,0.5692840218544006
cl1ntonserver,get over it bro lol besides you have a ring,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.7192702889442444
YOONGSone4,all yoona did was a one or twosecond hair flip and everyone went crazy lol  this ladies and gents is the embodiment of the essence of a true center  while some idols are trained and groomed to take on the position yoona was born to naturally excel in it,aug 3 2023  142 pm utc,0.0,0.14,0.29,0.14,0.43,1,0,0.7351,1,0.8382095098495483
YOONGSone4,lolyeah pretty common for people to say dak is a better leader that the greatest qb to ever play in brady  meanwhile his own teammates dress him down on camera like hes a 3rd stringer   ill go with the former eagle all day,aug 3 2023  1248 pm utc,0.5,0.0,0.0,0.0,0.5,6,4,0.9081,0,0.7641035318374634
jeffrey_trainer,fire asf lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,1,0,0.1027,1,0.564169704914093
_Cherry12_,lol accept defeat along with placing blame typical,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.0,-1,0.8727043867111206
Paulafairydust,dont get there without me sheesh lol,aug 3 2023  143 pm utc,0.0,0.0,1.0,0.0,0.0,3,0,-0.3252,0,0.8339086174964905
ArNoSkope,i just prefer endo because im super duper picky about if i enjoy a fetishy art piece,aug 3 2023  143 pm utc,1.0,0.0,0.0,0.0,0.0,5,2,0.7964,0,0.8739350438117981
GregMothFucker,first person i thought of when i saw the news lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.6217695474624634
peteramartino,lol i wasnt the one who really leaked it,aug 3 2023  133 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,0.0534,0,0.9489824175834656
BhujleSarvesh,nah i dont even know who you are lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.34,0,0.5401467680931091
chado_kun,lol so normal please people need to chill and enjoy life for real,aug 2 2023  858 pm utc,0.25,0.0,0.0,0.5,0.25,6,0,0.8214,0,0.8114471435546875
ohene_ohene1,i cannot tell you how many times ive cried myself to sleep over my college journey lol i could write a book one of the most painful topics for me,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.5,0.5,1,-1,-0.4576,-1,0.9526189565658569
d_realdiadem,ima fix my ratio soon yall hoes gots ta go lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,-1,0.6132174730300903
Pisces_Perseph,and mary x vasilis has won thank you for playing everyone i will probably make art for the ship later and probably more lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.25,0.75,8,2,0.8777,1,0.9747583866119385
HerRandomTweets,lie because im breaking all them bullshit generational curses lol,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,-1,-4,-0.25,-1,0.9152141809463501
lmTheReasonWhy,say the actual word then lol,aug 2 2023  815 pm utc,0.0,1.0,0.0,0.0,0.0,3,0,0.4215,0,0.93131422996521
JaeMajette,i just remember refusing to buy them my kids wanted to eat that junk my italian heritage knew better lol,aug 1 2023  1134 pm utc,0.33,0.0,0.0,0.33,0.33,3,-1,0.4588,-1,0.8926191329956055
rita_forsy15553,i dont think i lol as much as i say i do   sorry guys,aug 3 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,2,-1,-0.3883,0,0.6647249460220337
AndroidBatty,im not being rude or nothing but do you mind if i see your mychart   lol if they want something wit you they wouldnt mind showing it,aug 3 2023  143 pm utc,0.0,0.0,1.0,0.0,0.0,4,-1,0.7087,0,0.9084916114807129
_madddix3,you can get silver and gold skin lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,1,0.4215,0,0.8173261880874634
zaiddx_11,research time sumeru edition  lol am i too late  albedo,aug 3 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.4215,0,0.9385627508163452
coryleguen,i did 30 minutes on the stair master going up hill whewwww am i winded lol,aug 3 2023  837 am utc,0.0,0.0,1.0,0.0,0.0,3,1,0.4215,0,0.615885853767395
afpfr,dating as a woman who doesnt want children is likelow key hard lol,aug 3 2023  733 am utc,0.0,0.5,0.0,0.5,0.0,3,-1,0.291,-1,0.8477301001548767
rinbedo,lol calvinandhobbes,aug 3 2023  511 am utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.5606633424758911
DeejazDope,lol ig girls to make only fans when they fall off,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.5,0.0,3,0,0.4215,0,0.7406489849090576
OgLakyn,nigga had the munchies 4am grillin some tweaker shit lol,mar 3 2021  1035 pm utc,0.0,0.0,1.0,0.0,0.0,-1,-1,-0.2023,0,0.6860184073448181
Calvinn_Hobbes,lol thats cute,aug 3 2023  100 pm utc,1.0,0.0,0.0,0.0,0.0,5,1,0.7003,1,0.9460780024528503
LemmeHi5UrFace,lol i muted it but i saw missy responded and screamed,aug 3 2023  143 pm utc,0.0,0.0,1.0,0.0,0.0,1,0,-0.2617,0,0.8127198219299316
NeilBahadur,so much of the sound mixing in his last few movies makes sense now lol,aug 2 2023  1026 pm utc,0.0,0.0,0.0,1.0,0.0,3,0,0.4215,1,0.5528963208198547
DiscussingFilm,lol     he has bought your kool aid algore johnkerry,aug 2 2023  1019 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.7219079732894897
npuk1,i know esos morrillos q van a saber lol i doubt they even grew up around mexicans they from washington  the memes are funny tho,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,6,-2,0.4939,0,0.6269920468330383
Risemelbourne,lol the way he got so shy  윤재혁,aug 3 2023  551 am utc,0.0,0.0,0.0,0.0,0.0,2,0,0.0474,0,0.8533138632774353
neverbmc,lol the government subsidizes suburban life by making it basically impossible to build anything else via minimum parking laws zoning regulations promoting hoas minimum setbacks road widening projectssorry bud but you couldnt be more wrong government subsidizes suburbia,aug 3 2023  143 pm utc,0.0,0.0,0.17,0.17,0.67,2,-1,0.7435,-1,0.684768795967102
lovelyjaehyuk_,last year we found out that all modern alzheimers research was bullshit after 20 years of medicine built on that research and you want us to just trust them  lol lmao,aug 3 2023  139 pm utc,0.0,0.0,0.0,0.0,1.0,5,1,0.7579,-1,0.9405652284622192
WomanDefiner,air drop your thoughts  lol my husband came up with that,aug 2 2023  1033 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.1779,0,0.7630980014801025
jburnmurdoch,his big eyes when he realizes lol,aug 2 2023  658 pm utc,0.0,0.0,0.0,0.0,0.0,4,0,0.4215,0,0.7866119742393494
Real_BornFree,thats what they get lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,-1,0.5193662643432617
radhikatheshark,the third one  lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.7723881006240845
vhopeside,lie because im breaking all them bullshit generational curses lol,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,-1,-4,-0.25,-1,0.9152141809463501
Planet_Shah,th word tweet has been completely removed lol  ets officially wakanda forever now,aug 3 2023  143 pm utc,0.0,1.0,0.0,0.0,0.0,3,0,0.4728,0,0.7648646831512451
dayshuju,my kids are now aged between 12  25 if i hadnt stopped caring what other people thought id have gone bonkers in quarter of a century lol,aug 3 2023  143 pm utc,0.33,0.33,0.0,0.33,0.0,2,-1,0.2115,0,0.7171454429626465
jwvvoo,noted lol,aug 3 2023  1003 am utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.5152186751365662
lmTheReasonWhy,this is exactly why women dont want a male gynecologist lol whether hes really this dense about the issues women have had or just pretending to be for social media he pretty much answered his own question,aug 2 2023  815 pm utc,0.33,0.0,0.0,0.0,0.67,4,-1,0.7334,-1,0.9178290963172913
Mamoxn,lol where was that impartiality before modi et al were affected by bongani ndlovus judgment we know judgement was overturned only coz it backfired  threatened zanu candidates also implicated by annex b the captured supreme court just saved zanu respect us  zanupfmustgo,aug 3 2023  1219 pm utc,0.33,0.0,0.0,0.33,0.33,2,3,0.8271,0,0.5387375950813293
nickmangwana,actually it can be lol,aug 3 2023  1112 am utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.6227598190307617
theotherTai,man these side order posters are really exploding lol so expect some more stuff since you guys really like it hehehe,aug 3 2023  143 pm utc,0.5,0.5,0.0,0.0,0.0,5,1,0.707,1,0.9810743927955627
JaYunnaMonae,see no style you give me wey i no go take never going to stress you mama  buh you see that your inplay i want it back 2 back  lol what other styles were you people thinking,aug 3 2023  1230 am utc,0.0,0.0,0.0,0.0,1.0,2,-1,0.2575,0,0.7720207571983337
FV0rt3xdd,dating as a woman who doesnt want children is likelow key hard lol,aug 1 2023  1024 pm utc,0.0,0.5,0.0,0.5,0.0,3,-1,0.291,-1,0.8477301001548767
Enikanoselu7,lol one of the drs i work for wears paisley to the clinic once in a bit  hes also a mma fighter so i dont say crap about it,aug 3 2023  142 pm utc,0.0,0.0,0.5,0.0,0.5,0,0,0.7048,0,0.8037816286087036
OgLakyn,decatur school systems food used to hit but when i went to dekalb i used to just like the cheese fries lol,mar 3 2021  1035 pm utc,0.0,0.5,0.0,0.0,0.5,5,1,0.7876,0,0.6543304324150085
huntress0556,hey you do realize their going to be third in the division their not better than the bulls or dolphins knicks made it to the second round if thats average that whats above average nba champs lol,aug 3 2023  143 pm utc,0.0,0.0,0.25,0.25,0.5,5,1,0.4929,-1,0.6968204379081726
realmainfeeling,ive been wanting to get one for so long but i know i wont keep it up and then be right back in wigs did that 3yrs ago and it lasted 2 months lol,aug 2 2023  1118 pm utc,0.0,0.0,0.0,0.0,1.0,3,1,0.5719,0,0.7192234396934509
KnicksCentral,washington shouldve left town a long time ago lol,aug 3 2023  134 pm utc,0.0,0.0,0.0,0.5,0.5,3,0,0.4215,0,0.6048649549484253
Litbeesixkaxx,sure you get up for it but ill just use you guys for an example we played liberty a couple of years ago it was just another nonconference game it will be a bloodbath from here on out lol it means something but at the end of the day its about winning your conference,aug 3 2023  143 pm utc,0.25,0.0,0.0,0.25,0.5,5,2,0.9319,0,0.6145806312561035
braylon125,wtf why am i blocked lol,aug 3 2023  533 am utc,0.0,0.0,0.0,1.0,0.0,-2,0,-0.4767,-1,0.8706914782524109
evrybdyluvbritt,think bro  trevon is most likely sick and tired of dak being the one to choke playoff games away it build up inside and now his frustration came out i cant wait til they actually play  the games mean something  dak messes up he really getting chewed out lol,aug 3 2023  143 pm utc,0.0,0.29,0.14,0.29,0.29,-5,-5,-0.835,-1,0.9598418474197388
RedOutPodcast,scared like after the 91 trouncing in the big house nothings changed for certain meeechigan fans lol  pipedvideowatchvuu_jeykf,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.5,0.0,5,1,0.5423,0,0.5444716215133667
eumina_,league of legends giveaway  win a 1350 skin of your choice  how to enter   like  retweet   follow me eumina_  tag a friend for an extra entry    ends august 11th,aug 1 2023  915 pm utc,0.33,0.33,0.0,0.0,0.33,6,2,0.8591,0,0.6555249094963074
skitzosamhyde,lol nobody believes this besides the gaylogs the faces dont look remotely similar,aug 3 2023  143 pm utc,0.0,1.0,0.0,0.0,0.0,3,0,0.4215,0,0.6224474906921387
ooveraIIs,damn it yall strict af lol cant we just date to date and see where it goes not everything has to be black or white,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,-1,-2,0.0258,-1,0.8605374693870544
yeaitstrill,trump seems to believe this too lol,aug 2 2023  727 pm utc,0.0,0.0,1.0,0.0,0.0,3,1,0.4215,0,0.7356295585632324
wolrurang,lie because im breaking all them bullshit generational curses lol,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,-1,-4,-0.25,-1,0.9152141809463501
JaeMajette,its not easy like that deh lol,aug 1 2023  1134 pm utc,0.0,0.0,0.0,0.0,0.0,6,2,-0.1818,0,0.6101323366165161
vousgueuxmoigay,they ran them off the block lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,-0.0258,0,0.7919472455978394
camara_maha,silly little sticker for my next con lol enterprise,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,2,-1,0.4404,0,0.7124218940734863
nowthisnews,how dsmp members would react to you telling them you have depression   tommy wwhat that isnt pogchamp at all  please tell me when anything happens to you  dream ok lol come to my show or ill jump off a cliff dimwit,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.5,0.0,3,-1,0.2023,-1,0.8745478391647339
male_wife_,all im seeing is your opinion fact lol  do you have repeatable and verifiable dataproof to back that up  surely theres evidence and this isnt just some virtue signalling,mar 3 2023  342 am utc,0.0,0.0,0.0,0.0,1.0,3,2,0.5216,-1,0.5723963975906372
Francis_Drouin,lol u need to be on the payroll bc nobody hypes wack arnolds like you,aug 3 2023  137 pm utc,0.0,0.0,0.0,0.0,0.0,5,0,0.6486,-1,0.9177564978599548
SenatorHousakos,currently coping being totkless with midna twilight princess lol hopefully it isnt too delusional of me to wish for some nods to the twili in tears of the kingdom  q  loz zelda,aug 2 2023  755 pm utc,0.0,0.0,0.0,1.0,0.0,4,-1,0.743,0,0.8342460989952087
philocalistpaws,lol  she has like 1200 followers she is nothing,aug 3 2023  400 am utc,0.0,0.0,0.0,0.0,0.0,5,1,0.6486,0,0.7034199237823486
DiveEric,research has shown there is a massive uptick in race hustling among black medical patients and their family when interviewed one said its so easy now to sue whitey lol they fall all over themselves when we call them racist we now always claim victim and then bam money,aug 3 2023  143 pm utc,0.0,0.0,0.67,0.0,0.33,-2,-2,0.1132,-1,0.6021994352340698
tan0rwhite91,lol the worst of the worst didnt even come out when hip hop got cancelled in minneapolis,aug 3 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,-4,-2,-0.8126,-1,0.9742158055305481
caramoccii,lol i know huh,may 16 2023  752 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.715939998626709
Vining5Brian,lol obama warned biden at a lunch recently that president trump can beat him because trump has a intensely loyal follower,aug 3 2023  1208 pm utc,0.0,0.0,0.75,0.0,0.25,4,2,0.624,0,0.7601258158683777
Alabiola18,loli have achieved everything you couldnt and wont dare dream to achieve at my age if you were trained right like you claimed you wont be this stvpidyour useless father and harlot mum deserved the most useless parent of the century award,aug 3 2023  143 pm utc,0.0,0.2,0.4,0.0,0.4,2,1,-0.0875,-1,0.9651579856872559
_raven_mack_,took me a minute to find 3 bc for whatever reason i made a video before brillie did but its summer breeze which if you follow brillies yt page this means its a hidden gem buried on my yt page lol pipedvideoe_s0bb4uyam,aug 3 2023  143 pm utc,0.2,0.2,0.0,0.4,0.2,3,2,0.5719,0,0.6459269523620605
TiffanyHerName,having valet trash is so clutch never had the service until i moved around here lol,aug 3 2023  143 pm utc,0.0,0.5,0.0,0.0,0.5,3,-1,0.4215,1,0.7772824764251709
anon54980,honestly based on the info levieras beam must been really powerful cause it pretty much throw ultraman blazar pretty far away  caused his timer to instantly blink lol  i mean he was pretty much undamaged before this  the fight hasnt gone for long,aug 3 2023  1226 pm utc,0.5,0.12,0.0,0.25,0.12,7,6,0.9422,0,0.5360127091407776
PTIAvenger,justin trudeau and sophie trudeau recently got separated if it had happened in pakistan prime time news would be filled with maulanas and liberals fixated on sophies iddat lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.4215,-1,0.5611609220504761
FaizyShaikh33,she is shinning brightest idk when their delalu world gonna end where they think manisharani𓃵 game is going down  ppl playing safe lol  elvisharmy𓃵 yadav manisharani elvisharmy manishasquad elvisha biggbossott2 bbott2 aashikabhatiya biggbossott,aug 3 2023  123 pm utc,0.0,0.0,0.0,0.0,1.0,6,2,0.8779,1,0.9345301389694214
L_Villandry,pipedvideolindsayvillandr   if you guys could like comment and subscribe to my channel it would help my videos get recommended on youtube to others i dont reach on here i would greatly appreciate it if you all could basically spam up each of my videos lol,aug 3 2023  1153 am utc,0.67,0.0,0.0,0.0,0.33,10,3,0.8488,1,0.9120098948478699
SympLySimi,lol dont start what you cant finish sir any win wey you think say you win na illusion,aug 2 2023  1133 pm utc,0.0,0.0,0.0,0.0,0.0,11,1,0.886,0,0.5843597054481506
adekunleGOLD,lol wassup with you,aug 2 2023  854 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.8838989734649658
Acmstewart,the fact that those items do sell at that price day of release if u want a funny one sparc mac bought the first ever bludgeon for a bil or two iirc lol is probs bc those players have such an excess of cash and dont mind the incoming loss or decide its worth for video content,aug 3 2023  143 pm utc,0.14,0.0,0.29,0.0,0.57,7,-1,0.6808,0,0.8448270559310913
LazarkRS,whats them oils you be using for your hair put me on lol,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.5,0.0,3,0,0.4215,0,0.9213987588882446
_MuvaNa,happy birthday tyler_brain cheers to another year of being graced with my friendship lol have fun at football camp,aug 3 2023  143 pm utc,0.5,0.0,0.0,0.33,0.17,12,2,0.9493,1,0.9927825927734375
AWilliamss__,im too proud of this piece so i decided to post it here lol  fnf fridaynightfunkin digitalart oc ocart,aug 3 2023  143 pm utc,0.5,0.0,0.0,0.0,0.5,5,1,0.7096,1,0.9229943156242371
CrylerNG,lol nope money create 90 of problems,aug 3 2023  1106 am utc,0.0,0.0,0.0,0.0,1.0,1,-1,-0.1813,-1,0.9251724481582642
MrDyniel,lol  he loved his matchday experience still buzzing now,aug 3 2023  143 pm utc,0.5,0.0,0.5,0.0,0.0,6,0,0.7717,1,0.9909215569496155
dean_lofar15894,i swear big t every time you tweet some cookies cakes whatever i gotta go get me some so much so i gotta double my workout lol,aug 3 2023  143 pm utc,0.0,1.0,0.0,0.0,0.0,2,0,0.3818,1,0.611243486404419
B_oySix,he be dragging lol i be so weak,aug 3 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,1,-2,-0.101,-1,0.9327163100242615
_Unima_,been having fun with mid range and resistance im expecting to see it above the blue line before the cross lol,aug 3 2023  143 pm utc,0.4,0.2,0.0,0.2,0.2,7,0,0.7269,1,0.9725783467292786
0724MKC,lol who alleged that meghan   another talltale to add to her false victim narrative,aug 2 2023  717 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.1779,-1,0.9182698130607605
Owen70676911,can i please be that man lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,4,0,0.6249,1,0.6643863916397095
stickn2dabasics,if youre sneaky dont date nobody who has supreme spiritual gifts theyll find out energy dont lie lol,aug 1 2023  725 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,0.3544,0,0.8506410717964172
GCalberta,trudeau posted it in a public forumeveryones  right to comment dont like it dont post for the public to comment on lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,5,2,0.1754,0,0.8915389180183411
WeTVOfficial,lol this picture is so funny who hasnt watched this show yet  lostyouforevers1 is streaming now on wetvbitly3riyspy 长相思第一季 dengwei 邓为 wetv wetvalwaysmore,aug 3 2023  600 am utc,0.0,0.0,1.0,0.0,0.0,7,-1,0.7609,1,0.7514601349830627
SashoTodorov1,i know the conclusion usually taken away from this is lol russia sucks but it really should be russia can lose the equivalent of 15 bundeswehrs and still remain combat capable,aug 2 2023  324 pm utc,0.0,0.33,0.0,0.33,0.33,0,-1,-0.4767,-1,0.8399970531463623
Rebel44CZ,bitstamp will announce something thats suppose to be big then the price will somehow go down lol,aug 2 2023  225 pm utc,0.0,0.0,0.0,0.0,1.0,4,0,0.4215,-1,0.6236688494682312
AJMEYER81,oh now its 60 points ahead is that what the trump sponsored polls are at today i suppose this helps sell how everything is rigged when he loses hes been doing this long before 2020 it was ted cruz and hillary even the emmys lol when are you guys gonna figure him out,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.17,0.33,4,0,0.25,-1,0.53025221824646
JoelWBerry,the seats are assigned this man done been in the wrong seat like 3 times lol like picked this window for a reason not giving that up boo,aug 2 2023  948 pm utc,0.0,0.0,0.33,0.33,0.33,5,1,0.3948,-1,0.9481795430183411
DevonHeaven_,lol that cesc reaction should have been for rvp abeg no auba and laca,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,2,0,0.1531,0,0.905052661895752
BeyoTola,lol mrsinha_ why dont you call out ambanis channel news18india for giving space to so called maulana gulam sarwar  ambanis channel has invited him in several debate and he is a good from of prateektv,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,6,1,0.7964,1,0.6932613849639893
SemperFiArsenal,why is he fussing about a group whom the west has been dissing that they are poorly trained poor morale bad at everything lol,aug 3 2023  133 pm utc,0.0,0.0,0.5,0.5,0.0,-2,-4,-0.5859,-1,0.9368387460708618
MrSinha_,lol now ya lost me,aug 3 2023  838 am utc,0.0,0.0,0.0,1.0,0.0,0,-1,0.128,-1,0.802182674407959
hippoace8,sw has trained me to imagine another character instead of w to the point that in rndr i sometimes dont even really notice d lol its like the filter is automatically on,aug 3 2023  143 pm utc,0.0,0.0,0.4,0.0,0.6,5,1,0.6786,0,0.8011406660079956
zoo_bear,lol mrsinha_ why dont you call out ambanis channel news18india for giving space to so called maulana gulam sarwar  ambanis channel has invited him in several debate and he is a good from of prateektv,aug 3 2023  103 pm utc,0.0,0.0,0.0,0.0,1.0,6,1,0.7964,1,0.6932613849639893
MrSinha_,woohoo girls day wcatthe  best  then  home  to  catyes  and  husband  toolol,aug 3 2023  838 am utc,0.33,0.0,0.33,0.33,0.0,6,1,0.8176,1,0.9929532408714294
growthHackSea,shes fuckin somebody on the basketball teamshes at the game lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,-1,0.8837476968765259
Ragingdlackbick,this is 100 true lol literally has taken me this long to figure out what to do with my life and still figuring it out but with a lot more focus and direction than before,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.33,0.67,3,0,0.4215,1,0.727536141872406
loveshunky,lol its not that deep or maybe im tripping,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.6959094405174255
dramatokku_mbs,i was so excited for that lol maybe he will get out of it though,aug 3 2023  1011 am utc,0.0,0.0,0.0,1.0,0.0,6,1,0.6697,1,0.7799952030181885
septikgoose,this took forever to finish still not exactly happy with the outcome lol serirei mp100,aug 3 2023  143 pm utc,1.0,0.0,0.0,0.0,0.0,6,1,-0.0511,-1,0.9351336359977722
StockSurfer99,basically trump is the first president who was indicted because he triggered democrats indicted for triggering lol  btw didnt hillary and the rest of the democrats knowingly lie about russian collusion remember that 4 years 247 lying about russian collusion that was,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,3,-3,-0.1531,-1,0.8949219584465027
ProfessorF,bhai sacrifice krdo  app bhi kr loge world tour lol,aug 3 2023  1223 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9505460858345032
Red_skiee20,lol he wouldnt even be top 10 he might make it top 20 savage warrior rude michaels hartboth of them jericho perfect razor rvd rock triple h off the top of my head all far better than the miz,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.25,0.25,14,3,0.1591,1,0.8407759070396423
bonniebotanical,rasing  world food prices on  purpose no one cares a debris felt on nato ground everyone shouts for article 5 lol   each day this conflict turns more and more into some weird show,aug 3 2023  143 pm utc,0.17,0.0,0.33,0.5,0.0,0,-2,0.0029,-1,0.9643471240997314
AljoschaVirag,just confirming mr ramaswamy is in fact endorsing rioting and the destruction of property as a means to be heard lol how unserious,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,-0.2263,-1,0.9678892493247986
olivelampe,saw harry more often now that hes on his break than when hes on tour lol,aug 3 2023  143 pm utc,0.0,0.0,0.5,0.0,0.5,3,-1,0.4215,0,0.6599074602127075
KahsBaby,last year i had covid on my bday   this year ima either be pregnant af or just had a baby   next year  its up im making up for lost time lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,1.0,0.0,0,-1,0.128,0,0.7827185988426208
lourdes_lolo,lol i must of been lost fuck everybody,aug 3 2023  1248 am utc,0.5,0.0,0.0,0.5,0.0,-4,-2,-0.4588,-1,0.9723339676856995
cityboymarzz,august hit n decided to get cooler lol,aug 3 2023  143 pm utc,0.0,0.5,0.0,0.0,0.5,3,0,0.4215,1,0.6503261923789978
westendtone,lol certain people trying to muddy the water as much as possible because their party is in power lol,aug 3 2023  142 pm utc,0.0,0.5,0.0,0.5,0.0,7,-1,0.8555,-1,0.7826911211013794
CruffBsc,micah loves when he gets to sleep w me or just lay w me in my bed lol i get all the kisses and snuggles,aug 3 2023  143 pm utc,1.0,0.0,0.0,0.0,0.0,3,1,0.8689,1,0.9883330464363098
Aujae_Dixon,the dude voicing popeye in this probably had a hell of a time lol,aug 3 2023  120 pm utc,0.0,0.0,0.0,0.0,1.0,-1,-1,-0.4215,0,0.8664518594741821
keepinupwrayci,see the world is back whole again lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,1,0.9066513180732727
BasedPota18,pictures like this of minji and hanni roaming around target remind me that theyre just normal teenagers and friends who happen to do their jobs really well lol,aug 2 2023  824 pm utc,0.33,0.0,0.0,0.0,0.67,5,2,0.8771,1,0.7395174503326416
TheAngryFowl,lord what lies we be doing lol,aug 3 2023  143 pm utc,0.0,0.0,0.0,0.0,0.0,3,-1,0.0,-1,0.6244469881057739
