username,tweet_text,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
SeanMoor,proud to be a part of this organization scotiabank is pleased to have been named one of the 2018 linkedintopcompanies as one of the most soughtout places to work in canada check out the announcement  scotiasocialme6ppb7,aug 3 2023  321 pm utc,0.25,0.0,0.0,0.25,0.5,5,3,0.7184,1,0.9918707609176636
JustEsBaraheni,scotiabank arena,aug 3 2023  319 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9454814195632935
mtnbvan,the others ranged from flat scotiabank to a 41 per cent yearoveryear decline td,aug 3 2023  313 pm utc,0.0,0.0,0.0,1.0,0.0,0,-1,0.0,-1,0.8091953992843628
SeanMoor,as a veteran of the tech startup world scotiabanks nicole german understands whats needed to help female founders get ahead now as vp enterprise digital marketing shes helping to get those resources into the right hands read her story here  scotiasocialme4ye9v,aug 3 2023  313 pm utc,0.0,0.0,0.33,0.0,0.67,4,2,0.5994,1,0.8643876314163208
SeanMoor,at scotiabank our diverse and global team recognizes that equality of voice opinion and contribution are critical to our success were proud to showcase our commitment to genderequality scotiasocialmenufq2,aug 3 2023  313 pm utc,0.2,0.0,0.0,0.2,0.6,6,3,0.7964,1,0.9892954230308533
SeanMoor,congratulations to ian williams on winning the 2019 scotiabank giller prize for his novel reproduction scotialovesbooks gillerprize,aug 3 2023  312 pm utc,0.0,0.0,0.0,0.0,1.0,8,3,0.9169,1,0.9880457520484924
Torontoplex,highlights  north of normal leaves carlton but holds at lightbox past lives holds at carlton and lightbox squaring the circle continues at hot docs cinema until sun theater camp leaves varsity but holds at scotiabank eglinton town and queensway torelease,aug 3 2023  312 pm utc,0.0,0.0,0.0,0.5,0.5,0,1,0.0,0,0.9753441214561462
mtnbvan,salaries and benefits expenses jumped 12 during the same period at scotiabank boosted by inflation and more  staffing while overall costs at cibc climbed 7 boosted by higher employee compensation,aug 3 2023  311 pm utc,0.0,0.0,0.5,0.0,0.5,4,1,0.765,0,0.7616220712661743
GandalfWizz,2019 cwofame inductee jtreliving was shocked to see his class size expand back in the 1950s   virdentown hometownstars is presented by scotiabank in partnership with cineplexmovies,aug 2 2023  423 pm utc,0.0,0.0,1.0,0.0,0.0,-1,-1,0.0,0,0.7668602466583252
SeanMoor,on june 1 scotiabank released its inaugural accessible canada act accessibility plan which outlines the banks commitment to identifying preventing and removing barriers for persons with disabilities learn more  scotiasocialme8fev9,aug 3 2023  303 pm utc,0.5,0.0,0.0,0.0,0.5,1,3,0.3612,0,0.6272361278533936
SeanMoor,cheer on your childs athletic dreams without breaking the bank  from managing equipment costs to fundraising having a budgetfriendly strategy can go a long way  find out how you can get game ready with scotiaadvice  scotiabank scotiasocialmeryzrc,aug 3 2023  303 pm utc,0.25,0.0,0.25,0.0,0.5,3,1,0.8176,1,0.8977747559547424
SeanMoor,at scotiabank we understand that staying invested during market volatility is sometimes easier said than done to help here are some tips to manage and potentially benefit from market ups and downsnd potentially benefit from market volatility scotiasocialme935d3,aug 3 2023  303 pm utc,0.0,0.12,0.0,0.12,0.75,6,1,0.8885,0,0.7710556983947754
MatDak,drake only doing 2 nights at scotiabank is sad i dont get why drakethe weeknd dont just pack dates like how taylor is doing it,aug 3 2023  302 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,-0.1531,-1,0.8995776176452637
FXStreetNews,usd will likely remain the primary global reserve asset but challenges are emerging  scotiabank fxstreetpagelinkr6rj dollarindex ratingagencies currencies unitedstates banks,aug 3 2023  220 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.296,0,0.9487652778625488
barbzforbernie,the second screening at like 11am at the scotiabank is gonna eat though,aug 3 2023  251 pm utc,0.0,0.0,0.0,0.0,1.0,2,1,0.3612,0,0.9198411107063293
sunnyr16631105,you think seeing it here over scotiabank imax,aug 3 2023  249 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.953197181224823
PiQCommentary,scotiabank  economics publications   boe returns to regularlyscheduled programming with 25bps hike  via harksterhq on piqsuitecomsuite ifttto2imzjs,aug 3 2023  248 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8981934189796448
darrylw71,playing scotiabank,aug 3 2023  246 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.2023,0,0.9434252381324768
JohnCanadian_,i think most torontonians myself included under 25 likely call it the rogers centre since thats what it had been for most of our childhood kids growing up now will call the acc the scotiabank arena just depends what youre used to,aug 3 2023  245 pm utc,1.0,0.0,0.0,0.0,0.0,1,0,0.1779,0,0.9067867398262024
1988JRB,it was the same thing with twice recent north american tour fortunately i found a plan b for twices 2nd scotiabank arena show in toronto on july 3 still paid an arm and a leg but at least i didnt cave to resellers,aug 3 2023  240 pm utc,0.5,0.0,0.0,0.5,0.0,0,0,0.0,0,0.6231207847595215
ninipanini__,who work to scotiabank,aug 3 2023  236 pm utc,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9695755839347839
rlcom,scotiabank to announce third quarter 2023 results prnto3krvulu,aug 3 2023  229 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.953667163848877
nicholasxhanson,six dates in toronto has any artist ever performed 6 consecutive shows in the history of scotiabankarena or rogers centre bon jovi often plays 23 consecutive shows at scotiabank but i cant think of anything remotely close to taylors toronto tour,aug 3 2023  229 pm utc,0.33,0.0,0.0,0.0,0.67,0,0,0.128,0,0.9046998023986816
taylorswift13,it appears that canada is already there  diagolon leader jeremy mackenzie is debanked by scotiabank,aug 3 2023  205 pm utc,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.9545379877090454
JakeRil56756764,usd will likely remain the primary global reserve asset but challenges are emerging  scotiabank fxstreetpagelinkr6rj dollarindex ratingagencies currencies unitedstates banks,aug 3 2023  226 pm utc,0.0,0.0,0.0,0.0,1.0,2,0,0.296,0,0.9487652778625488
AndreUdovic,this is nuts  my voice has been heard on cbc radio x siriusxm the accscotiabank arena and now the skydomerogers centre with our song higher let me pinch myself  this is a scarborough dream,aug 3 2023  212 pm utc,0.0,0.0,0.0,0.0,1.0,-2,-1,-0.0772,1,0.975184440612793
DavidMeyers6,what access looks like outside scotiabank at a construction site oconnorst clair a narrow ramp made of boards over a ditch no side rails  2 heavy pylons so close together my scooter cant pass to must do better at construction safety  access 211ontario cityoftoronto,aug 2 2023  942 pm utc,0.12,0.25,0.0,0.25,0.38,4,2,0.7184,-1,0.5760111212730408
blackartndialog,thank you to everyone who joined us for khalid romains artist talk if you missed it you can watch it here  pipedvideoasuemuesym  thank you to scotiabank for supporting this programming,aug 3 2023  203 pm utc,0.0,0.0,0.5,0.5,0.0,3,2,0.6908,1,0.9900864958763123
Zario____,if you have a scotiabank account please do not do business with me its always some scene boi,aug 3 2023  200 pm utc,0.0,0.0,0.0,0.33,0.67,1,0,0.3182,-1,0.964544951915741
doanythingright,its giving lot with 2 nights at scotiabank and then 15 at ny and la and calling it a na tour  also i saw some ppl being like omg sending us leg like this is being announced on a canadian news station so,aug 3 2023  157 pm utc,0.0,0.0,0.25,0.25,0.5,4,2,0.7506,0,0.9265691637992859
AIR1061FM,who wants to see rod stewart with cheap trick in calgary hes playing on august 17th at scotiabank saddledome with an amazing opening act and we have tickets to giveaway just tune in today to the morning show with claire spencer for the cue to call yyc airdrie contest,aug 3 2023  139 pm utc,0.0,0.0,0.5,0.0,0.5,4,-1,0.6597,1,0.9546599984169006
helllo_lover,scotiabank scene cards only lol,aug 3 2023  135 pm utc,0.0,0.0,0.0,0.0,0.0,3,0,0.4215,0,0.9067752957344055
Prepare4Canada,check out scotiabanks article guide to renting your first home as a newcomer in canada through the link below bitly43mk5oh,aug 3 2023  1238 pm utc,0.0,0.0,0.5,0.5,0.0,0,0,0.0,0,0.951911985874176
tjleeper41,if i call the scotiabank phone number everyday for a year and get the same we are experiencing higher than normal call volumes message is that false advertising or are they using the time before phones were invented to bring down their average,aug 3 2023  1227 pm utc,0.0,0.0,0.0,0.33,0.67,0,0,0.0772,-1,0.878809928894043
themyaanicoleee,im selling 2x drake scotiabank arena  toronto ontario tickets oct 5th dms open if interested send me a dm if interested xx  drake draketoronto,aug 3 2023  1206 pm utc,0.4,0.0,0.0,0.0,0.6,4,0,0.6597,0,0.8175975680351257
DominiqueBandet,scotiabank names new vice chair and global wealth management head iftttpjbiucw iftttfcetsjz,aug 3 2023  1204 pm utc,0.0,0.0,0.0,0.0,1.0,3,-1,0.4939,0,0.9218215346336365
nehcap,according to scotiabank the canadian dollar also known as the loonie is currently experiencing ideal conditions for a shortterm decline with the usdcad exchange rate at 133705 nehcapcom20230803accord,aug 3 2023  1201 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.5267,0,0.7992175817489624
PiQCommentary,scotiabank  economics publications   latam daily bcb meets our call with a 50bps cut banrep publishes minutes  via harksterhq on piqsuitecomsuite ifttt6u8hsbz,aug 3 2023  1146 am utc,0.0,0.0,0.0,0.0,0.0,-1,0,-0.2732,0,0.9703445434570312
FXStreetNews,usdcad a perfect shortterm storm for the loonie  scotiabank fxstreetpagelinkntcl usdcad banks,aug 3 2023  1144 am utc,0.0,0.0,0.0,0.67,0.33,3,1,0.5719,1,0.9386588931083679
nehcap,according to scotiabank the british pound to us dollar exchange rate at 126570 indicates that the value of the pound appears weak based on the charts and is likely to experience further decline nehcapcom20230803accord,aug 3 2023  1131 am utc,0.0,0.0,0.0,0.43,0.57,-2,-2,-0.128,-1,0.8167542219161987
FXStreetNews,gbpusd sterling looks soft on the charts and prone to more losses  scotiabank fxstreetpagelinktljy gbpusd banks,aug 3 2023  1120 am utc,0.0,0.0,0.0,0.0,1.0,0,0,-0.4576,-1,0.8392133712768555
nehcap,according to scotiabank there are no indications of a potential recovery occurring at the moment for the eurusd currency pair which is currently trading at 109270 nehcapcom20230803accord,aug 3 2023  1116 am utc,0.0,0.0,0.0,0.0,1.0,-1,1,-0.296,0,0.9339948892593384
FXStreetNews,eurusd there is little sign of a rebound developing at this point  scotiabank fxstreetpagelinkvwk7 eurusd banks,aug 3 2023  1112 am utc,0.0,0.0,0.4,0.0,0.6,0,0,0.0,0,0.823379635810852
therealpablomv,the kid famous live at scotiabank swooow,aug 3 2023  1107 am utc,1.0,0.0,0.0,0.0,0.0,0,1,0.0,1,0.6565998792648315
GerryTimbers,scotiabank where youre poorer than you think and standard operating procedure is dont call us well call you money bank,aug 3 2023  1051 am utc,0.0,0.0,0.0,0.0,1.0,-2,0,-0.5129,-1,0.9605820178985596
AmericanBanking,freshworks frsh pt raised to 2000 at scotiabank americanbankingnewscomp2 stocks,aug 3 2023  1047 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9708086252212524
edmonton_1975,krakenfx can you point me in the right direction please do you convert to cad and transfer to canadian banks like td or scotiabank if so is there a limit etc  i hate to ask on here but i have searched and cannot find anything on this   appreciate your help on this,aug 3 2023  911 am utc,0.2,0.0,0.4,0.2,0.2,4,1,0.8311,0,0.9163890480995178
AmericanBanking,scotiabank trims tc energy trp target price to 5500 americanbankingnewscomp2 stocks,aug 3 2023  843 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.2732,0,0.945336639881134
TickerReport,tc energy trp price target cut to c5500 by analysts at scotiabank tickerreportcomp10934702,aug 3 2023  620 am utc,0.0,0.0,0.0,0.0,1.0,-1,0,0.0,0,0.9107309579849243
victimrobclark,scotiabank you are the most crooked bank in canada who launders money for a criminal organization disguised as a lawyer  his law firm enio zeppieri  associates the lawyer has scammed many clients  stolen millions the lawyer will try to commit crimes against you if he can,aug 2 2023  1004 pm utc,0.0,0.0,0.25,0.38,0.38,-5,-3,-0.7579,-1,0.9782892465591431
VadilishBooking,after a chaotic show last week we are here live from the scotiabank arena in toronto canada on fox this is friday night smackdown,aug 3 2023  400 am utc,0.0,0.0,0.0,1.0,0.0,-2,-1,-0.4939,0,0.9479436278343201
dovelove0624,i will never ever deal with scotia bank so block,aug 3 2023  317 am utc,0.0,0.0,0.0,0.0,1.0,-1,0,-0.5777,-1,0.9801101684570312
xPrimeHoops,lowry and kawhi jumping demar at scotiabank in the clutch shit was a movie,aug 3 2023  302 am utc,0.0,0.0,0.67,0.0,0.33,-4,-1,-0.5574,0,0.8040251135826111
joshmynt16,just send them to scotiabank  or rbc,aug 3 2023  146 am utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9602429866790771
hadismoshki,scotiabank,aug 3 2023  146 am utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9118030667304993
hadismoshki,it was a constant loop of confusion and unclarity  i hope scotiabank takes customer feedback seriously and works to improve their service we all deserve a smooth end to end banking experience regardless of our unique situations,aug 3 2023  145 am utc,0.0,0.0,0.17,0.0,0.83,4,2,0.4404,0,0.6754393577575684
hadismoshki,using it but i couldnt find any information on the platform i called again for help but the representative seemed just as clueless as i was they kept telling me to check my statement but there was no statement attached to the line of credit i had never used before,aug 3 2023  144 am utc,0.2,0.0,0.0,0.4,0.4,-1,-1,0.2263,-1,0.8367263078689575
hadismoshki,scotiabank i wanted to share my recent frustrating experience with you  i spent an exhausting 2 hours on the phone just trying to recover my account access because it was linked to an old checking account card number that no longer exists continue in comment,aug 3 2023  144 am utc,0.0,0.2,0.2,0.0,0.6,-2,0,-0.6249,-1,0.9629754424095154
hogamadog,the senators won the cup in 4 games the clincher came on april 13 1927 with a 31 win at the ottawa auditorium  it was the was the last stanley cup final game in ottawa until the june 2 2007 game played at scotiabank place,aug 2 2023  235 pm utc,0.0,0.0,0.0,0.0,1.0,7,2,0.872,0,0.802778422832489
HertzBarry,the entrance to the colossus sorry cineplex vaughan imax is so many miles ahead in late90s multiplex cheesiness that the scotiabank cannot hope to compete the theatre is also 34 full for a wednesday afternoon oppenheimer crowd,aug 2 2023  553 pm utc,0.33,0.0,0.0,0.33,0.33,1,-1,-0.4031,-1,0.7157285809516907
Pruthvik1999,no phone appointment scotiabanks customer service fails noappointment customerservicefail,aug 3 2023  102 am utc,1.0,0.0,0.0,0.0,0.0,-3,-1,-0.6124,-1,0.9823538064956665
ScotiabankHelps,hi there thanks for reaching out to us on scotiabank were sorry to hear that youre having trouble with your interac etransfer please send us a dm to chat further pt,aug 3 2023  100 am utc,0.0,0.0,0.0,0.5,0.5,1,-2,0.4588,0,0.6199665069580078
Pruthvik1999,intl students pay gic  fees before coming to canada scotiabank why make it hard to access our own money  scotiabankservices highflightfares,aug 3 2023  1258 am utc,0.0,0.33,0.33,0.33,0.0,-2,-1,-0.2023,-1,0.9187642335891724
Pruthvik1999,no more silent suffering  hold scotiabank accountable unfairtreatment standtogether,aug 3 2023  1258 am utc,0.0,0.0,0.0,0.0,0.0,-3,0,-0.6786,-1,0.9622042179107666
Pruthvik1999,scotiabank shattered my dreams  loyal customers deserve better  dreamsshattered respect,aug 3 2023  1257 am utc,0.5,0.0,0.0,0.5,0.0,4,3,0.8271,-1,0.9780568480491638
Pruthvik1999,hey justintrudeau intl students pay a fortune  10000 at scotiabank  fix immigration  immigrationreform canadadream,aug 3 2023  1254 am utc,0.33,0.0,0.33,0.0,0.33,-1,1,-0.1027,0,0.5785911083221436
suavelyderanged,will you also be stealing from these customers,aug 3 2023  1214 am utc,0.0,0.0,1.0,0.0,0.0,0,-1,-0.5719,-1,0.9555894136428833
hamil1229,scotiabank scotiabank  scotiabank oh how i hate that damn bank,aug 3 2023  1206 am utc,0.0,0.0,0.0,0.5,0.5,-7,-2,-0.7506,-1,0.981825053691864
djchinatown,etfs are manipulated to hide shorts  how can you let etfs shorted over 100 many examples out there like xrt,aug 2 2023  1137 pm utc,0.0,1.0,0.0,0.0,0.0,0,1,-0.2023,-1,0.8289964199066162
CarmineSD,man i always hate being around that scotiabank the likkle alley and everyting is so sketch,aug 2 2023  1124 pm utc,0.0,0.0,0.0,1.0,0.0,-3,-1,-0.5719,-1,0.98068767786026
changpowless,like calling it the scotiabank saddledome instead of the penguin saddledome,aug 2 2023  1113 pm utc,0.0,0.0,0.0,0.0,1.0,2,1,0.3612,0,0.945735514163971
bodega_gyro_ao,canadiantire shell_canada shell bauerhockey esso scotiabank bell timhortons lordcoltd bflcanada ottawacity rogers postmedianet realcdnss kiacanada gatorade daysinncanada cavendishagri kubotacanadaltd    just to name a few,aug 2 2023  706 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9465664029121399
amoralesan,driving with my bf to oshawa  bf they have a longos here omg and a scotiabank,aug 2 2023  836 pm utc,0.0,0.0,0.5,0.0,0.5,0,0,0.0,0,0.6193087100982666
ScotiaColpatria,the entrance to the colossus sorry cineplex vaughan imax is so many miles ahead in late90s multiplex cheesiness that the scotiabank cannot hope to compete the theatre is also 34 full for a wednesday afternoon oppenheimer crowd,aug 2 2023  1052 pm utc,0.33,0.0,0.0,0.33,0.33,1,-1,-0.4031,-1,0.7157285809516907
HertzBarry,ha neighbours joked about that very thing skydome and scotiabank arena will always be the acc,aug 2 2023  553 pm utc,1.0,0.0,0.0,0.0,0.0,2,0,0.5719,0,0.8910500407218933
mvdwildenberg,selling of my 2 floor drake tour tickets for oct7scotiabank arena 40 bay street waytoronto onm5j 2x2 section 302 row 6  hmu if interested in them,aug 2 2023  1045 pm utc,0.33,0.0,0.33,0.33,0.0,2,0,0.4019,0,0.9057896733283997
brayndavis_,selling of my 2 floor drake tour tickets for oct7scotiabank arena 40 bay street waytoronto onm5j 2x2 section 302 row 6  hmu if interested in them,aug 2 2023  1041 pm utc,0.33,0.0,0.33,0.33,0.0,2,0,0.4019,0,0.9057896733283997
C13Guadalajara,call for action mmtlp important  anyone with scotiabankitrade canada please comment below i need enough people to contribute on a voluntary basis this is going to get fun very quick,aug 2 2023  1039 pm utc,0.5,0.25,0.0,0.0,0.25,7,3,0.7506,1,0.9433124661445618
GandalfWizz,the questions that still linger and which the bank refuses to answer are who reported my donation to the trucker convoy fundscotiabank gfm or some government spy agent why was i not told my accounts were locked who ordered the bank to lock me out whyd it take so long,aug 2 2023  423 pm utc,0.0,0.0,0.0,0.29,0.71,0,-1,0.0,-1,0.8827479481697083
JethroTullFlute,ive learned over the last few years that toronto doesnt like their fans anymore thats why these fan events always fail in toronto especially at scotiabank theatre they loath fans,aug 2 2023  1039 pm utc,0.0,0.0,0.0,0.0,0.0,3,1,-0.5122,-1,0.9793658256530762
0zWording,havent you guys been telling people for years that theyre richer than they think  how about now,aug 2 2023  1034 pm utc,0.0,0.0,0.0,1.0,0.0,0,1,0.5267,0,0.9150153398513794
JethroTullFlute,im a senior on a very small budget so i was only able to donate 8 to the truckers convoy in late feb come march 1st when i walked on a cold day to my scotiabank i discovered all my accounts were locked my bank manager finally told me why i had to ask gfm for a refund,aug 2 2023  1031 pm utc,0.12,0.0,0.25,0.25,0.38,0,0,0.0,-1,0.5175119042396545
ScotiabankHelps,hello please reach out to our partners at scotiabank jamaica for assistance regarding this matter  facebookcomscotiacaribbean,aug 2 2023  1025 pm utc,0.0,0.0,0.0,0.0,1.0,3,0,0.3664,0,0.9630810022354126
HandlerCND,sixman tag team match advertised for smackdown in toronto toronto ontnews canada cdn cdnnews video the scotiabank arena is locally advertising a big sixman tag team matchup for wwe smackdown in toronto plus more wwe  dlvritst6kwf,aug 2 2023  1016 pm utc,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.8755281567573547
Ralston727,dont you know the banks are extending amortizations until refinancing  mortgages are growing in most cases   except for scotiabank,aug 2 2023  1015 pm utc,0.0,0.0,0.0,0.0,1.0,1,0,0.2263,0,0.8841800689697266
victimrobclark,i can prove scotiabank was involved in frauds against me with lawyer who conspired with scotiabanks lawyer to coverup scotiabanks crimes  negligences to help protect lawyers who defrauded scjontario_en scotiabank even bought mapletrust to coverup evidence against lawyer,aug 2 2023  944 pm utc,0.17,0.0,0.0,0.17,0.67,-1,1,0.25,-1,0.8208911418914795
cursethewicked,and do you know whom will not care about rampantbanker beast corruption  their acts of genocide these useless covens actingas ombudsman_obsi fintrac_canada cjc_ccm markjcarney bcprosecution ppsc_sppc commrrcmpgrc justicecanadaen unosapg aleembharmal cfseubc,aug 2 2023  1010 pm utc,0.0,0.5,0.5,0.0,0.0,0,-3,-0.6628,-1,0.9672557711601257
mhszladii,im selling drake its all blur tour tickets   _4x for  scotiabank arena toronto on ca  dm me for more details draketickets drakeand21savage itsallablurtour draketickets drakesongs drakemood drakeconcert concert draketour 21savage,aug 2 2023  1006 pm utc,0.0,0.0,0.0,0.0,1.0,0,-1,0.0,0,0.9019020199775696
jareddent1,show me a route map but last year we were in front of the old scotiabank by the bridge,aug 2 2023  1002 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9728826880455017
Chum1045,listen to the hot 5  8 this week with peter kash for your chance to win tickets to see samsmith on august 11th at the scotiabank arena   more details at chum1045com,aug 2 2023  1000 pm utc,0.0,0.0,0.0,0.5,0.5,6,2,0.7003,0,0.6574047207832336
spacstreetboy,scotiabank says by the end of the month but i have already opened on questrade,aug 2 2023  951 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9616937041282654
tomaszwyluda,najdroższe spółki na giełdzie  kanada mld  1 royalank of canada 139 2 toronto dominionank 121 3 shopify 85 4 canadian national railway 79 5 canadian pacific railway 77 6 enbridge 76 7 bank of montreal 67 8 canadian natural resources 65 9 scotiabank 61 10 thomson reuters 60,aug 2 2023  409 pm utc,0.5,0.0,0.0,0.0,0.5,1,1,0.3612,0,0.9625756144523621
BlairCrgn,if the jays had a man on 2nd  3rd while the leafs had a powerplay opportunity down the road at scotiabank arena torontos water pressure would drop dangerously low  sadbuttrue,aug 2 2023  937 pm utc,0.25,0.0,0.0,0.5,0.25,0,0,-0.6808,-1,0.6044781804084778
Dhamee_Nerd,inquired at the scotiabank branch nearby and it would be available by september perhaps the plan is to get a lot of contributions during q4,aug 2 2023  929 pm utc,0.0,0.0,0.0,0.33,0.67,0,1,0.0,0,0.9674757719039917
ScotiabankHelps,hello thank you for reaching out to scotiabank canadas twitter support page we are happy to assist with your inquiries please connect with us via dm,aug 2 2023  903 pm utc,0.33,0.0,0.0,0.33,0.33,9,3,0.9001,1,0.9755924344062805
ScotiabankHelps,good afternoon wincy we appreciate your inquiry and can assure you that our clients privacy and protection is a top priority please feel free to view the ways scotiabank protects our clients scotiabankcomcaensecurit should you require further assistance please send us a dm dw,aug 2 2023  849 pm utc,0.43,0.0,0.14,0.0,0.43,11,6,0.9517,1,0.978729248046875
CFPtbo,community futures peterborough and scotiabank  are partnering for the 2023scaleup program thanks to scotiabank well be supporting twice as many businesses ready to scale up applications are now open  communityfuturespeterborough feddevontario businessgrowth,aug 2 2023  243 pm utc,0.2,0.0,0.2,0.0,0.6,3,3,0.8555,1,0.9691767692565918
AH3_,scotiabank now,aug 2 2023  830 pm utc,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9468201994895935
Job_Junction,scotiabank is hiring for the position of manager customer care this position is a designated for indigenous peoples the posting closes august 16 2023 click buffly475v2gy to learn more and how to apply to scotiabank,aug 2 2023  800 pm utc,1.0,0.0,0.0,0.0,0.0,2,0,0.4939,0,0.9307511448860168
imhockeysgod,that deal would get him booed at scotiabank  crap term and crap number would not be good for his image or the maple leafs  also sets a bad example to willy and mitch,aug 2 2023  752 pm utc,0.0,0.0,0.6,0.0,0.4,-6,-2,-0.8691,-1,0.9768669009208679
missysinghsongs,im supposed to just be here for a month its been awhile since i went to a game at scotiabank but ill definitely go to games if im still there when the season starts,aug 2 2023  750 pm utc,0.0,0.0,0.0,0.0,1.0,-2,0,-0.0387,1,0.6188918948173523
MasarykCo,thank you for doing this for us,aug 2 2023  743 pm utc,0.0,0.0,0.0,0.0,0.0,2,1,0.3612,1,0.9791781902313232
Spoiler2468,i love that because in ottawa we went from the palladium aka corel centre to scotiabank place aka the bank to canadian tire centre aka ctc were so boring here that we all learn the new name and diligently use it,aug 2 2023  719 pm utc,0.25,0.0,0.0,0.25,0.5,0,1,0.2979,1,0.9706705808639526
aaronrift,with the july 7th edition of smackdown i have now attended events in arguably the four biggest north american markets for wwe  staples center is los angeles allstate arena in chicago scotiabank arena in toronto and madison square garden in new york city,jul 22 2023  640 pm utc,0.0,0.0,0.0,0.0,1.0,0,0,-0.25,1,0.5577422976493835
iamamirjordan,big up scotiabank and fidomobile for setting me up  gta love those first time customer offers ey   first year 0 charge,aug 2 2023  706 pm utc,0.5,0.0,0.0,0.0,0.5,4,1,0.6369,1,0.9913740754127502
ScotiabankHelps,hi there were concerned to read that you feel this way about scotiabank if there is anything that you need help with wed be glad to take a look and help you resolve the issue send us a dm if youd like to chat kw nitternetmessagescompose,aug 2 2023  624 pm utc,0.2,0.0,0.0,0.2,0.6,11,0,0.91,0,0.8323177695274353
vestablack0,scotiabank thank you to the useless employee at the king st branch in fredericton nb who let me stand there not knowing tellers done at 2 pm when i asked he still never told me just dismissed me to help a teller with something on a computer another employee finally told me,aug 2 2023  622 pm utc,0.0,0.0,0.0,0.43,0.57,2,0,0.34,-1,0.9675711989402771
